Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
46,Brock Huard\HuarBr00,SEA,24,qb,5,4,0-4-0,49,87,56.3,540,3,3.4,2,2.3,45,6.2,5.9,11.0,108.0,76.8,13,72,4.68,4.38,13.0,,
47,Jim Miller\MillJi00,CHI,29,qb,3,2,1-1-0,47,82,57.3,382,1,1.2,1,1.2,34,4.7,4.4,8.1,127.3,68.2,2,7,4.46,4.17,2.4,,
48,Dave Brown\BrowDa00,ARI,30,qb,6,2,0-2-0,40,69,58.0,467,2,2.9,3,4.3,44,6.8,5.4,11.7,77.8,70.1,10,53,5.24,4.04,12.7,,
49,Doug Johnson\JohnDo00,ATL,23,qb,4,2,0-2-0,36,67,53.7,406,2,3.0,3,4.5,26,6.1,4.6,11.3,101.5,63.4,13,75,4.14,2.95,16.3,,
50,Neil O'Donnell\ODonNe00,TEN,34,qb,7,1,1-0-0,36,64,56.3,530,2,3.1,3,4.7,67,8.3,6.8,14.7,75.7,74.3,3,23,7.57,6.15,4.5,2,2
51,Damon Huard\HuarDa00,MIA,27,,16,1,1-0-0,39,63,61.9,318,1,1.6,3,4.8,29,5.0,3.2,8.2,19.9,60.2,4,22,4.42,2.70,6.0,1,1
52,Spergon Wynn\WynnSp00,CLE,22,qb,7,1,0-1-0,22,54,40.7,167,0,0.0,1,1.9,32,3.1,2.3,7.6,23.9,41.2,13,89,1.16,0.49,19.4,,
53,Moses Moreno\MoreMo00,SDG,25,qb,6,2,0-2-0,27,53,50.9,241,0,0.0,2,3.8,26,4.5,2.8,8.9,40.2,47.8,8,51,3.11,1.64,13.1,,
54,Anthony Wright\WrigAn00,DAL,24,qb,4,2,0-2-0,22,53,41.5,237,0,0.0,3,5.7,46,4.5,1.9,10.8,59.3,31.7,12,92,2.23,0.15,18.5,,
55,Ray Lucas\LucaRa00,NYJ,28,,7,0,,21,41,51.2,206,0,0.0,4,9.8,30,5.0,0.6,9.8,29.4,26.1,6,24,3.87,0.04,12.8,,
56,Warren Moon\MoonWa00,KAN,44,,2,1,0-1-0,15,34,44.1,208,1,2.9,1,2.9,41,6.1,5.4,13.9,104.0,61.9,5,46,4.15,3.51,12.8,,
57,Jamie Martin\MartJa00,JAX,30,,5,0,,22,33,66.7,307,2,6.1,1,3.0,65,9.3,9.2,14.0,61.4,104.0,0,0,9.30,9.15,0.0,,
58,Jeff Lewis\LewiJe01,CAR,27,,5,0,,16,32,50.0,120,0,0.0,1,3.1,16,3.8,2.3,7.5,24.0,46.4,7,51,1.77,0.62,17.9,,
59,John Friesz\FrieJo00,NWE,33,,1,0,,11,21,52.4,66,0,0.0,1,4.8,17,3.1,1.0,6.0,66.0,39.0,3,16,2.08,0.21,12.5,,
60,Bubby Brister\BrisBu00,MIN,38,,2,0,,10,20,50.0,82,0,0.0,1,5.0,20,4.1,1.9,8.2,41.0,40.0,1,6,3.62,1.48,4.8,,
61,Rick Mirer\MireRi00,SFO,30,,1,0,,10,20,50.0,126,1,5.0,0,0.0,26,6.3,7.3,12.6,126.0,86.7,1,6,5.71,6.67,4.8,,
62,Matt Hasselbeck\HassMa00,GNB,25,,16,0,,10,19,52.6,104,1,5.3,0,0.0,27,5.5,6.5,10.4,6.5,86.3,1,2,5.10,6.10,5.0,,
63,Chris Greisen\GreiCh00,ARI,24,,3,0,,6,10,60.0,65,1,10.0,0,0.0,26,6.5,8.5,10.8,21.7,112.5,3,24,3.15,4.69,23.1,,
