Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
13,Jack Thompson\ThomJa00,TAM,27,QB,14,13,2-11-0,249,423,58.9,2906,18,4.3,21,5.0,80,6.9,5.5,11.7,207.6,73.3,39,289,5.66,4.40,8.4,,
14,Eric Hipple\HippEr00,DET,26,QB,16,16,9-7-0,204,387,52.7,2577,12,3.1,18,4.7,80,6.7,5.2,12.6,161.1,64.7,37,274,5.43,4.09,8.7,1,1
15,Scott Brunner\BrunSc00,NYG,26,QB,16,12,3-9-0,190,386,49.2,2516,9,2.3,22,5.7,62,6.5,4.4,13.2,157.3,54.3,31,218,5.51,3.57,7.4,0,1
16,Cliff Stoudt\StouCl00,PIT,28,QB,16,15,9-6-0,197,381,51.7,2553,12,3.1,21,5.5,52,6.7,4.9,13.0,159.6,60.6,51,339,5.13,3.49,11.8,2,2
17,Jim Plunkett\PlunJi00,RAI,36,QB,14,13,10-3-0,230,379,60.7,2935,20,5.3,18,4.7,99,7.7,6.7,12.8,209.6,82.7,42,363,6.11,5.14,10.0,3,4
18,Neil Lomax\LomaNe00,STL,24,QB,13,13,7-5-1,209,354,59.0,2636,24,6.8,11,3.1,71,7.4,7.4,12.6,202.8,92.0,43,315,5.85,5.81,10.8,1,1
19,Dan Fouts*\FoutDa00,SDG,32,QB,10,10,5-5-0,215,340,63.2,2975,20,5.9,15,4.4,59,8.8,7.9,13.8,297.5,92.5,14,107,8.10,7.32,4.0,2,1
20,Mike Pagel\PageMi00,BAL,23,QB,15,15,7-8-0,163,328,49.7,2353,12,3.7,17,5.2,72,7.2,5.6,14.4,156.9,64.0,40,278,5.64,4.21,10.9,3,4
21,Ken Stabler\StabKe00,NOR,38,QB,14,14,7-7-0,176,311,56.6,1988,9,2.9,18,5.8,48,6.4,4.4,11.3,142.0,61.4,18,159,5.56,3.64,5.5,2,4
22,Steve Grogan\GrogSt00,NWE,30,QB,12,12,6-6-0,168,303,55.4,2411,15,5.0,12,4.0,76,8.0,7.2,14.4,200.9,81.4,29,195,6.67,5.95,8.7,2,2
23,Ken Anderson\AndeKe00,CIN,34,QB,13,13,5-8-0,198,297,66.7,2333,12,4.0,13,4.4,80,7.9,6.7,11.8,179.5,85.6,25,187,6.66,5.59,7.8,,
24,Dan Marino*\MariDa00,MIA,22,QB,11,9,7-2-0,173,296,58.4,2210,20,6.8,6,2.0,85,7.5,7.9,12.8,200.9,96.0,10,80,6.96,7.39,3.3,1,2
25,Jim McMahon\McMaJi00,CHI,24,QB,14,13,7-6-0,175,295,59.3,2184,12,4.1,13,4.4,87,7.4,6.2,12.5,156.0,77.6,42,266,5.69,4.67,12.5,1,1
26,Ed Luther\LuthEd00,SDG,26,qb,16,6,1-5-0,151,287,52.6,1875,7,2.4,17,5.9,46,6.5,4.4,12.4,117.2,56.6,13,120,5.85,3.77,4.3,0,2
27,John Elway\ElwaJo00,DEN,23,QB,11,10,4-6-0,123,259,47.5,1663,7,2.7,14,5.4,49,6.4,4.5,13.5,151.2,54.9,28,218,5.03,3.33,9.8,1,1
28,Dave Krieg\KrieDa00,SEA,25,QB,9,8,5-3-0,147,243,60.5,2139,18,7.4,11,4.5,50,8.8,8.2,14.6,237.7,95.0,38,279,6.62,6.14,13.5,1,1
29,Oliver Luck\LuckOl00,HOU,23,qb,7,6,2-4-0,124,217,57.1,1375,8,3.7,13,6.0,66,6.3,4.4,11.1,196.4,63.4,16,138,5.31,3.48,6.9,0,1
30,Steve DeBerg\DebeSt00,DEN,29,qb,10,5,4-1-0,119,215,55.3,1617,9,4.2,7,3.3,54,7.5,6.9,13.6,161.7,79.9,25,201,5.90,5.34,10.4,3,4
31,Jim Zorn\ZornJi00,SEA,30,qb,16,8,4-4-0,103,205,50.2,1166,7,3.4,7,3.4,43,5.7,4.8,11.3,72.9,64.8,9,64,5.15,4.33,4.2,,
32,Gifford Nielsen\NielGi00,HOU,29,QB,7,7,0-7-0,90,175,51.4,1125,5,2.9,8,4.6,48,6.4,4.9,12.5,160.7,62.2,22,163,4.88,3.56,11.2,,
33,Jeff Rutledge\RutlJe00,NYG,26,qb,4,4,0-3-1,87,174,50.0,1208,3,1.7,8,4.6,54,6.9,5.2,13.9,302.0,59.3,15,110,5.81,4.22,7.9,0,0
34,Turk Schonert\SchoTu00,CIN,26,qb,9,3,2-1-0,92,156,59.0,1159,2,1.3,5,3.2,54,7.4,6.2,12.6,128.8,73.1,15,122,6.06,4.98,8.8,1,0
35,Vince Evans\EvanVi00,CHI,28,qb,9,3,1-2-0,76,145,52.4,1108,5,3.4,7,4.8,72,7.6,6.2,14.6,123.1,69.0,11,92,6.51,5.13,7.1,0,1
36,Marc Wilson\WilsMa00,RAI,26,qb,10,3,2-1-0,67,117,57.3,864,8,6.8,6,5.1,50,7.4,6.4,12.9,86.4,82.0,10,75,6.21,5.35,7.9,1,1
37,Gary Danielson\DaniGa00,DET,32,,10,0,,59,113,52.2,720,7,6.2,4,3.5,54,6.4,6.0,12.2,72.0,78.0,8,68,5.39,5.06,6.6,0,1
38,Dave Wilson\WilsDa00,NOR,24,qb,8,2,1-1-0,66,112,58.9,770,5,4.5,7,6.3,42,6.9,5.0,11.7,96.3,68.7,17,146,4.84,3.17,13.2,,
39,Jerry Golsteyn\GolsJe00,TAM,29,qb,5,3,0-3-0,47,97,48.5,535,0,0.0,2,2.1,52,5.5,4.6,11.4,107.0,56.9,7,52,4.64,3.78,6.7,,
40,Tony Eason\EasoTo00,NWE,24,qb,16,4,2-2-0,46,95,48.4,557,1,1.1,5,5.3,35,5.9,3.7,12.1,34.8,48.4,16,139,3.77,1.92,14.4,,
41,Jim Hart\HartJi00,STL,39,qb,5,3,1-2-0,50,91,54.9,592,4,4.4,8,8.8,39,6.5,3.4,11.8,118.4,53.0,13,99,4.74,2.05,12.5,1,1
42,David Woodley\WoodDa00,MIA,25,qb,5,5,3-2-0,43,89,48.3,528,3,3.4,4,4.5,64,5.9,4.6,12.3,105.6,59.6,10,80,4.53,3.31,10.1,,
43,Archie Manning\MannAr00,2TM,34,,5,3,0-3-0,44,88,50.0,755,2,2.3,8,9.1,47,8.6,4.9,17.2,151.0,49.2,11,83,6.79,3.56,11.1,,
44,Tommy Kramer\KramTo00,MIN,28,qb,3,3,2-1-0,55,82,67.1,550,3,3.7,4,4.9,49,6.7,5.2,10.0,183.3,77.8,3,27,6.15,4.74,3.5,,
45,Mike Moroski\MoroMi00,ATL,26,qb,16,2,1-1-0,45,70,64.3,575,2,2.9,4,5.7,50,8.2,6.2,12.8,35.9,75.6,4,41,7.22,5.32,5.4,1,0
46,Paul McDonald\McDoPa00,CLE,25,qb,16,2,1-1-0,32,68,47.1,341,1,1.5,4,5.9,27,5.0,2.7,10.7,21.3,42.6,6,38,4.09,1.93,8.1,1,1
47,Matt Kofler\KoflMa00,BUF,24,,16,0,,35,61,57.4,440,4,6.6,3,4.9,28,7.2,6.3,12.6,27.5,81.3,10,85,5.00,4.23,14.1,,
48,Don Strock\StroDo00,MIA,33,qb,15,2,2-0-0,34,52,65.4,403,4,7.7,1,1.9,47,7.8,8.4,11.9,26.9,106.5,3,30,6.78,7.42,5.5,0,1
49,Pat Ryan\RyanPa00,NYJ,28,,16,0,,21,40,52.5,259,2,5.0,2,5.0,36,6.5,5.2,12.3,16.2,68.6,1,3,6.24,5.02,2.4,,
50,Mark Herrmann\HerrMa00,BAL,24,qb,2,1,0-1-0,18,36,50.0,256,0,0.0,3,8.3,35,7.1,3.4,14.2,128.0,38.7,7,62,4.51,1.37,16.3,,
51,David Whitehurst\WhitDa02,GNB,28,,4,0,,18,35,51.4,149,0,0.0,2,5.7,19,4.3,1.7,8.3,37.3,38.9,2,16,3.59,1.16,5.4,0,1
52,Todd Blackledge\BlacTo00,KAN,22,,4,0,,20,34,58.8,259,3,8.8,0,0.0,43,7.6,9.4,13.0,64.8,112.3,4,50,5.50,7.08,10.5,,
53,Joe Pisarcik\PisaJo00,PHI,31,,5,0,,16,34,47.1,172,1,2.9,0,0.0,33,5.1,5.6,10.8,34.4,72.2,4,30,3.74,4.26,10.5,,
54,Wade Wilson\WilsWa00,MIN,24,qb,1,1,1-0-0,16,28,57.1,124,1,3.6,2,7.1,36,4.4,1.9,7.8,124.0,50.3,3,22,3.29,1.03,9.7,1,1
55,Jeff Kemp\KempJe00,RAM,24,,4,0,,12,25,48.0,135,1,4.0,0,0.0,21,5.4,6.2,11.3,33.8,77.9,2,12,4.56,5.30,7.4,,
56,Gary Kubiak\KubiGa00,DEN,22,qb,4,1,1-0-0,12,22,54.5,186,1,4.5,1,4.5,78,8.5,7.3,15.5,46.5,79.0,2,20,6.92,5.88,8.3,,
57,Mark Malone\MaloMa00,PIT,25,,2,0,,9,20,45.0,124,1,5.0,2,10.0,38,6.2,2.7,13.8,62.0,42.5,1,11,5.38,2.05,4.8,,
58,Gary Hogeboom\HogeGa00,DAL,25,,6,0,,11,17,64.7,161,1,5.9,1,5.9,24,9.5,8.0,14.6,26.8,90.6,0,0,9.47,8.00,0.0,,
59,Mike Kerrigan\KerrMi00,NWE,23,,1,0,,6,14,42.9,72,0,0.0,1,7.1,19,5.1,1.9,12.0,72.0,29.5,0,0,5.14,1.93,0.0,,
60,Rusty Lisch\LiscRu00,STL,27,,4,0,,6,13,46.2,66,1,7.7,2,15.4,26,5.1,-0.3,11.0,16.5,47.8,3,27,2.44,-1.94,18.8,,
61,Phil Simms\SimmPh00,NYG,28,,2,0,,7,13,53.8,130,0,0.0,1,7.7,36,10.0,6.5,18.6,65.0,56.6,3,35,5.94,3.13,18.8,,
62,Guy Benjamin\BenjGu00,SFO,28,,4,0,,7,12,58.3,111,1,8.3,0,0.0,73,9.3,10.9,15.9,27.8,117.0,0,0,9.25,10.92,0.0,,
63,Mark Reed\ReedMa20,BAL,24,,1,0,,6,10,60.0,34,0,0.0,1,10.0,16,3.4,-1.1,5.7,34.0,26.7,0,0,3.40,-1.10,0.0,,
64,Terry Bradshaw\BradTe00,PIT,35,qb,1,1,1-0-0,5,8,62.5,77,2,25.0,0,0.0,24,9.6,14.6,15.4,77.0,133.9,0,0,9.63,14.63,0.0,,
65,Jeff Komlo\KomlJe00,TAM,27,,2,0,,4,8,50.0,49,0,0.0,1,12.5,17,6.1,0.5,12.3,24.5,29.7,3,25,2.18,-1.91,27.3,,
66,Marcus Allen\AlleMa00,RAI,23,RB,16,15,,4,7,57.1,111,3,42.9,0,0.0,43,15.9,24.4,27.8,6.9,141.4,3,26,8.50,14.50,30.0,,
67,Walter Payton*\PaytWa00,CHI,29,RB,16,16,,3,6,50.0,95,3,50.0,2,33.3,56,15.8,10.8,31.7,5.9,95.8,0,0,15.83,10.83,0.0,,
68,Gerry Ellis\ElliGe00,GNB,26,FB/rb,15,14,,2,5,40.0,31,1,20.0,1,20.0,20,6.2,1.2,15.5,2.1,61.2,0,0,6.20,1.20,0.0,,
69,Bruce Mathison\MathBr00,SDG,24,,1,0,,3,5,60.0,41,0,0.0,1,20.0,25,8.2,-0.8,13.7,41.0,46.7,0,0,8.20,-0.80,0.0,,
70,Dan Pastorini\PastDa00,PHI,34,,3,0,,0,5,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
71,Tony Nathan\NathTo00,MIA,27,RB,16,12,,3,4,75.0,46,0,0.0,0,0.0,22,11.5,11.5,15.3,2.9,112.5,0,0,11.50,11.50,0.0,,
72,Dwight Walker\WalkDw20,CLE,24,KR,16,0,,1,3,33.3,25,0,0.0,1,33.3,25,8.3,-6.7,25.0,1.6,25.0,0,0,8.33,-6.67,0.0,,
73,Joe Cribbs*\CribJo00,BUF,25,RB,16,16,,1,2,50.0,3,0,0.0,0,0.0,3,1.5,1.5,3.0,0.2,56.2,0,0,1.50,1.50,0.0,,
74,Floyd Hodge\HodgFl00,ATL,24,wr,12,6,,1,2,50.0,28,0,0.0,1,50.0,28,14.0,-8.5,28.0,2.3,56.2,0,0,14.00,-8.50,0.0,,
75,Eddie Lee Ivery\IverEd00,GNB,26,RB,8,8,,2,2,100.0,50,0,0.0,0,0.0,35,25.0,25.0,25.0,6.3,118.7,0,0,25.00,25.00,0.0,,
76,James Jones\JoneJa00,DET,22,FB,14,14,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
77,Ron Springs\SpriRo00,DAL,27,FB,16,14,,1,2,50.0,15,1,50.0,0,0.0,15,7.5,17.5,15.0,0.9,114.6,0,0,7.50,17.50,0.0,,
78,Jim Bob Taylor\TaylJi20,BAL,24,,8,0,,1,2,50.0,20,0,0.0,1,50.0,20,10.0,-12.5,20.0,2.5,45.8,0,0,10.00,-12.50,0.0,,
79,Jewerl Thomas\ThomJe01,KAN,26,rb,10,1,,1,2,50.0,18,1,50.0,1,50.0,18,9.0,-3.5,18.0,1.8,81.2,0,0,9.00,-3.50,0.0,,
80,Rick Upchurch\UpchRi00,DEN,31,WR,12,11,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,William Andrews*\AndrWi00,ATL,28,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Carl Birdsong*\BirdCa20,STL,24,P,16,0,,1,1,100.0,11,0,0.0,0,0.0,11,11.0,11.0,11.0,0.7,112.5,0,0,11.00,11.00,0.0,,
83,Mike Black\BlacMi20,DET,22,P,16,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
84,Theotis Brown\BrowTh00,2TM,26,,15,9,,1,1,100.0,11,0,0.0,0,0.0,11,11.0,11.0,11.0,0.7,112.5,0,0,11.00,11.00,0.0,,
85,Steve Bryant\BryaSt00,HOU,24,wr,16,6,,1,1,100.0,24,1,100.0,0,0.0,24,24.0,44.0,24.0,1.5,158.3,0,0,24.00,44.00,0.0,,
86,Maury Buford\BufoMa20,SDG,23,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Harold Carmichael\CarmHa00,PHI,34,WR,15,11,,1,1,100.0,45,1,100.0,0,0.0,45,45.0,65.0,45.0,3.0,158.3,0,0,45.00,65.00,0.0,,
88,Carlos Carson*\CarsCa00,KAN,25,WR,16,16,,1,1,100.0,48,1,100.0,0,0.0,48,48.0,68.0,48.0,3.0,158.3,0,0,48.00,68.00,0.0,,
89,Dwight Clark\ClarDw00,SFO,26,WR,16,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
90,Mark Clayton\ClayMa00,MIA,22,PR,14,0,,1,1,100.0,48,1,100.0,0,0.0,48,48.0,68.0,48.0,3.4,158.3,0,0,48.00,68.00,0.0,,
91,Tony Dorsett*\DorsTo00,DAL,29,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
92,Russell Erxleben\erxlerus01,NOR,26,P,16,0,,1,1,100.0,24,0,0.0,0,0.0,24,24.0,24.0,24.0,1.5,118.7,0,0,24.00,24.00,0.0,,
93,Hokie Gajan\GajaHo00,NOR,24,FB,16,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Ralph Giacomarro\GiacRa20,ATL,22,P,16,0,,1,1,100.0,23,0,0.0,0,0.0,23,23.0,23.0,23.0,1.4,118.7,0,0,23.00,23.00,0.0,,
95,Bob Holly\HollBo00,WAS,23,,5,0,,1,1,100.0,5,0,0.0,0,0.0,5,5.0,5.0,5.0,1.0,87.5,1,9,-2.00,-2.00,50.0,,
96,Pete Holohan\HoloPe00,SDG,24,te,16,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,John James\JameJo20,HOU,34,P,16,0,,1,1,100.0,7,0,0.0,0,0.0,7,7.0,7.0,7.0,0.4,95.8,0,0,7.00,7.00,0.0,,
98,Dave Jennings\JennDa20,NYG,31,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
99,Billy Johnson*\JohnBi01,ATL,31,PR,16,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
100,Steve Kreider\KreiSt00,CIN,25,wr,16,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
101,Steve Largent\LargSt00,SEA,29,WR,15,14,,1,1,100.0,11,0,0.0,0,0.0,11,11.0,11.0,11.0,0.7,112.5,0,0,11.00,11.00,0.0,,
102,Terry LeCount\LeCoTe00,MIN,27,WR,11,10,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
103,Freeman McNeil\McNeFr00,NYJ,24,RB,9,9,,1,1,100.0,5,1,100.0,0,0.0,5,5.0,25.0,5.0,0.6,127.1,0,0,5.00,25.00,0.0,,
104,John Mistler\MistJo00,NYG,25,WR,16,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
105,Art Monk\MonkAr00,WAS,26,WR,12,11,,1,1,100.0,46,0,0.0,0,0.0,46,46.0,46.0,46.0,3.8,118.7,0,0,46.00,46.00,0.0,,
106,Drew Pearson\PearDr00,DAL,32,WR,14,13,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
107,Benny Perrin\PerrBe20,STL,24,FS,16,16,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.0,4.0,0.3,83.3,0,0,4.00,4.00,0.0,,
108,Greg Pruitt*\PruiGr00,RAI,32,KR/PR,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
109,John Riggins+\RiggJo00,WAS,34,RB,15,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
110,Sherman Smith\SmitSh00,SDG,29,rb,13,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
111,Rohn Stark+\StarRo20,BAL,24,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
112,Matt Suhey\SuheMa00,CHI,25,FB,16,13,,1,1,100.0,74,1,100.0,0,0.0,74,74.0,94.0,74.0,4.6,158.3,0,0,74.00,94.00,0.0,,
113,Joe Washington\WashJo00,WAS,30,rb,15,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
114,Gerald Willhite\WillGe00,DEN,24,,8,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
