Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
16,Terry Nofsinger\NofsTe00,STL,28,qb,7,5,1-4-0,68,162,42.0,799,2,1.2,8,4.9,49,4.9,3.0,11.8,114.1,41.2,,,,,,,
17,Earl Morrall\MorrEa00,NYG,32,QB,7,7,1-5-1,71,151,47.0,1105,7,4.6,12,7.9,98,7.3,4.7,15.6,157.9,54.1,,,,,,1,1
18,Milt Plum\PlumMi00,DET,31,qb,6,6,2-4-0,82,146,56.2,943,4,2.7,13,8.9,63,6.5,3.0,11.5,157.2,47.8,,,,,,,
19,Bill Nelsen\NelsBi00,PIT,25,qb,5,5,3-1-1,63,112,56.3,1122,7,6.3,1,0.9,68,10.0,10.9,17.8,224.4,107.8,,,,,,1,0
20,Tom Kennedy\KennTo00,NYG,28,,6,1,0-1-0,55,100,55.0,748,7,7.0,6,6.0,82,7.5,6.2,13.6,124.7,77.4,,,,,,,
21,King Hill\HillKi00,PHI,30,qb,10,2,2-0-0,53,97,54.6,571,5,5.2,7,7.2,30,5.9,3.7,10.8,57.1,59.3,,,,,,2,2
22,George Izo\IzoxGe00,PIT,29,qb,4,2,0-2-0,35,81,43.2,360,2,2.5,8,9.9,37,4.4,0.5,10.3,90.0,25.3,,,,,,,
23,Dennis Claridge\ClarDe02,ATL,25,qb,7,3,0-3-0,40,70,57.1,471,2,2.9,2,2.9,62,6.7,6.0,11.8,67.3,75.4,,,,,,,
24,Zeke Bratkowski\BratZe00,GNB,35,qb,8,1,1-0-0,36,64,56.3,569,4,6.3,2,3.1,74,8.9,8.7,15.8,71.1,93.8,,,,,,1,1
25,George Mira\MiraGe00,SFO,24,qb,14,1,1-0-0,22,53,41.5,284,5,9.4,2,3.8,29,5.4,5.5,12.9,20.3,74.7,,,,,,,
26,Jack Concannon\ConcJa00,PHI,23,qb,11,2,2-0-0,21,51,41.2,262,1,2.0,4,7.8,44,5.1,2.0,12.5,23.8,31.7,,,,,,,
27,Gary Cuozzo\CuozGa00,BAL,25,qb,7,1,0-1-0,26,50,52.0,424,4,8.0,2,4.0,69,8.5,8.3,16.3,60.6,90.7,,,,,,,
28,Bill Munson\MunsBi00,RAM,25,,5,,,30,50,60.0,284,2,4.0,1,2.0,25,5.7,5.6,9.5,56.8,80.7,,,,,,,
29,Bob Berry\BerrBo00,MIN,24,qb,3,1,0-1-0,13,37,35.1,215,1,2.7,5,13.5,52,5.8,0.3,16.5,71.7,25.0,,,,,,,
30,Jerry Rhome\RhomJe00,DAL,24,qb,7,1,1-0-0,21,36,58.3,253,0,0.0,1,2.8,47,7.0,5.8,12.0,36.1,68.4,,,,,,,
31,Craig Morton\MortCr00,DAL,23,,6,,,13,27,48.1,225,3,11.1,1,3.7,41,8.3,8.9,17.3,37.5,98.5,,,,,,0,1
32,Billy Wade\WadeBi00,CHI,36,,2,,,9,21,42.9,79,0,0.0,1,4.8,14,3.8,1.6,8.8,39.5,33.6,,,,,,,
33,Ron Vander Kelen\VandRo00,MIN,27,qb,3,1,0-1-0,10,20,50.0,147,0,0.0,1,5.0,43,7.4,5.1,14.7,49.0,53.5,,,,,,,
34,Ron Meyer\MeyeRo00,PIT,22,,4,,,7,19,36.8,59,0,0.0,1,5.3,19,3.1,0.7,8.4,14.8,23.8,,,,,,,
35,Jim Ninowski\NinoJi00,CLE,30,,14,,,11,18,61.1,175,4,22.2,1,5.6,44,9.7,11.7,15.9,12.5,110.0,,,,,,,
36,Billy Kilmer\KilmBi00,SFO,27,,6,,,5,16,31.3,84,0,0.0,1,6.3,26,5.3,2.4,16.8,14.0,24.0,,,,,,,
37,Steve Sloan\SloaSt00,ATL,22,,3,,,6,13,46.2,96,0,0.0,2,15.4,32,7.4,0.5,16.0,32.0,31.7,,,,,,,
38,Jim Hart\HartJi00,STL,22,,1,,,4,11,36.4,29,0,0.0,0,0.0,15,2.6,2.6,7.3,29.0,44.9,,,,,,,
39,Johnny Roland*\RolaJo00,STL,23,HB/PR,14,13,,5,8,62.5,130,1,12.5,0,0.0,45,16.3,18.8,26.0,9.3,145.8,,,,,,,
40,Dick Hoak\HoakDi00,PIT,27,HB,13,10,,4,6,66.7,87,1,16.7,0,0.0,42,14.5,17.8,21.8,6.7,149.3,,,,,,,
41,Dan Reeves\ReevDa00,DAL,22,HB,14,14,,3,6,50.0,48,0,0.0,0,0.0,29,8.0,8.0,16.0,3.4,77.1,,,,,,,
42,Gale Sayers*+\SayeGa00,CHI,23,HB/KR,14,13,,2,6,33.3,58,0,0.0,1,16.7,39,9.7,2.2,29.0,4.1,30.6,,,,,,,
43,Dick Shiner\ShinDi00,WAS,24,,14,,,0,5,0.0,0,0,0.0,1,20.0,0,0.0,-9.0,,0.0,0.0,,,,,,,
44,John David Crow\CrowJo00,SFO,31,HB,14,14,,2,4,50.0,61,0,0.0,1,25.0,46,15.3,4.0,30.5,4.4,56.2,,,,,,,
45,Izzy Lang\LangIz00,PHI,24,rb,14,4,,2,3,66.7,51,0,0.0,0,0.0,36,17.0,17.0,25.5,3.6,109.7,,,,,,,
46,Tom Matte\MattTo00,BAL,27,,14,4,,0,3,0.0,0,0,0.0,1,33.3,0,0.0,-15.0,,0.0,0.0,,,,,,,
47,Perry Lee Dunn\DunnPe00,ATL,25,,14,,,0,2,0.0,0,0,0.0,2,100.0,0,0.0,-45.0,,0.0,0.0,,,,,,,
48,Ernie Koy\KoyxEr00,NYG,24,FL/P,13,7,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
49,Elijah Pitts\PittEl00,GNB,28,,14,7,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
50,Jon Arnett\ArneJo00,CHI,31,PR,14,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
51,Willie Asbury\AsbuWi00,PIT,23,FB,14,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
52,Tom Barrington\BarrTo00,WAS,22,,6,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
53,Bill Brown\BrowBi00,MIN,28,FB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
54,Ronnie Bull\BullRo00,CHI,26,FB,14,9,,1,1,100.0,21,0,0.0,0,0.0,21,21.0,21.0,21.0,1.5,118.7,,,,,,,
55,Amos Bullocks\BullAm00,PIT,27,,8,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
56,Earl Gros\GrosEa00,PHI,26,FB,14,6,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
57,Lou Groza\GrozLo20,CLE,42,K,14,,,1,1,100.0,-7,0,0.0,0,0.0,-7,-7.0,-7.0,-7.0,-0.5,79.2,,,,,,,
58,Paul Hornung\HornPa00,GNB,31,HB,9,7,,1,1,100.0,5,0,0.0,0,0.0,5,5.0,5.0,5.0,0.6,87.5,,,,,,,
59,Leroy Kelly*+\KellLe00,CLE,24,HB/PR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
60,Jon Kilgore\KilgJo20,RAM,23,P,14,,,1,1,100.0,47,0,0.0,0,0.0,47,47.0,47.0,47.0,3.4,118.7,,,,,,,
61,Phil King\KingPh00,MIN,30,,14,,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.0,9.0,0.6,104.2,,,,,,,
62,Dan Lewis\LewiDa02,NYG,30,,13,2,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.0,4.0,0.3,83.3,,,,,,,
63,Billy Lothridge\LothBi20,ATL,24,P,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
64,Eddie Meador*\MeadEd00,RAM,29,RS,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
65,Bobby Mitchell\MitcBo00,WAS,31,FL,14,14,,1,1,100.0,21,0,0.0,0,0.0,21,21.0,21.0,21.0,1.5,118.7,,,,,,,
66,Tom Moore\MoorTo00,RAM,28,HB,14,14,,1,1,100.0,20,0,0.0,0,0.0,20,20.0,20.0,20.0,1.4,118.7,,,,,,,
67,Tom Myers\MyerTo00,DET,23,,1,,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,,,,,,,
AFL1,Joe Namath\NamaJo00,NYJ,23,QB,14,13,5-6-2,232,471,49.3,3379,19,4.0,27,5.7,77,7.2,5.4,14.6,241.4,62.6,,,,,,4,2
AFL2,Jack Kemp*\KempJa00,BUF,31,QB,14,14,9-4-1,166,389,42.7,2451,11,2.8,16,4.1,55,6.3,5.0,14.8,175.1,56.2,,,,,,1,1
AFL3,Babe Parilli*\PariBa00,BOS,36,QB,14,14,8-4-2,181,382,47.4,2721,20,5.2,20,5.2,63,7.1,5.8,15.0,194.4,66.9,,,,,,2,1
AFL4,John Hadl\HadlJo00,SDG,26,QB,14,12,7-4-1,200,375,53.3,2846,23,6.1,14,3.7,78,7.6,7.1,14.2,203.3,83.0,,,,,,1,1
AFL5,Tom Flores*\FlorTo00,OAK,29,QB,14,10,7-2-1,151,306,49.3,2638,24,7.8,14,4.6,78,8.6,8.1,17.5,188.4,86.2,,,,,,2,1
AFL6,Len Dawson*+\DawsLe00,KAN,31,QB,14,14,11-2-1,159,284,56.0,2527,26,9.2,10,3.5,89,8.9,9.1,15.9,180.5,101.7,,,,,,1,1
AFL7,George Blanda\BlanGe00,HOU,39,K/QB,14,8,3-5-0,122,271,45.0,1764,17,6.3,21,7.7,79,6.5,4.3,14.5,126.0,55.3,,,,,,,
AFL8,Dick Wood\WoodDi00,MIA,30,QB,14,4,0-4-0,83,230,36.1,993,4,1.7,14,6.1,71,4.3,1.9,12.0,70.9,30.6,,,,,,,
AFL9,John McCormick\McCoJo00,DEN,29,QB,14,5,1-4-0,68,193,35.2,993,6,3.1,15,7.8,65,5.1,2.3,14.6,70.9,30.9,,,,,,1,1
AFL10,Don Trull\TrulDo00,HOU,25,qb,14,5,0-5-0,84,172,48.8,1200,10,5.8,5,2.9,62,7.0,6.8,14.3,85.7,79.1,,,,,,,
AFL11,Max Choboian\ChobMa00,DEN,24,qb,14,7,3-4-0,82,163,50.3,1110,4,2.5,12,7.4,79,6.8,4.0,13.5,79.3,49.9,,,,,,0,1
AFL12,Cotton Davidson\DaviCo00,OAK,35,qb,14,4,1-3-0,59,139,42.4,770,2,1.4,11,7.9,51,5.5,2.3,13.1,55.0,32.4,,,,,,,
AFL13,George Wilson\WilsGe00,MIA,23,P/qb,14,7,2-5-0,46,112,41.1,764,5,4.5,10,8.9,80,6.8,3.7,16.6,54.6,42.4,,,,,,,
AFL14,Pete Beathard\BeatPe00,KAN,24,,14,,,39,90,43.3,578,4,4.4,4,4.4,77,6.4,5.3,14.8,41.3,61.3,,,,,,,
AFL15,Daryle Lamonica\LamoDa00,BUF,25,,14,,,33,84,39.3,549,4,4.8,5,6.0,55,6.5,4.8,16.6,39.2,53.1,,,,,,1,0
AFL16,John Stofa\StofJo00,MIA,24,qb,7,1,1-0-0,29,57,50.9,425,4,7.0,2,3.5,48,7.5,7.3,14.7,60.7,84.3,,,,,,1,1
AFL17,Rick Norton\NortRi00,MIA,23,qb,7,2,0-2-0,21,55,38.2,192,3,5.5,6,10.9,43,3.5,-0.3,9.1,27.4,27.0,,,,,,,
AFL18,Steve Tensi\TensSt00,SDG,24,qb,14,2,0-2-0,21,52,40.4,405,5,9.6,1,1.9,63,7.8,8.8,19.3,28.9,92.2,,,,,,,
AFL19,Mike Taliaferro\TaliMi00,NYJ,25,,14,1,1-0-0,19,41,46.3,177,2,4.9,2,4.9,21,4.3,3.1,9.3,12.6,54.6,,,,,,,
AFL20,Buddy Humphrey\HumpBu00,HOU,31,qb,6,1,0-1-0,15,32,46.9,168,2,6.3,1,3.1,32,5.3,5.1,11.2,28.0,70.8,,,,,,,
AFL21,Mickey Slaughter\SlauMi00,DEN,25,qb,3,1,0-1-0,7,25,28.0,124,1,4.0,0,0.0,67,5.0,5.8,17.7,41.3,61.1,,,,,,,
AFL22,Scotty Glacken\GlacSc00,DEN,22,qb,8,1,0-1-0,6,11,54.5,84,1,9.1,0,0.0,22,7.6,9.5,14.0,10.5,109.7,,,,,,,
AFL23,John Huarte\HuarJo00,BOS,23,,14,,,5,11,45.5,63,0,0.0,1,9.1,17,5.7,1.6,12.6,4.5,25.9,,,,,,,
AFL24,Jacky Lee\LeexJa00,HOU,27,,8,,,4,8,50.0,27,0,0.0,1,12.5,10,3.4,-2.3,6.8,3.4,18.2,,,,,,,
AFL25,Tobin Rote\RoteTo00,DEN,38,,3,,,3,8,37.5,40,0,0.0,1,12.5,20,5.0,-0.6,13.3,13.3,14.6,,,,,,,
AFL26,Keith Lincoln\LincKe00,SDG,27,,14,,,2,4,50.0,71,1,25.0,0,0.0,36,17.8,22.8,35.5,5.1,135.4,,,,,,,
AFL27,Clem Daniels*+\DaniCl00,OAK,29,HB,14,14,,0,3,0.0,0,0,0.0,1,33.3,0,0.0,-15.0,,0.0,0.0,,,,,,,
AFL28,Paul Lowe\LowePa00,SDG,30,HB,14,12,,1,3,33.3,25,0,0.0,0,0.0,25,8.3,8.3,25.0,1.8,64.6,,,,,,,
AFL29,Charlie Green\GreeCh00,OAK,23,,14,,,2,2,100.0,17,0,0.0,0,0.0,11,8.5,8.5,8.5,1.2,102.1,,,,,,,
AFL30,Abner Haynes\HaynAb00,DEN,29,HB/PR,14,,,0,2,0.0,0,0,0.0,2,100.0,0,0.0,-45.0,,0.0,0.0,,,,,,,
AFL31,Ode Burrell\BurrOd00,HOU,27,HB,14,,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.0,9.0,0.6,104.2,,,,,,,
AFL32,Bert Coan\CoanBe00,KAN,26,,14,,,1,1,100.0,18,1,100.0,0,0.0,18,18.0,38.0,18.0,1.3,158.3,,,,,,,
AFL33,Mike Garrett*\GarrMi00,KAN,22,HB/PR,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL34,Jim Hudson\HudsJi20,NYJ,23,RS,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL35,Matt Snell*\SnelMa00,NYJ,25,FB,12,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL36,Otis Taylor*+\TaylOt00,KAN,24,FL,14,,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,,,,,,,
AFL37,Charley Tolar\TolaCh00,HOU,29,FB,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
