Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
11,Tony Eason\EasoTo00,NWE,25,QB,16,13,7-6-0,259,431,60.1,3228,23,5.3,8,1.9,76,7.5,7.7,12.5,201.8,93.4,59,409,5.75,5.96,12.0,4,4
12,Ron Jaworski\JawoRo00,PHI,33,QB,13,13,5-7-1,234,427,54.8,2754,16,3.7,14,3.3,90,6.4,5.7,11.8,211.8,73.5,34,270,5.39,4.72,7.4,2,2
13,Gary Danielson\DaniGa00,DET,33,QB,15,14,3-10-1,252,410,61.5,3076,17,4.1,15,3.7,77,7.5,6.7,12.2,205.1,83.1,41,335,6.08,5.33,9.1,1,3
14,Lynn Dickey\DickLy00,GNB,35,QB,15,15,7-8-0,237,401,59.1,3195,25,6.2,19,4.7,79,8.0,7.1,13.5,213.0,85.6,32,244,6.82,6.00,7.4,1,1
15,John Elway\ElwaJo00,DEN,24,QB,15,14,12-2-0,214,380,56.3,2598,18,4.7,15,3.9,73,6.8,6.0,12.1,173.2,76.8,24,158,6.04,5.26,5.9,2,2
16,Gary Hogeboom\HogeGa00,DAL,26,QB,16,10,6-4-0,195,367,53.1,2366,7,1.9,14,3.8,68,6.4,5.1,12.1,147.9,63.7,26,211,5.48,4.24,6.6,1,2
17,Joe Ferguson\FergJo00,BUF,34,QB,12,11,1-10-0,191,344,55.5,1991,12,3.5,17,4.9,68,5.8,4.3,10.4,165.9,63.5,35,357,4.31,2.93,9.2,,
18,Richard Todd\ToddRi00,NOR,31,QB,15,14,6-8-0,161,312,51.6,2178,11,3.5,19,6.1,74,7.0,4.9,13.5,145.2,60.6,33,267,5.54,3.70,9.6,5,5
19,Todd Blackledge\BlacTo00,KAN,23,qb,11,8,4-4-0,147,294,50.0,1707,6,2.0,11,3.7,46,5.8,4.5,11.6,155.2,59.2,14,136,5.10,3.88,4.5,1,1
20,Pat Ryan\RyanPa00,NYJ,29,QB,16,11,6-5-0,156,285,54.7,1939,14,4.9,14,4.9,44,6.8,5.6,12.4,121.2,72.0,30,214,5.48,4.37,9.5,1,1
21,Jeff Kemp\KempJe00,RAM,25,QB,14,13,9-4-0,143,284,50.4,2021,13,4.6,7,2.5,63,7.1,6.9,14.1,144.4,78.7,24,190,5.94,5.77,7.8,2,3
22,Bill Kenney\KennBi00,KAN,29,QB,9,8,4-4-0,151,282,53.5,2098,15,5.3,10,3.5,65,7.4,6.9,13.9,233.1,80.7,18,163,6.45,5.95,6.0,1,1
23,Marc Wilson\WilsMa00,RAI,27,QB,16,10,6-4-0,153,282,54.3,2151,15,5.3,17,6.0,92,7.6,6.0,14.1,134.4,71.7,37,228,6.03,4.57,11.6,2,3
24,Ken Anderson\AndeKe00,CIN,35,QB,11,9,3-6-0,175,275,63.6,2107,10,3.6,12,4.4,80,7.7,6.4,12.0,191.5,81.0,24,191,6.41,5.27,8.0,,
25,Mark Malone\MaloMa00,PIT,26,QB,13,9,6-3-0,147,272,54.0,2137,16,5.9,17,6.3,61,7.9,6.2,14.5,164.4,73.4,25,211,6.48,4.99,8.4,1,2
26,Steve Bartkowski\BartSt00,ATL,32,QB,11,11,3-8-0,181,269,67.3,2158,11,4.1,10,3.7,61,8.0,7.2,11.9,196.2,89.7,40,300,6.01,5.27,12.9,1,1
27,Tommy Kramer\KramTo00,MIN,29,QB,9,9,2-7-0,124,236,52.5,1678,9,3.8,10,4.2,70,7.1,6.0,13.5,186.4,70.6,24,145,5.90,4.86,9.2,,
28,Danny White\WhitDa01,DAL,32,P/qb,14,6,3-3-0,126,233,54.1,1580,11,4.7,11,4.7,66,6.8,5.6,12.5,112.9,71.5,22,178,5.50,4.42,8.6,1,2
29,Mike Pagel\PageMi00,IND,24,QB,11,9,3-6-0,114,212,53.8,1426,8,3.8,8,3.8,54,6.7,5.8,12.5,129.6,71.8,28,201,5.10,4.27,11.7,1,2
30,Ken O'Brien\OBriKe00,NYJ,24,qb,10,5,1-4-0,116,203,57.1,1402,6,3.0,7,3.4,49,6.9,5.9,12.1,140.2,74.0,22,168,5.48,4.62,9.8,1,1
31,Jim Plunkett\PlunJi00,RAI,37,qb,8,6,5-1-0,108,198,54.5,1473,6,3.0,10,5.1,73,7.4,5.8,13.6,184.1,67.6,13,103,6.49,4.93,6.2,2,2
32,Wade Wilson\WilsWa00,MIN,25,qb,8,5,1-4-0,102,195,52.3,1019,5,2.6,11,5.6,38,5.2,3.2,10.0,127.4,52.5,20,159,4.00,2.16,9.3,0,1
33,Mike Moroski\MoroMi00,ATL,27,qb,16,5,1-4-0,102,191,53.4,1207,2,1.0,9,4.7,48,6.3,4.4,11.8,75.4,56.8,20,151,5.00,3.27,9.5,,
34,Joe Pisarcik\PisaJo00,PHI,32,qb,7,3,1-2-0,96,176,54.5,1036,3,1.7,3,1.7,40,5.9,5.5,10.8,148.0,70.6,25,183,4.24,3.87,12.4,,
35,David Woodley\WoodDa00,PIT,26,qb,7,7,3-4-0,85,156,54.5,1273,8,5.1,7,4.5,80,8.2,7.2,15.0,181.9,79.9,10,67,7.27,6.33,6.0,,
36,Ed Luther\LuthEd00,SDG,27,qb,15,3,1-2-0,83,151,55.0,1163,5,3.3,3,2.0,88,7.7,7.5,14.0,77.5,82.7,7,57,7.00,6.78,4.4,1,1
37,Joe Dufek\DufeJo00,BUF,23,qb,5,5,1-4-0,74,150,49.3,829,4,2.7,8,5.3,64,5.5,3.7,11.2,165.8,52.9,10,86,4.64,2.89,6.3,,
38,Jim McMahon\McMaJi00,CHI,25,QB,9,9,7-2-0,85,143,59.4,1146,8,5.6,2,1.4,61,8.0,8.5,13.5,127.3,97.8,10,48,7.18,7.63,6.5,,
39,Art Schlichter\SchlAr00,IND,24,qb,9,5,0-5-0,62,140,44.3,702,3,2.1,7,5.0,54,5.0,3.2,11.3,78.0,46.2,23,170,3.26,1.70,14.1,,
40,Turk Schonert\SchoTu00,CIN,27,qb,8,3,2-1-0,78,117,66.7,945,4,3.4,7,6.0,57,8.1,6.1,12.1,118.1,77.8,16,115,6.24,4.47,12.0,1,2
41,Boomer Esiason\EsiaBo00,CIN,23,qb,10,4,3-1-0,51,102,50.0,530,3,2.9,3,2.9,36,5.2,4.5,10.4,53.0,62.9,5,52,4.47,3.77,4.7,1,1
42,Archie Manning\MannAr00,MIN,35,qb,6,2,0-2-0,52,94,55.3,545,2,2.1,3,3.2,56,5.8,4.8,10.5,90.8,66.1,18,153,3.50,2.65,16.1,,
43,Matt Kofler\KoflMa00,BUF,25,,16,0,,33,93,35.5,432,2,2.2,5,5.4,70,4.6,2.7,13.1,27.0,35.8,15,111,2.97,1.26,13.9,,
44,Dave Wilson\WilsDa00,NOR,25,qb,5,2,1-1-0,51,93,54.8,647,7,7.5,4,4.3,54,7.0,6.5,12.7,129.4,83.9,7,54,5.93,5.53,7.0,,
45,Rusty Lisch\LiscRu00,CHI,28,qb,7,1,0-1-0,43,85,50.6,413,0,0.0,6,7.1,23,4.9,1.7,9.6,59.0,35.1,13,91,3.29,0.53,13.3,,
46,Steve Fuller\FullSt00,CHI,27,qb,6,4,2-2-0,53,78,67.9,595,3,3.8,0,0.0,31,7.6,8.4,11.2,99.2,103.3,7,41,6.52,7.22,8.2,1,1
47,Gary Kubiak\KubiGa00,DEN,23,qb,7,2,1-1-0,44,75,58.7,440,4,5.3,1,1.3,41,5.9,6.3,10.0,62.9,87.6,10,86,4.16,4.58,11.8,2,2
48,Ken Stabler\StabKe00,NOR,39,,3,0,,33,70,47.1,339,2,2.9,5,7.1,29,4.8,2.2,10.3,113.0,41.3,5,40,3.99,1.52,6.7,,
49,Steve Grogan\GrogSt00,NWE,31,qb,3,3,2-1-0,32,68,47.1,444,3,4.4,6,8.8,65,6.5,3.4,13.9,148.0,46.4,7,45,5.32,2.52,9.3,,
50,Vince Ferragamo\FerrVi00,RAM,30,qb,3,3,1-2-0,29,66,43.9,317,2,3.0,8,12.1,68,4.8,0.0,10.9,105.7,29.2,7,42,3.77,-0.62,9.6,1,1
51,Randy Wright\WrigRa00,GNB,23,qb,8,1,1-0-0,27,62,43.5,310,2,3.2,6,9.7,56,5.0,1.3,11.5,38.8,30.4,4,17,4.44,0.95,6.1,,
52,Matt Cavanaugh\CavaMa00,SFO,28,qb,8,1,1-0-0,33,61,54.1,449,4,6.6,0,0.0,51,7.4,8.7,13.6,56.1,99.7,5,40,6.20,7.41,7.6,1,1
53,Mark Herrmann\HerrMa00,IND,25,qb,3,2,1-1-0,29,56,51.8,352,1,1.8,6,10.7,74,6.3,1.8,12.1,117.3,37.8,7,65,4.56,0.59,11.1,,
54,Bob Avellini\AvelBo00,CHI,31,qb,4,1,0-1-0,30,53,56.6,288,0,0.0,3,5.7,50,5.4,2.9,9.6,72.0,48.3,5,43,4.22,1.90,8.6,1,1
55,Jack Thompson\ThomJa00,TAM,28,qb,5,3,1-2-0,25,52,48.1,337,2,3.8,5,9.6,74,6.5,2.9,13.5,67.4,42.4,10,54,4.56,1.58,16.1,,
56,Mike Machurek\MachMi00,DET,24,,4,0,,14,43,32.6,193,0,0.0,6,14.0,48,4.5,-1.8,13.8,48.3,8.3,1,12,4.11,-2.02,2.3,,
57,Rich Campbell\CampRi00,GNB,26,,3,0,,16,38,42.1,218,3,7.9,5,13.2,43,5.7,1.4,13.6,72.7,47.8,5,46,4.00,0.16,11.6,1,1
58,Eric Hipple\HippEr00,DET,27,qb,8,1,1-0-0,16,38,42.1,246,1,2.6,1,2.6,40,6.5,5.8,15.4,30.8,62.0,7,62,4.09,3.53,15.6,,
59,Oliver Luck\LuckOl00,HOU,24,,4,0,,22,36,61.1,256,2,5.6,1,2.8,37,7.1,7.0,11.6,64.0,89.6,2,11,6.45,6.32,5.3,,
60,John Witkowski\WitkJo00,DET,22,qb,3,1,0-1-0,13,34,38.2,210,0,0.0,0,0.0,39,6.2,6.2,16.2,70.0,59.7,11,74,3.02,3.02,24.4,,
61,Greg Landry\LandGr00,CHI,38,qb,1,1,1-0-0,11,20,55.0,199,1,5.0,3,15.0,55,10.0,4.2,18.1,199.0,66.5,0,0,9.95,4.20,0.0,,
62,David Archer\ArchDa00,ATL,22,,2,0,,11,18,61.1,181,1,5.6,1,5.6,34,10.1,8.7,16.5,90.5,90.3,7,45,5.44,4.44,28.0,,
63,Scott Stankavage\StanSc00,DEN,22,,1,0,,4,18,22.2,58,0,0.0,1,5.6,16,3.2,0.7,14.5,58.0,17.4,1,13,2.37,0.00,5.3,,
64,Sandy Osiecki\OsieSa20,KAN,24,,4,0,,7,17,41.2,64,0,0.0,1,5.9,19,3.8,1.1,9.1,16.0,27.6,1,2,3.44,0.94,5.6,,
65,Jim Zorn\ZornJi00,SEA,31,,16,0,,7,17,41.2,80,0,0.0,2,11.8,21,4.7,-0.6,11.4,5.0,16.4,1,8,4.00,-1.00,5.6,,
66,Scott Campbell\CampSc00,PIT,22,,5,0,,8,15,53.3,109,1,6.7,1,6.7,25,7.3,5.6,13.6,21.8,71.3,0,0,7.27,5.60,0.0,,
67,Walter Payton*+\PaytWa00,CHI,30,RB,16,16,,3,8,37.5,47,2,25.0,1,12.5,42,5.9,5.3,15.7,2.9,57.8,0,0,5.88,5.25,0.0,,
68,Alfred Anderson\AndeAl00,MIN,23,FB,16,14,,3,7,42.9,95,2,28.6,1,14.3,43,13.6,12.9,31.7,5.9,89.9,2,8,9.67,9.11,22.2,,
69,Steve Dils\DilsSt00,2TM,29,,10,0,,4,7,57.1,44,1,14.3,1,14.3,14,6.3,2.7,11.0,4.4,75.9,1,8,4.50,1.38,12.5,,
70,Jim Hart\HartJi00,WAS,40,,2,0,,3,7,42.9,26,0,0.0,0,0.0,13,3.7,3.7,8.7,13.0,53.3,0,0,3.71,3.71,0.0,,
71,David Humm\HummDa00,RAI,32,,3,0,,4,7,57.1,56,0,0.0,1,14.3,21,8.0,1.6,14.0,18.7,43.5,3,27,2.90,-1.60,30.0,,
72,Don Strock\StroDo00,MIA,34,,16,0,,4,6,66.7,27,0,0.0,0,0.0,12,4.5,4.5,6.8,1.7,76.4,0,0,4.50,4.50,0.0,,
73,James Jones\JoneJa00,DET,23,FB,16,16,,3,5,60.0,62,1,20.0,0,0.0,27,12.4,16.4,20.7,3.9,143.3,1,3,9.83,13.17,16.7,,
74,Marcus Allen*\AlleMa00,RAI,24,RB,16,16,,1,4,25.0,38,0,0.0,0,0.0,38,9.5,9.5,38.0,2.4,66.7,1,2,7.20,7.20,20.0,,
75,Gerry Ellis\ElliGe00,GNB,27,fb/RB,16,16,,1,4,25.0,17,0,0.0,0,0.0,17,4.3,4.3,17.0,1.1,44.8,1,3,2.80,2.80,20.0,,
76,Rick McIvor\McIvRi20,STL,24,,4,0,,0,4,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
77,Brian Baschnagel\BascBr00,CHI,30,wr,16,1,,1,2,50.0,7,0,0.0,0,0.0,7,3.5,3.5,7.0,0.4,58.3,0,0,3.50,3.50,0.0,,
78,Derrick Harmon\HarmDe00,SFO,21,,16,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
79,Pete Holohan\HoloPe00,SDG,25,te,15,4,,1,2,50.0,25,1,50.0,0,0.0,25,12.5,22.5,25.0,1.7,135.4,0,0,12.50,22.50,0.0,,
80,Lionel James\JameLi00,SDG,22,KR/PR,16,2,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
81,Pat McInally\McInPa00,CIN,31,P,16,0,,2,2,100.0,77,0,0.0,0,0.0,43,38.5,38.5,38.5,4.8,118.7,0,0,38.50,38.50,0.0,,
82,Wilbert Montgomery\MontWi00,PHI,30,RB,16,15,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,10,-3.33,-3.33,33.3,,
83,Mike Renfro\RenfMi00,DAL,29,WR,16,11,,1,2,50.0,49,1,50.0,0,0.0,49,24.5,34.5,49.0,3.1,135.4,0,0,24.50,34.50,0.0,,
84,Gerald Willhite\WillGe00,DEN,25,PR,16,1,,1,2,50.0,20,0,0.0,0,0.0,20,10.0,10.0,20.0,1.3,85.4,0,0,10.00,10.00,0.0,,
85,Dwight Clark\ClarDw00,SFO,27,WR,16,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
86,Mark Clayton*\ClayMa00,MIA,23,WR,15,15,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,1,8,-4.00,-26.50,50.0,,
87,Greg Coleman\ColeGr20,MIN,30,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Steve Cox\coxxxste01,CLE,26,P,16,0,,1,1,100.0,16,0,0.0,0,0.0,16,16.0,16.0,16.0,1.0,118.7,0,0,16.00,16.00,0.0,,
89,Eric Dickerson*+\DickEr00,RAM,24,RB,16,16,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
90,Curtis Dickey\DickCu00,IND,28,RB,10,9,,1,1,100.0,63,1,100.0,0,0.0,63,63.0,83.0,63.0,6.3,158.3,0,0,63.00,83.00,0.0,,
91,Tony Dorsett\DorsTo00,DAL,30,RB,16,16,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
92,Tom Flick\FlicTo00,CLE,26,,1,0,,1,1,100.0,2,0,0.0,0,0.0,2,2.0,2.0,2.0,2.0,79.2,2,13,-3.67,-3.67,66.7,,
93,Hokie Gajan\GajaHo00,NOR,25,FB,14,14,,1,1,100.0,34,1,100.0,0,0.0,34,34.0,54.0,34.0,2.4,158.3,0,0,34.00,54.00,0.0,,
94,Tony Galbreath\GalbTo00,NYG,30,,16,0,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,0.8,118.7,0,0,13.00,13.00,0.0,,
95,Frank Garcia\GarcFr20,TAM,27,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Ken Jenkins\JenkKe00,DET,25,rb,14,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Jim Jensen\JensJi00,MIA,26,wr,16,2,,1,1,100.0,35,1,100.0,0,0.0,35,35.0,55.0,35.0,2.2,158.3,0,0,35.00,55.00,0.0,,
98,Mike Kerrigan\KerrMi00,NWE,24,,1,0,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,13.0,118.7,0,0,13.00,13.00,0.0,,
99,Dean May\MayxDe20,PHI,22,,2,0,,1,1,100.0,33,0,0.0,0,0.0,33,33.0,33.0,33.0,16.5,118.7,0,0,33.00,33.00,0.0,,
100,Stump Mitchell\MitcSt00,STL,25,KR/PR,16,1,,1,1,100.0,20,0,0.0,0,0.0,20,20.0,20.0,20.0,1.3,118.7,0,0,20.00,20.00,0.0,,
101,Alvin Moore\MoorAl00,IND,25,rb,13,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
102,Larry Moriarty\MoriLa00,HOU,26,RB,14,9,,1,1,100.0,16,0,0.0,0,0.0,16,16.0,16.0,16.0,1.1,118.7,0,0,16.00,16.00,0.0,,
103,Mike Mosley\MoslMi00,BUF,26,,4,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
104,Benny Perrin\PerrBe20,STL,25,FS,16,16,,1,1,100.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,79.2,0,0,0.00,0.00,0.0,,
105,Jeff Rutledge\RutlJe00,NYG,27,,16,0,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.0,9.0,0.6,104.2,0,0,9.00,9.00,0.0,,
106,Bucky Scribner\ScriBu20,GNB,24,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
107,Ron Springs\SpriRo00,DAL,28,FB,16,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
108,Rohn Stark\StarRo20,IND,25,P,16,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
109,Matt Suhey\SuheMa00,CHI,26,FB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,9,-4.50,-4.50,50.0,,
110,Joe Washington\WashJo00,WAS,31,,7,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
111,James Wilder*\WildJa00,TAM,26,RB,16,16,,1,1,100.0,16,1,100.0,0,0.0,16,16.0,36.0,16.0,1.0,158.3,0,0,16.00,36.00,0.0,,
