Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
43,John David Crow\CrowJo00,SFO,32,HB,14,14,,2,5,40.0,46,0,0.0,0,0.0,25,9.2,9.2,23.0,3.3,73.7,,,,,,,
44,Les Josephson*\JoseLe00,RAM,25,HB,14,14,,2,5,40.0,47,0,0.0,1,20.0,24,9.4,0.4,23.5,3.4,35.0,,,,,,,
45,Tom Matte\MattTo00,BAL,28,HB,14,14,,1,5,20.0,18,0,0.0,0,0.0,18,3.6,3.6,18.0,1.3,42.1,,,,,,,
46,Gale Sayers*+\SayeGa00,CHI,24,HB/KR,13,13,,0,5,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
47,Ernie Koy*\KoyxEr00,NYG,25,HB/P,14,11,,3,4,75.0,101,1,25.0,0,0.0,68,25.3,30.3,33.7,7.2,156.2,,,,,,,
48,Johnny Roland*\RolaJo00,STL,24,FB,13,13,,0,4,0.0,0,0,0.0,1,25.0,0,0.0,-11.3,,0.0,0.0,,,,,,,
49,Benjy Dial\DialBe00,PHI,24,,1,,,1,3,33.3,5,0,0.0,0,0.0,5,1.7,1.7,5.0,5.0,42.4,,,,,,,
50,Tommy Mason\MasoTo00,RAM,28,,13,,,2,3,66.7,65,1,33.3,0,0.0,51,21.7,28.3,32.5,5.0,149.3,,,,,,,
51,Donny Anderson\AndeDo00,GNB,24,P,14,5,,1,2,50.0,19,0,0.0,0,0.0,19,9.5,9.5,19.0,1.4,83.3,,,,,,,
52,Tom Barrington\BarrTo00,NOR,23,,14,3,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
53,Perry Lee Dunn\DunnPe00,ATL,26,,14,1,,1,2,50.0,32,1,50.0,0,0.0,32,16.0,26.0,32.0,2.3,135.4,,,,,,,
54,Mel Farr*\FarrMe00,DET,23,FB,13,11,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
55,Tom Moore\MoorTo00,ATL,29,FB,10,8,,2,2,100.0,102,1,50.0,0,0.0,75,51.0,61.0,51.0,10.2,158.3,,,,,,,
56,Mike Clark\ClarMi20,PIT,27,K,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
57,Leroy Kelly*+\KellLe00,CLE,25,HB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
58,Izzy Lang\LangIz00,PHI,25,HB,14,11,,1,1,100.0,26,0,0.0,0,0.0,26,26.0,26.0,26.0,1.9,118.7,,,,,,,
59,Tom McNeill\McNeTo20,NOR,25,P,14,,,1,1,100.0,24,0,0.0,0,0.0,24,24.0,24.0,24.0,1.7,118.7,,,,,,,
60,Eddie Meador*\MeadEd00,RAM,30,PR/RS,14,14,,1,1,100.0,18,1,100.0,0,0.0,18,18.0,38.0,18.0,1.3,158.3,,,,,,,
61,Bobby Mitchell\MitcBo00,WAS,32,FL,14,13,,1,1,100.0,17,0,0.0,0,0.0,17,17.0,17.0,17.0,1.2,118.7,,,,,,,
62,Joe Morrison\MorrJo01,NYG,30,,13,11,,1,1,100.0,12,0,0.0,0,0.0,12,12.0,12.0,12.0,0.9,116.7,,,,,,,
63,Elijah Pitts\PittEl00,GNB,29,HB,8,8,,1,1,100.0,21,0,0.0,0,0.0,21,21.0,21.0,21.0,2.6,118.7,,,,,,,
64,Jackie Smith*\SmitJa00,STL,27,TE,14,14,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,,,,,,,
AFL1,Joe Namath*\NamaJo00,NYJ,24,QB,14,14,8-5-1,258,491,52.5,4007,26,5.3,28,5.7,75,8.2,6.7,15.5,286.2,73.8,,,,,,1,2
AFL2,John Hadl\HadlJo00,SDG,27,QB,14,14,8-5-1,217,427,50.8,3365,24,5.6,22,5.2,72,7.9,6.7,15.5,240.4,74.5,,,,,,3,3
AFL3,Daryle Lamonica*+\LamoDa00,OAK,26,QB,14,14,13-1-0,220,425,51.8,3228,30,7.1,20,4.7,72,7.6,6.9,14.7,230.6,80.8,,,,,,1,1
AFL4,Jack Kemp\KempJa00,BUF,32,QB,14,11,3-8-0,161,369,43.6,2503,14,3.8,26,7.0,63,6.8,4.4,15.5,178.8,50.0,,,,,,2,2
AFL5,Len Dawson*\DawsLe00,KAN,32,QB,14,14,9-5-0,206,357,57.7,2651,24,6.7,17,4.8,71,7.4,6.6,12.9,189.4,83.7,,,,,,0,1
AFL6,Babe Parilli\PariBa00,BOS,37,QB,14,11,3-7-1,161,344,46.8,2317,19,5.5,24,7.0,79,6.7,4.7,14.4,165.5,58.5,,,,,,,
AFL7,Bob Griese*\GrieBo00,MIA,22,QB,12,10,3-7-0,166,331,50.2,2005,15,4.5,18,5.4,68,6.1,4.5,12.1,167.1,61.6,,,,,,1,2
AFL8,Steve Tensi\TensSt00,DEN,25,QB,14,12,3-9-0,131,325,40.3,1915,16,4.9,17,5.2,76,5.9,4.5,14.6,136.8,54.8,,,,,,0,0
AFL9,Pete Beathard\BeatPe00,2TM,25,,11,9,7-2-0,94,231,40.7,1114,9,3.9,14,6.1,43,4.8,2.9,11.9,101.3,43.8,,,,,,,
AFL10,Rick Norton\NortRi00,MIA,24,qb,14,3,0-3-0,53,133,39.8,596,1,0.8,9,6.8,32,4.5,1.6,11.2,42.6,28.3,,,,,,,
AFL11,Don Trull\TrulDo00,2TM,26,,10,3,0-3-0,31,92,33.7,480,1,1.1,7,7.6,52,5.2,2.0,15.5,48.0,23.8,,,,,,,
AFL12,Jacky Lee\LeexJa00,2TM,28,,9,3,1-2-0,42,91,46.2,414,3,3.3,6,6.6,53,4.5,2.2,9.9,46.0,43.0,,,,,,,
AFL13,Tom Flores\FlorTo00,BUF,30,qb,14,3,1-2-0,22,64,34.4,260,0,0.0,8,12.5,59,4.1,-1.6,11.8,18.6,8.1,,,,,,,
AFL14,Jim LeClair\LeClJi00,DEN,23,qb,5,2,0-2-0,19,45,42.2,275,1,2.2,1,2.2,48,6.1,5.6,14.5,55.0,60.9,,,,,,,
AFL15,George Blanda*\BlanGe00,OAK,40,K,14,,,15,38,39.5,285,3,7.9,3,7.9,50,7.5,5.5,19.0,20.4,59.6,,,,,,0,1
AFL16,Kay Stephenson\StepKa00,SDG,23,,7,,,11,26,42.3,117,2,7.7,2,7.7,21,4.5,2.6,10.6,16.7,49.7,,,,,,,
AFL17,Mike Taliaferro\TaliMi00,NYJ,26,,3,,,11,20,55.0,96,1,5.0,1,5.0,20,4.8,3.6,8.7,32.0,63.7,,,,,,,
AFL18,Bob Davis\DaviBo00,HOU,22,qb,2,2,1-0-1,9,19,47.4,71,0,0.0,2,10.5,17,3.7,-1.0,7.9,35.5,17.5,,,,,,,
AFL19,Archie Roberts\RobeAr00,MIA,25,,1,,,5,10,50.0,11,0,0.0,1,10.0,9,1.1,-3.4,2.2,11.0,16.7,,,,,,,
AFL20,John Huarte\HuarJo00,BOS,24,,4,,,3,9,33.3,25,0,0.0,1,11.1,15,2.8,-2.2,8.3,6.3,2.8,,,,,,,
AFL21,Dickie Post*\PostDi00,SDG,22,HB,13,,,1,6,16.7,9,0,0.0,0,0.0,9,1.5,1.5,9.0,0.7,39.6,,,,,,,
AFL22,Mike Garrett*+\GarrMi00,KAN,23,HB,14,,,1,4,25.0,17,1,25.0,0,0.0,17,4.3,9.3,17.0,1.2,84.4,,,,,,,
AFL23,Scotty Glacken\GlacSc00,DEN,23,,2,,,0,4,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL24,Jim Turner\TurnJi22,NYJ,26,K,14,,,2,4,50.0,25,0,0.0,0,0.0,13,6.3,6.3,12.5,1.8,69.8,,,,,,,
AFL25,Larry Seiple\SeipLa20,MIA,22,P,14,,,2,2,100.0,61,0,0.0,0,0.0,42,30.5,30.5,30.5,4.4,118.7,,,,,,,
AFL26,John Stofa\StofJo00,MIA,25,qb,1,1,1-0-0,2,2,100.0,51,0,0.0,0,0.0,45,25.5,25.5,25.5,51.0,118.7,,,,,,,
AFL27,Lance Alworth*+\AlwoLa00,SDG,27,FL,11,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL28,Woody Campbell*\CampWo00,HOU,23,HB,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL29,Jack Clancy*\ClanJa00,MIA,23,SE,14,12,,1,1,100.0,17,0,0.0,0,0.0,17,17.0,17.0,17.0,1.2,118.7,,,,,,,
AFL30,Clem Daniels\DaniCl00,OAK,30,HB,9,9,,1,1,100.0,28,0,0.0,0,0.0,28,28.0,28.0,28.0,3.1,118.7,,,,,,,
AFL31,Gene Foster\FostGe00,SDG,25,,10,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL32,Paul Lowe\LowePa00,SDG,31,,7,2,,1,1,100.0,26,0,0.0,0,0.0,26,26.0,26.0,26.0,3.7,118.7,,,,,,,
AFL33,Booth Lusteg\LustBo20,MIA,28,K,8,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL34,Ed Rutkowski\RutkEd00,BUF,26,,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
AFL35,Bud Whitehead\WhitBu22,SDG,28,RS,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,,,,,,,
