Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
32,Elvis Grbac\GrbaEl00,SFO,25,qb,16,5,3-2-0,127,183,69.4,1469,8,4.4,5,2.7,81,8.0,7.7,11.6,91.8,96.6,6,36,7.58,7.24,3.2,,
33,Vince Evans\EvanVi00,OAK,40,qb,9,3,1-2-0,100,175,57.1,1236,6,3.4,8,4.6,73,7.1,5.7,12.4,137.3,71.5,11,70,6.27,4.98,5.9,,
34,Bubby Brister\BrisBu00,NYJ,33,qb,9,4,1-3-0,93,170,54.7,726,4,2.4,8,4.7,32,4.3,2.6,7.8,80.7,53.7,16,122,3.25,1.74,8.6,1,1
35,Eric Zeier\ZeieEr00,CLE,23,qb,7,4,1-3-0,82,161,50.9,864,4,2.5,9,5.6,59,5.4,3.3,10.5,123.4,51.9,15,91,4.39,2.55,8.5,1,1
36,Steve Beuerlein\BeueSt00,JAX,30,qb,7,6,1-5-0,71,142,50.0,952,4,2.8,7,4.9,71,6.7,5.0,13.4,136.0,60.5,17,103,5.34,3.86,10.7,,
37,Heath Shuler\ShulHe00,WAS,24,qb,7,5,3-2-0,66,125,52.8,745,3,2.4,7,5.6,44,6.0,3.9,11.3,106.4,55.6,13,76,4.85,3.00,9.4,,
38,Randall Cunningham\CunnRa00,PHI,32,qb,7,4,1-3-0,69,121,57.0,605,3,2.5,5,4.1,33,5.0,3.6,8.8,86.4,61.5,13,79,3.93,2.69,9.7,,
39,John Friesz\FrieJo00,SEA,28,qb,6,3,1-2-0,64,120,53.3,795,6,5.0,3,2.5,43,6.6,6.5,12.4,132.5,80.4,3,12,6.37,6.24,2.4,1,1
40,Mike Tomczak\TomcMi00,PIT,33,qb,7,4,2-2-0,65,113,57.5,666,1,0.9,9,8.0,29,5.9,2.5,10.2,95.1,44.3,6,42,5.24,2.01,5.0,0,1
41,Bernie Kosar\KosaBe00,MIA,32,qb,9,2,0-2-0,74,108,68.5,699,3,2.8,5,4.6,31,6.5,4.9,9.4,77.7,76.1,6,28,5.89,4.44,5.3,,
42,Will Furrer\FurrWi00,HOU,27,qb,7,1,0-1-0,48,99,48.5,483,2,2.0,7,7.1,48,4.9,2.1,10.1,69.0,40.1,5,35,4.31,1.66,4.8,,
43,Casey Weldon\WeldCa00,TAM,26,,16,0,,42,91,46.2,519,1,1.1,2,2.2,40,5.7,4.9,12.4,32.4,58.8,9,55,4.64,3.94,9.0,1,2
44,Frank Reich\ReicFr00,CAR,34,qb,3,3,0-3-0,37,84,44.0,441,2,2.4,2,2.4,46,5.3,4.7,11.9,147.0,58.7,12,100,3.55,3.03,12.5,,
45,Craig Erickson\EricCr00,IND,26,qb,6,3,2-1-0,50,83,60.2,586,3,3.6,4,4.8,39,7.1,5.6,11.7,97.7,73.7,10,68,5.57,4.28,10.8,,
46,Billy Joe Hobert\HobeBi00,OAK,24,qb,4,2,0-2-0,44,80,55.0,540,6,7.5,4,5.0,80,6.8,6.0,12.3,135.0,80.2,3,11,6.37,5.65,3.6,,
47,Steve McNair\McNaSt00,HOU,22,qb,4,2,2-0-0,41,80,51.3,569,3,3.8,1,1.3,53,7.1,7.3,13.9,142.3,81.7,6,63,5.88,6.06,7.0,,
48,Gale Gilbert\GilbGa00,SDG,34,qb,16,1,0-1-0,36,61,59.0,325,0,0.0,4,6.6,41,5.3,2.4,9.0,20.3,46.1,9,43,4.03,1.46,12.9,1,0
49,Wade Wilson\WilsWa00,DAL,36,,7,0,,38,57,66.7,391,1,1.8,3,5.3,38,6.9,4.8,10.3,55.9,70.1,4,29,5.93,4.05,6.6,,
50,Jim Miller\MillJi00,PIT,24,,3,0,,32,56,57.1,397,2,3.6,5,8.9,42,7.1,3.8,12.4,132.3,53.9,2,8,6.71,3.52,3.4,,
51,Scott Zolak\ZolaSc00,NWE,28,qb,16,1,0-1-0,28,49,57.1,282,1,2.0,0,0.0,72,5.8,6.2,10.1,17.6,80.5,4,28,4.79,5.17,7.5,,
52,Bobby Hebert\HebeBo00,ATL,35,,4,0,,28,45,62.2,313,2,4.4,1,2.2,37,7.0,6.8,11.2,78.3,88.5,0,0,6.96,6.84,0.0,1,1
53,Hugh Millen\MillHu00,DEN,32,,3,0,,26,40,65.0,197,1,2.5,0,0.0,18,4.9,5.4,7.6,65.7,85.1,4,35,3.68,4.14,9.1,,
54,Brad Johnson\JohnBr00,MIN,27,,5,0,,25,36,69.4,272,0,0.0,2,5.6,39,7.6,5.1,10.9,54.4,68.3,2,18,6.68,4.32,5.3,,
55,Paul Justin\JustPa00,IND,27,qb,3,1,0-1-0,20,36,55.6,212,0,0.0,2,5.6,20,5.9,3.4,10.6,70.7,49.8,3,22,4.87,2.56,7.7,,
56,Mike Buck\BuckMi00,ARI,28,,4,0,,20,32,62.5,271,1,3.1,0,0.0,28,8.5,9.1,13.6,67.8,99.9,2,10,7.68,8.26,5.9,,
57,Todd Collins\CollTo00,BUF,24,qb,7,1,0-1-0,14,29,48.3,112,0,0.0,1,3.4,18,3.9,2.3,8.0,16.0,44.0,6,43,1.97,0.69,17.1,,
58,Glenn Foley\FoleGl00,NYJ,25,,1,0,,16,29,55.2,128,0,0.0,1,3.4,32,4.4,2.9,8.0,128.0,52.1,4,21,3.24,1.88,12.1,,
59,Tommy Maddox\MaddTo00,NYG,24,,16,0,,6,23,26.1,49,0,0.0,3,13.0,13,2.1,-3.7,8.2,3.1,0.0,2,7,1.68,-3.72,8.0,,
60,Don Majkowski\MajkDo00,DET,31,,5,0,,15,20,75.0,161,1,5.0,0,0.0,22,8.1,9.1,10.7,32.2,114.8,1,5,7.43,8.38,4.8,0,1
61,Alex Van Pelt\VanPAl00,BUF,25,,1,0,,10,18,55.6,106,2,11.1,0,0.0,19,5.9,8.1,10.6,106.0,110.0,0,0,5.89,8.11,0.0,,
62,Jack Trudeau\TrudJa00,CAR,33,,1,0,,11,17,64.7,100,0,0.0,3,17.6,19,5.9,-2.1,9.1,100.0,40.9,2,8,4.84,-2.26,10.5,,
63,Ty Detmer\DetmTy00,GNB,28,,4,0,,8,16,50.0,81,1,6.3,1,6.3,25,5.1,3.5,10.1,20.3,59.6,0,0,5.06,3.50,0.0,,
64,David Klingler\KlinDa00,CIN,26,,3,0,,7,15,46.7,88,1,6.7,1,6.7,33,5.9,4.2,12.6,29.3,59.9,1,10,4.88,3.31,6.3,,
65,Cary Conklin\ConkCa00,SFO,27,,2,0,,4,12,33.3,48,0,0.0,0,0.0,28,4.0,4.0,12.0,24.0,46.5,2,20,2.00,2.00,14.3,,
66,Bill Musgrave\MusgBi00,DEN,28,,4,0,,8,12,66.7,93,0,0.0,0,0.0,23,7.8,7.8,11.6,23.3,89.9,0,0,7.75,7.75,0.0,,
67,Rich Gannon\GannRi00,KAN,30,,2,0,,7,11,63.6,57,0,0.0,0,0.0,18,5.2,5.2,8.1,28.5,76.7,0,0,5.18,5.18,0.0,,
68,Dave Barr\BarrDa20,STL,23,,2,0,,5,9,55.6,42,0,0.0,0,0.0,18,4.7,4.7,8.4,21.0,67.8,1,4,3.80,3.80,10.0,,
69,Rob Johnson\JohnRo00,JAX,22,,1,0,,3,7,42.9,24,0,0.0,1,14.3,19,3.4,-3.0,8.0,24.0,12.5,1,13,1.38,-4.25,12.5,,
70,Kordell Stewart\StewKo00,PIT,23,qb,10,2,,5,7,71.4,60,1,14.3,0,0.0,32,8.6,11.4,12.0,6.0,136.9,1,0,7.50,10.00,12.5,,
71,T.J. Rubley\RublTJ00,GNB,27,,1,0,,4,6,66.7,39,0,0.0,1,16.7,17,6.5,-1.0,9.8,39.0,45.1,0,0,6.50,-1.00,0.0,,
72,Jason Garrett\GarrJa00,DAL,29,,1,0,,4,5,80.0,46,1,20.0,0,0.0,24,9.2,13.2,11.5,46.0,144.6,0,0,9.20,13.20,0.0,,
73,Tom Hodson\HodsTo00,NOR,28,,4,0,,3,5,60.0,14,0,0.0,0,0.0,9,2.8,2.8,4.7,3.5,64.6,0,0,2.80,2.80,0.0,,
74,Eric Bieniemy\BienEr00,CIN,26,rb,16,1,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
75,Stoney Case\CaseSt00,ARI,23,,2,0,,1,2,50.0,19,0,0.0,1,50.0,19,9.5,-13.0,19.0,9.5,43.7,0,0,9.50,-13.00,0.0,,
76,Eric Guliford\GuliEr00,CAR,26,PR/WR,14,9,,1,2,50.0,46,0,0.0,1,50.0,46,23.0,0.5,46.0,3.3,56.2,0,0,23.00,0.50,0.0,,
77,Garrison Hearst\HearGa00,ARI,24,RB,16,15,,1,2,50.0,16,0,0.0,0,0.0,16,8.0,8.0,16.0,1.0,77.1,0,0,8.00,8.00,0.0,,
78,Rob Moore\MoorRo00,ARI,27,WR,15,15,,1,2,50.0,33,0,0.0,1,50.0,33,16.5,-6.0,33.0,2.2,56.2,0,0,16.50,-6.00,0.0,,
79,Barry Sanders*+\SandBa00,DET,27,RB,16,16,,1,2,50.0,11,0,0.0,0,0.0,11,5.5,5.5,11.0,0.7,66.7,0,0,5.50,5.50,0.0,,
80,Richie Anderson\AndeRi00,NYJ,24,,10,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Justin Armour\ArmoJu00,BUF,22,WR,15,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Rich Camarillo\camarric01,HOU,36,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
83,Larry Centers*\CentLa00,ARI,27,FB,16,10,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
84,Curtis Conway\ConwCu00,CHI,24,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,David Dunn\DunnDa00,CIN,23,KR,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
86,Chris Gardocki\GardCh20,IND,25,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Daryl Hobbs\HobbDa00,OAK,27,wr,16,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Michael Jackson\JackMi00,CLE,26,WR,13,10,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
89,Lee Johnson\johnslee01,CIN,34,P,16,0,,1,1,100.0,5,0,0.0,0,0.0,5,5.0,5.0,5.0,0.3,87.5,0,0,5.00,5.00,0.0,,
90,Todd Kinchen\KincTo00,STL,26,KR/PR,16,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
91,Terry Kirby\KirbTe00,MIA,25,rb,16,4,,1,1,100.0,31,1,100.0,0,0.0,31,31.0,51.0,31.0,1.9,158.3,0,0,31.00,51.00,0.0,,
92,Tony Martin\MartTo00,SDG,30,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Dan McGwire\McGwDa00,MIA,28,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,7,-3.50,-3.50,50.0,,
94,Jim McMahon\McMaJi00,GNB,36,,1,0,,1,1,100.0,6,0,0.0,0,0.0,6,6.0,6.0,6.0,6.0,91.7,0,0,6.00,6.00,0.0,,
95,Dave Meggett\MeggDa00,NWE,29,KR/PR,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Eric Metcalf\MetcEr00,ATL,27,PR/WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Jerry Rice*+\RiceJe00,SFO,33,WR,16,16,,1,1,100.0,41,1,100.0,0,0.0,41,41.0,61.0,41.0,2.6,158.3,0,0,41.00,61.00,0.0,,
98,Reggie Roby\RobyRe20,TAM,34,P,16,0,,1,1,100.0,48,0,0.0,0,0.0,48,48.0,48.0,48.0,3.0,118.7,0,0,48.00,48.00,0.0,,
99,John Taylor\TaylJo00,SFO,33,PR/WR,12,12,,1,1,100.0,21,0,0.0,0,0.0,21,21.0,21.0,21.0,1.8,118.7,0,0,21.00,21.00,0.0,,
100,Tom Tupa\TupaTo20,CLE,29,P,16,0,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,1.6,118.7,0,0,25.00,25.00,0.0,,
101,Harvey Williams\WillHa00,OAK,28,RB,16,16,,1,1,100.0,13,1,100.0,0,0.0,13,13.0,33.0,13.0,0.8,158.3,0,0,13.00,33.00,0.0,,
102,Klaus Wilmsmeyer\WilmKl20,NOR,28,P,16,0,,1,1,100.0,18,0,0.0,0,0.0,18,18.0,18.0,18.0,1.1,118.7,0,0,18.00,18.00,0.0,,
103,Vince Workman\WorkVi00,2TM,27,,10,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
