Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
14,Chris Miller*\MillCh00,ATL,26,QB,15,14,9-5-0,220,413,53.3,3103,26,6.3,18,4.4,80,7.5,6.8,14.1,206.9,80.6,23,145,6.78,6.12,5.3,3,4
15,Hugh Millen\MillHu00,NWE,28,QB,13,13,5-8-0,246,409,60.1,3073,9,2.2,18,4.4,60,7.5,6.0,12.5,236.4,72.5,54,379,5.82,4.46,11.7,3,4
16,Troy Aikman*\AikmTr00,DAL,25,QB,12,12,7-5-0,237,363,65.3,2754,11,3.0,10,2.8,61,7.6,7.0,11.6,229.5,86.7,32,224,6.41,5.82,8.1,2,2
17,Jay Schroeder\SchrJa00,RAI,30,QB,15,15,9-6-0,189,357,52.9,2562,15,4.2,16,4.5,78,7.2,6.0,13.6,170.8,71.4,31,238,5.99,4.91,8.0,2,1
18,Rich Gannon\GannRi00,MIN,26,QB,15,11,6-5-0,211,354,59.6,2166,12,3.4,6,1.7,50,6.1,6.0,10.3,144.4,81.5,19,91,5.56,5.48,5.1,0,1
19,Vinny Testaverde\TestVi00,TAM,28,QB,13,12,3-9-0,166,326,50.9,1994,8,2.5,15,4.6,87,6.1,4.5,12.0,153.4,59.0,35,234,4.88,3.45,9.7,,
20,Tom Tupa\TupaTo20,PHO,25,QB,11,11,4-7-0,165,315,52.4,2053,6,1.9,13,4.1,62,6.5,5.0,12.4,186.6,62.0,24,197,5.47,4.10,7.1,,
21,Jim McMahon\McMaJi00,PHI,32,QB,12,11,8-3-0,187,311,60.1,2239,12,3.9,11,3.5,75,7.2,6.4,12.0,186.6,80.3,21,128,6.36,5.59,6.3,1,2
22,Jeff Kemp\KempJe00,2TM,32,,14,7,3-4-0,151,295,51.2,1753,9,3.1,17,5.8,57,5.9,4.0,11.6,125.2,55.7,20,99,5.25,3.39,6.3,2,2
23,Neil O'Donnell\ODonNe00,PIT,25,QB,12,8,2-6-0,156,286,54.5,1963,11,3.8,7,2.4,89,6.9,6.5,12.6,163.6,78.8,30,214,5.53,5.23,9.5,1,1
24,Jeff Hostetler\HostJe00,NYG,30,QB,12,12,7-5-0,179,285,62.8,2032,5,1.8,4,1.4,55,7.1,6.8,11.4,169.3,84.1,20,100,6.33,6.07,6.6,1,2
25,Dave Krieg\KrieDa00,SEA,33,QB,10,9,4-5-0,187,285,65.6,2080,11,3.9,12,4.2,60,7.3,6.2,11.1,208.0,82.5,32,216,5.88,4.87,10.1,,
26,Steve Young\YounSt00,SFO,30,QB,11,10,5-5-0,180,279,64.5,2517,17,6.1,8,2.9,97,9.0,8.9,14.0,228.8,101.8,13,79,8.35,8.28,4.5,,
27,Erik Kramer\KramEr00,DET,27,qb,13,8,6-2-0,136,265,51.3,1635,11,4.2,8,3.0,73,6.2,5.6,12.0,125.8,71.8,14,74,5.59,5.09,5.0,3,3
28,Steve Walsh\WalsSt00,NOR,25,qb,8,7,3-4-0,141,255,55.3,1638,11,4.3,6,2.4,41,6.4,6.2,11.6,204.8,79.5,3,26,6.25,6.05,1.2,,
29,Bobby Hebert\HebeBo00,NOR,31,QB,9,9,8-1-0,149,248,60.1,1676,9,3.6,8,3.2,65,6.8,6.0,11.2,186.2,79.0,16,134,5.84,5.16,6.1,1,1
30,Mike Tomczak\TomcMi00,GNB,29,qb,12,7,2-5-0,128,238,53.8,1490,11,4.6,9,3.8,75,6.3,5.5,11.6,124.2,72.6,13,105,5.52,4.78,5.2,,
31,Steve Bono\BonoSt00,SFO,29,qb,9,6,5-1-0,141,237,59.5,1617,11,4.6,4,1.7,78,6.8,7.0,11.5,179.7,88.5,11,91,6.15,6.31,4.4,2,2
32,Don Majkowski\MajkDo00,GNB,27,QB,9,8,2-6-0,115,226,50.9,1362,3,1.3,8,3.5,39,6.0,4.7,11.8,151.3,59.3,30,152,4.73,3.55,11.7,1,1
33,Rodney Peete\PeetRo00,DET,25,QB,8,8,6-2-0,116,194,59.8,1339,5,2.6,9,4.6,68,6.9,5.3,11.5,167.4,69.9,11,42,6.33,4.84,5.4,1,1
34,Bubby Brister\BrisBu00,PIT,29,qb,8,8,5-3-0,103,190,54.2,1350,9,4.7,9,4.7,65,7.1,5.9,13.1,168.8,72.9,15,145,5.88,4.78,7.3,0,2
35,Chris Chandler\ChanCh00,2TM,26,,9,5,0-5-0,78,154,50.6,846,5,3.2,10,6.5,45,5.5,3.2,10.8,94.0,50.9,17,134,4.16,2.12,9.9,1,1
36,Phil Simms\SimmPh00,NYG,36,qb,6,4,1-3-0,82,141,58.2,993,8,5.7,4,2.8,38,7.0,6.9,12.1,165.5,87.0,14,79,5.90,5.77,9.0,0,1
37,Steve Beuerlein\BeueSt00,DAL,26,qb,8,4,4-0-0,68,137,49.6,909,5,3.6,2,1.5,66,6.6,6.7,13.4,113.6,77.2,6,49,6.01,6.08,4.2,2,2
38,Wade Wilson\WilsWa00,MIN,32,qb,5,5,2-3-0,72,122,59.0,825,3,2.5,10,8.2,46,6.8,3.6,11.5,165.0,53.5,8,42,6.02,3.02,6.2,,
39,Stan Gelbaugh\GelbSt00,PHO,29,qb,6,3,0-3-0,61,118,51.7,674,3,2.5,10,8.5,34,5.7,2.4,11.0,112.3,42.1,10,94,4.53,1.48,7.8,,
40,Billy Joe Tolliver\TollBi00,ATL,25,qb,7,2,1-1-0,40,82,48.8,531,4,4.9,2,2.4,75,6.5,6.4,13.3,75.9,75.8,7,29,5.64,5.53,7.9,1,1
41,Tom Hodson\HodsTo00,NWE,24,qb,16,3,1-2-0,36,68,52.9,345,1,1.5,4,5.9,32,5.1,2.7,9.6,21.6,47.7,9,57,3.74,1.66,11.7,,
42,Jeff Carlson\CarlJe00,TAM,25,qb,3,1,0-1-0,31,65,47.7,404,1,1.5,6,9.2,36,6.2,2.4,13.0,134.7,34.4,11,73,4.36,1.07,14.5,,
43,Brad Goebel\GoebBr00,PHI,24,qb,5,2,0-2-0,30,56,53.6,267,0,0.0,6,10.7,26,4.8,-0.1,8.9,53.4,27.0,6,37,3.71,-0.65,9.7,,
44,Donald Hollas\HollDo00,CIN,24,qb,8,1,0-1-0,32,55,58.2,310,1,1.8,4,7.3,23,5.6,2.7,9.7,38.8,49.8,7,57,4.08,1.50,11.3,,
45,Blair Kiel\KielBl00,GNB,30,qb,4,1,0-1-0,29,50,58.0,361,3,6.0,2,4.0,35,7.2,6.6,12.4,90.3,83.8,2,13,6.69,6.12,3.8,,
46,Mark Vlasic\VlasMa00,KAN,28,qb,6,1,0-1-0,28,44,63.6,316,2,4.5,0,0.0,30,7.2,8.1,11.3,52.7,100.2,2,16,6.52,7.39,4.3,1,1
47,Erik Wilhelm\WilhEr00,CIN,26,qb,4,1,0-1-0,24,42,57.1,217,0,0.0,2,4.8,29,5.2,3.0,9.0,54.3,51.4,1,8,4.86,2.77,2.3,,
48,Frank Reich\ReicFr00,BUF,30,qb,16,1,0-1-0,27,41,65.9,305,6,14.6,2,4.9,29,7.4,8.2,11.3,19.1,107.2,4,42,5.84,6.51,8.9,,
49,Todd Marinovich\MariTo00,RAI,22,qb,1,1,0-1-0,23,40,57.5,243,3,7.5,0,0.0,26,6.1,7.6,10.6,243.0,100.3,0,0,6.08,7.58,0.0,,
50,Mike Pagel\PageMi00,RAM,31,,16,0,,11,27,40.7,150,2,7.4,0,0.0,30,5.6,7.0,13.6,9.4,83.9,0,0,5.56,7.04,0.0,,
51,Pat Ryan\RyanPa00,PHI,36,,4,0,,10,26,38.5,98,0,0.0,4,15.4,32,3.8,-3.2,9.8,24.5,10.3,4,21,2.57,-3.43,13.3,,
52,Bob Gagliano\GaglBo00,SDG,33,,2,0,,9,23,39.1,76,0,0.0,1,4.3,17,3.3,1.3,8.4,38.0,30.3,3,22,2.08,0.35,11.5,,
53,Jeff Rutledge\RutlJe00,WAS,34,,16,0,,11,22,50.0,189,1,4.5,0,0.0,40,8.6,9.5,17.2,11.8,94.7,2,20,7.04,7.88,8.3,,
54,Mark Herrmann\HerrMa00,IND,32,,2,0,,11,19,57.9,137,0,0.0,3,15.8,26,7.2,0.1,12.5,68.5,40.8,0,0,7.21,0.11,0.0,,
55,Peter Tom Willis\WillPe00,CHI,24,,4,0,,11,18,61.1,171,1,5.6,1,5.6,42,9.5,8.1,15.5,42.8,88.0,2,9,8.10,6.85,10.0,,
56,Kelly Stouffer\StouKe00,SEA,27,qb,2,1,0-1-0,6,15,40.0,57,0,0.0,1,6.7,19,3.8,0.8,9.5,28.5,23.5,2,9,2.82,0.18,11.8,,
57,Vince Evans\EvanVi00,RAI,36,,4,0,,6,14,42.9,127,1,7.1,2,14.3,80,9.1,4.1,21.2,31.8,59.8,2,20,6.69,2.31,12.5,,
58,Scott Secules\SecuSc00,MIA,27,,14,0,,8,13,61.5,90,1,7.7,1,7.7,17,6.9,5.0,11.3,6.4,75.8,1,6,6.00,4.21,7.1,,
59,Cody Carlson\CarlCo00,HOU,28,,3,0,,7,12,58.3,114,1,8.3,0,0.0,68,9.5,11.2,16.3,38.0,118.1,1,9,8.08,9.62,7.7,,
60,Troy Taylor\TaylTr00,NYJ,23,,5,0,,5,10,50.0,76,1,10.0,1,10.0,51,7.6,5.1,15.2,15.2,69.2,0,0,7.60,5.10,0.0,,
61,Todd Philcox\PhilTo00,CLE,25,,4,0,,4,8,50.0,49,0,0.0,1,12.5,28,6.1,0.5,12.3,12.3,29.7,0,0,6.13,0.50,0.0,,
62,Craig Kupp\KuppCr20,PHO,24,,1,0,,3,7,42.9,23,0,0.0,0,0.0,11,3.3,3.3,7.7,23.0,51.5,2,23,0.00,0.00,22.2,,
63,Dan McGwire\McGwDa00,SEA,24,qb,1,1,1-0-0,3,7,42.9,27,0,0.0,1,14.3,13,3.9,-2.6,9.0,27.0,14.3,0,0,3.86,-2.57,0.0,,
64,Jack Trudeau\TrudJa00,IND,29,,2,0,,2,7,28.6,19,0,0.0,1,14.3,11,2.7,-3.7,9.5,9.5,0.0,1,6,1.63,-4.00,12.5,,
65,Gary Kubiak\KubiGa00,DEN,30,,16,0,,3,5,60.0,33,0,0.0,0,0.0,14,6.6,6.6,11.0,2.1,79.6,1,8,4.17,4.17,16.7,,
66,Bill Musgrave\MusgBi00,SFO,24,,1,0,,4,5,80.0,33,1,20.0,0,0.0,15,6.6,10.6,8.3,33.0,133.7,0,0,6.60,10.60,0.0,,
67,Earnest Byner*\ByneEa00,WAS,29,RB,16,16,,1,4,25.0,18,1,25.0,0,0.0,18,4.5,9.5,18.0,1.1,85.4,0,0,4.50,9.50,0.0,,
68,Randall Cunningham\CunnRa00,PHI,28,qb,1,1,1-0-0,1,4,25.0,19,0,0.0,0,0.0,19,4.8,4.8,19.0,19.0,46.9,2,16,0.50,0.50,33.3,,
69,Brett Favre\FavrBr00,ATL,22,,2,0,,0,4,0.0,0,0,0.0,2,50.0,0,0.0,-22.5,,0.0,0.0,1,11,-2.20,-20.20,20.0,,
70,Steve Sewell\SeweSt00,DEN,28,rb,16,1,,1,3,33.3,24,0,0.0,0,0.0,24,8.0,8.0,24.0,1.5,63.2,0,0,8.00,8.00,0.0,,
71,Marcus Allen\AlleMa00,RAI,31,rb,8,2,,1,2,50.0,11,1,50.0,0,0.0,11,5.5,15.5,11.0,1.4,106.2,0,0,5.50,15.50,0.0,,
72,Mike Buck\BuckMi00,NOR,24,,2,0,,1,2,50.0,61,0,0.0,1,50.0,61,30.5,8.0,61.0,30.5,56.2,0,0,30.50,8.00,0.0,,
73,Keith Byars\ByarKe00,PHI,28,FB,16,16,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
74,Browning Nagle\NaglBr00,NYJ,23,,1,0,,1,2,50.0,10,0,0.0,0,0.0,10,5.0,5.0,10.0,10.0,64.6,0,0,5.00,5.00,0.0,,
75,Jon Vaughn\VaugJo00,NWE,21,KR,16,2,,1,2,50.0,13,1,50.0,0,0.0,13,6.5,16.5,13.0,0.8,110.4,0,0,6.50,16.50,0.0,,
76,Neal Anderson*\AndeNe00,CHI,27,RB,13,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
77,Rod Bernstine\BernRo00,SDG,26,RB,13,8,,1,1,100.0,11,1,100.0,0,0.0,11,11.0,31.0,11.0,0.8,152.1,0,0,11.00,31.00,0.0,,
78,Rich Camarillo*\camarric01,PHO,32,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
79,Irving Fryar\FryaIr00,NWE,29,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
80,Jeff Gossett*+\GossJe20,RAI,34,P,16,0,,1,1,100.0,34,0,0.0,0,0.0,34,34.0,34.0,34.0,2.1,118.7,0,0,34.00,34.00,0.0,,
81,Brian Hansen\HansBr20,CLE,31,P,16,0,,1,1,100.0,11,1,100.0,0,0.0,11,11.0,31.0,11.0,0.7,152.1,0,0,11.00,31.00,0.0,,
82,Barry Helton\HeltBa20,RAM,26,p,3,0,,1,1,100.0,22,0,0.0,0,0.0,22,22.0,22.0,22.0,7.3,118.7,0,0,22.00,22.00,0.0,,
83,Craig Heyward\HeywCr00,NOR,25,rb,7,4,,1,1,100.0,44,0,0.0,0,0.0,44,44.0,44.0,44.0,6.3,118.7,0,0,44.00,44.00,0.0,,
84,Rusty Hilger\HilgRu00,IND,29,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Mark Ingram\IngrMa00,NYG,26,WR,16,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,2,-1.00,-1.00,50.0,,
86,Jim Jensen\JensJi00,MIA,33,,16,0,,1,1,100.0,17,0,0.0,0,0.0,17,17.0,17.0,17.0,1.1,118.7,0,0,17.00,17.00,0.0,,
87,Lee Johnson\johnslee01,CIN,30,P,16,0,,1,1,100.0,3,0,0.0,0,0.0,3,3.0,3.0,3.0,0.2,79.2,0,0,3.00,3.00,0.0,,
88,Shawn McCarthy\McCaSh20,NWE,23,P,13,0,,1,1,100.0,11,0,0.0,0,0.0,11,11.0,11.0,11.0,0.8,112.5,0,0,11.00,11.00,0.0,,
89,Dave Meggett\MeggDa00,NYG,25,KR/PR,16,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,0,0.00,0.00,50.0,,
90,Chris Mohr\MohrCh20,BUF,25,P,16,0,,1,1,100.0,-9,0,0.0,0,0.0,-9,-9.0,-9.0,-9.0,-0.6,79.2,0,0,-9.00,-9.00,0.0,,
91,Darrin Nelson\NelsDa00,MIN,32,KR,16,0,,1,1,100.0,25,1,100.0,0,0.0,25,25.0,45.0,25.0,1.6,158.3,0,0,25.00,45.00,0.0,,
92,Harry Sydney\SydnHa00,SFO,32,,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Blair Thomas\ThomBl00,NYJ,24,RB,16,12,,1,1,100.0,16,1,100.0,0,0.0,16,16.0,36.0,16.0,1.0,158.3,0,0,16.00,36.00,0.0,,
94,Anthony Thompson\ThomAn00,PHO,24,rb,16,4,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
95,Al Toon\ToonAl00,NYJ,28,WR,15,15,,1,1,100.0,27,0,0.0,0,0.0,27,27.0,27.0,27.0,1.8,118.7,0,0,27.00,27.00,0.0,,
96,Harvey Williams\WillHa00,KAN,24,KR,14,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
