Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
30,Steve Grogan\GrogSt00,NWE,28,qb,8,7,1-6-0,117,216,54.2,1859,7,3.2,16,7.4,76,8.6,5.9,15.9,232.4,63.0,19,137,7.33,4.86,8.1,,
31,Scott Brunner\BrunSc00,NYG,24,qb,16,6,4-2-0,79,190,41.6,978,5,2.6,11,5.8,43,5.1,3.1,12.4,61.1,42.8,9,67,4.58,2.59,4.5,1,3
32,Jim Plunkett\PlunJi00,OAK,34,qb,9,7,2-5-0,94,179,52.5,1045,4,2.2,9,5.0,42,5.8,4.0,11.1,116.1,56.7,22,184,4.28,2.67,10.9,,
33,Dave Wilson\WilsDa00,NOR,22,qb,11,4,1-3-0,82,159,51.6,1058,1,0.6,11,6.9,50,6.7,3.7,12.9,96.2,46.1,12,121,5.48,2.70,7.0,,
34,Dan Pastorini\PastDa00,RAM,32,qb,7,5,1-4-0,64,152,42.1,719,2,1.3,14,9.2,46,4.7,0.8,11.2,102.7,22.9,14,149,3.43,-0.12,8.4,1,1
35,Steve Fuller\FullSt00,KAN,24,qb,13,3,1-2-0,77,134,57.5,934,3,2.2,4,3.0,53,7.0,6.1,12.1,71.8,74.0,17,117,5.41,4.62,11.3,1,1
36,Don Strock\StroDo00,MIA,31,qb,16,1,0-1-0,79,130,60.8,901,6,4.6,8,6.2,52,6.9,5.1,11.4,56.3,71.3,6,45,6.29,4.53,4.4,2,2
37,David Whitehurst\WhitDa02,GNB,26,qb,9,3,2-1-0,66,128,51.6,792,7,5.5,5,3.9,46,6.2,5.5,12.0,88.0,72.8,10,78,5.17,4.56,7.2,1,1
38,Dave Krieg\KrieDa00,SEA,23,qb,7,3,2-1-0,64,112,57.1,843,7,6.3,5,4.5,57,7.5,6.8,13.2,120.4,83.3,11,85,6.16,5.47,8.9,1,1
39,Steve DeBerg\DebeSt00,DEN,27,qb,14,1,0-1-0,64,108,59.3,797,6,5.6,6,5.6,44,7.4,6.0,12.5,56.9,77.6,7,67,6.35,5.04,6.1,,
40,Steve Dils\DilsSt00,MIN,26,qb,2,2,0-2-0,54,102,52.9,607,1,1.0,2,2.0,44,6.0,5.3,11.2,303.5,66.1,8,66,4.92,4.28,7.3,,
41,Gary Danielson\DaniGa00,DET,30,qb,6,4,2-2-0,56,96,58.3,784,3,3.1,5,5.2,45,8.2,6.4,14.0,130.7,73.4,12,84,6.48,4.95,11.1,0,1
42,Gifford Nielsen\NielGi00,HOU,27,qb,5,2,1-1-0,60,93,64.5,709,5,5.4,3,3.2,44,7.6,7.2,11.8,141.8,92.1,8,61,6.42,6.07,7.9,1,1
43,Mark Malone\MaloMa00,PIT,23,qb,8,3,0-2-0,45,88,51.1,553,3,3.4,5,5.7,30,6.3,4.4,12.3,69.1,58.6,10,76,4.87,3.18,10.2,,
44,John Reaves\ReavJo00,HOU,31,qb,5,2,1-1-0,31,61,50.8,379,2,3.3,2,3.3,51,6.2,5.4,12.2,75.8,67.6,3,27,5.50,4.72,4.7,1,1
45,Jeff Komlo\KomlJe00,DET,25,qb,3,2,0-2-0,29,57,50.9,290,1,1.8,3,5.3,46,5.1,3.1,10.0,96.7,49.6,5,45,3.95,2.10,8.1,,
46,Paul McDonald\McDoPa00,CLE,23,,12,0,,35,57,61.4,463,4,7.0,2,3.5,46,8.1,7.9,13.2,38.6,95.9,6,43,6.67,6.51,9.5,,
47,Jeff Rutledge\RutlJe00,RAM,24,,4,0,,30,50,60.0,442,3,6.0,4,8.0,64,8.8,6.4,14.7,110.5,75.6,6,62,6.79,4.64,10.7,2,2
48,Jack Thompson\ThomJa00,CIN,25,,8,0,,21,49,42.9,267,1,2.0,2,4.1,21,5.4,4.0,12.7,33.4,50.3,7,61,3.68,2.43,12.5,,
49,Bobby Scott\ScotBo00,NOR,32,qb,4,1,0-1-0,20,46,43.5,245,1,2.2,5,10.9,31,5.3,0.9,12.3,61.3,28.2,7,72,3.26,-0.60,13.2,,
50,Glenn Carano\CaraGl00,DAL,26,qb,5,1,1-0-0,16,45,35.6,235,1,2.2,1,2.2,55,5.2,4.7,14.7,47.0,51.6,1,11,4.87,4.33,2.2,1,1
51,Tom Owen\OwenTo00,NWE,29,qb,2,1,0-1-0,15,36,41.7,218,1,2.8,4,11.1,28,6.1,1.6,14.5,109.0,31.7,2,19,5.24,1.03,5.3,,
52,Bob Avellini\AvelBo00,CHI,28,,9,0,,15,32,46.9,185,1,3.1,3,9.4,72,5.8,2.2,12.3,20.6,36.6,7,52,3.41,0.46,17.9,1,1
53,Rich Campbell\CampRi00,GNB,23,,2,0,,15,30,50.0,168,0,0.0,4,13.3,27,5.6,-0.4,11.2,84.0,27.5,2,11,4.91,-0.72,6.3,,
54,Greg Landry\LandGr00,BAL,35,,11,0,,14,29,48.3,195,0,0.0,1,3.4,34,6.7,5.2,13.9,17.7,56.0,5,50,4.26,2.94,14.7,,
55,Tom Flick\FlicTo00,WAS,23,,6,0,,13,27,48.1,143,0,0.0,2,7.4,33,5.3,2.0,11.0,23.8,33.4,2,18,4.31,1.21,6.9,,
56,Guy Benjamin\BenjGu00,SFO,26,,4,0,,15,26,57.7,171,1,3.8,1,3.8,27,6.6,5.6,11.4,42.8,74.4,3,30,4.86,4.00,10.3,1,1
57,Mike Moroski\MoroMi00,ATL,24,,3,0,,12,26,46.2,132,0,0.0,1,3.8,22,5.1,3.3,11.0,44.0,45.7,0,0,5.08,3.35,0.0,,
58,David Humm\HummDa00,BAL,29,qb,1,1,0-1-0,7,24,29.2,90,0,0.0,2,8.3,20,3.8,0.0,12.9,90.0,8.0,1,8,3.28,-0.32,4.0,,
59,Turk Schonert\SchoTu00,CIN,24,,4,0,,10,19,52.6,166,0,0.0,0,0.0,36,8.7,8.7,16.6,41.5,82.3,3,4,7.36,7.36,13.6,1,1
60,Mike Phipps\PhipMi00,CHI,34,,3,0,,11,17,64.7,171,2,11.8,0,0.0,43,10.1,12.4,15.5,57.0,137.1,5,41,5.91,7.73,22.7,,
61,Ed Luther\LuthEd00,SDG,24,,16,0,,7,15,46.7,68,0,0.0,1,6.7,25,4.5,1.5,9.7,4.3,32.1,0,0,4.53,1.53,0.0,,
62,Joe Pisarcik\PisaJo00,PHI,29,,7,0,,8,15,53.3,154,2,13.3,2,13.3,44,10.3,6.9,19.3,22.0,89.3,1,8,9.13,6.00,6.3,,
63,Sam Adkins\AdkiSa00,SEA,26,,3,0,,7,13,53.8,96,1,7.7,1,7.7,31,7.4,5.5,13.7,32.0,71.3,2,14,5.47,3.80,13.3,,
64,Wade Wilson\WilsWa00,MIN,22,,3,0,,6,13,46.2,48,0,0.0,2,15.4,22,3.7,-3.2,8.0,16.0,16.3,2,19,1.93,-4.07,13.3,,
65,Pat Ryan\RyanPa00,NYJ,26,,15,0,,4,10,40.0,48,1,10.0,1,10.0,18,4.8,2.3,12.0,3.2,49.2,0,0,4.80,2.30,0.0,,
66,Andy Johnson\JohnAn01,NWE,29,,16,0,,7,9,77.8,194,4,44.4,1,11.1,66,21.6,25.4,27.7,12.1,118.7,0,0,21.56,25.44,0.0,,
67,Jeff Kemp\KempJe00,RAM,22,,1,0,,2,6,33.3,25,0,0.0,1,16.7,19,4.2,-3.3,12.5,25.0,7.6,2,13,1.50,-4.13,25.0,,
68,June Jones\JoneJu00,ATL,28,,4,0,,2,3,66.7,25,0,0.0,0,0.0,14,8.3,8.3,12.5,6.3,92.4,0,0,8.33,8.33,0.0,,
69,Steve Kreider\KreiSt00,CIN,23,wr,16,1,,1,3,33.3,13,0,0.0,0,0.0,13,4.3,4.3,13.0,0.8,47.9,0,0,4.33,4.33,0.0,,
70,Tom Skladany*\SklaTo20,DET,26,P,16,0,,3,3,100.0,43,0,0.0,0,0.0,19,14.3,14.3,14.3,2.7,118.7,0,0,14.33,14.33,0.0,,
71,Cliff Stoudt\StouCl00,PIT,26,,2,0,,1,3,33.3,17,0,0.0,0,0.0,17,5.7,5.7,17.0,8.5,53.5,0,0,5.67,5.67,0.0,,
72,Wes Chandler\ChanWe00,2TM,25,,16,15,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
73,Gerry Ellis\ElliGe00,GNB,24,FB,16,16,,1,2,50.0,23,0,0.0,0,0.0,23,11.5,11.5,23.0,1.4,91.7,0,0,11.50,11.50,0.0,,
74,Guido Merkens\MerkGu00,NOR,26,WR,16,11,,1,2,50.0,20,0,0.0,0,0.0,20,10.0,10.0,20.0,1.3,85.4,1,2,6.00,6.00,33.3,,
75,Tom Myers\MyerTo01,NOR,31,FS,16,15,,1,2,50.0,8,1,50.0,0,0.0,8,4.0,14.0,8.0,0.5,100.0,0,0,4.00,14.00,0.0,,
76,Cliff Parsley\ParsCl20,HOU,27,P,16,0,,2,2,100.0,43,0,0.0,0,0.0,31,21.5,21.5,21.5,2.7,118.7,0,0,21.50,21.50,0.0,,
77,Walter Payton\PaytWa00,CHI,27,RB,16,16,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
78,Drew Pearson\PearDr00,DAL,30,WR,16,15,,2,2,100.0,81,1,50.0,0,0.0,59,40.5,50.5,40.5,5.1,158.3,0,0,40.50,50.50,0.0,,
79,Matt Robinson\RobiMa01,BUF,26,,15,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,9,-3.00,-3.00,33.3,,
80,Joe Washington\WashJo00,WAS,28,RB,14,13,,1,2,50.0,32,0,0.0,0,0.0,32,16.0,16.0,32.0,2.3,95.8,0,0,16.00,16.00,0.0,,
81,Kellen Winslow*+\WinsKe00,SDG,24,TE,16,16,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Brian Baschnagel\BascBr00,CHI,27,WR/wr,16,15,,1,1,100.0,18,0,0.0,0,0.0,18,18.0,18.0,18.0,1.1,118.7,0,0,18.00,18.00,0.0,,
83,Ted Brown\BrowTe00,MIN,24,FB,16,16,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
84,Dwight Clark*\ClarDw00,SFO,24,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Tony Collins\CollTo01,NWE,22,KR/RB,16,11,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
86,Frank Corral\corrafra01,RAM,26,K/P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Joe Cribbs*\CribJo00,BUF,23,RB,15,15,,1,1,100.0,9,1,100.0,0,0.0,9,9.0,29.0,9.0,0.6,143.7,0,0,9.00,29.00,0.0,,
88,Walt Easley\EaslWa00,SFO,24,rb,12,1,,1,1,100.0,5,0,0.0,0,0.0,5,5.0,5.0,5.0,0.4,87.5,0,0,5.00,5.00,0.0,,
89,Chuck Fusina\FusiCh00,TAM,24,,4,0,,1,1,100.0,2,1,100.0,0,0.0,2,2.0,22.0,2.0,0.5,118.7,0,0,2.00,22.00,0.0,,
90,Mike Guman\GumaMi00,RAM,23,rb,16,4,,1,1,100.0,7,1,100.0,0,0.0,7,7.0,27.0,7.0,0.4,135.4,0,0,7.00,27.00,0.0,,
91,James Hadnot\HadnJa00,KAN,24,FB,16,15,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
92,Eddie Hill\HillEd00,MIA,24,rb,11,3,,1,1,100.0,14,0,0.0,0,0.0,14,14.0,14.0,14.0,1.3,118.7,0,0,14.00,14.00,0.0,,
93,Kevin House\HousKe00,TAM,24,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Harold Jackson\JackHa00,NWE,35,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
95,John James\JameJo20,ATL,32,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Steve Largent*\LargSt00,SEA,27,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Roosevelt Leaks\LeakRo00,BUF,28,fb,16,5,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
98,Henry Marshall\MarsHe00,KAN,27,WR,12,12,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
99,Nick Mike-Mayer\MikeNi20,BUF,31,K,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
100,Chuck Muncie*\MuncCh00,SDG,28,RB,15,14,,1,1,100.0,3,1,100.0,0,0.0,3,3.0,23.0,3.0,0.2,118.7,0,0,3.00,23.00,0.0,,
101,Tony Nathan\NathTo00,MIA,25,RB,13,11,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
102,Bob Parsons\ParsBo00,CHI,31,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
103,Tony Reed\ReedTo00,DEN,26,,15,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
104,Freddie Scott\ScotFr01,DET,29,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
105,Freddie Solomon\SoloFr01,SFO,28,PR/WR,15,15,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,1.7,118.7,0,0,25.00,25.00,0.0,,
106,Ron Springs\SpriRo00,DAL,25,FB,16,13,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
107,Jeff West\WestJe20,SEA,28,P,15,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
