Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
13,Brad Johnson\JohnBr00,MIN,29,QB,13,13,8-5-0,275,452,60.8,3036,20,4.4,12,2.7,56,6.7,6.4,11.0,233.5,84.5,26,164,6.01,5.72,5.4,3,4
14,Kordell Stewart\StewKo00,PIT,25,QB,16,16,11-5-0,236,440,53.6,3020,21,4.8,17,3.9,69,6.9,6.1,12.8,188.8,75.2,20,152,6.23,5.48,4.3,4,5
15,Mark Brunell*\BrunMa00,JAX,27,QB,14,14,9-5-0,264,435,60.7,3281,18,4.1,7,1.6,75,7.5,7.6,12.4,234.4,91.2,33,189,6.61,6.70,7.1,1,1
16,Steve McNair\McNaSt00,TEN,24,QB,16,16,8-8-0,216,415,52.0,2665,14,3.4,13,3.1,55,6.4,5.7,12.3,166.6,70.4,31,190,5.55,4.87,7.0,1,1
17,Gus Frerotte\FrerGu00,WAS,26,QB,13,13,6-6-1,204,402,50.7,2682,17,4.2,12,3.0,52,6.7,6.2,13.1,206.3,73.8,23,146,5.97,5.50,5.4,0,2
18,Todd Collins\CollTo00,BUF,26,QB,14,13,5-8-0,215,391,55.0,2367,12,3.1,13,3.3,77,6.1,5.2,11.0,169.1,69.5,39,278,4.86,4.06,9.1,2,4
19,Trent Dilfer*\DilfTr00,TAM,25,QB,16,16,10-6-0,217,386,56.2,2555,21,5.4,11,2.8,59,6.6,6.4,11.8,159.7,82.8,32,196,5.64,5.46,7.7,3,3
20,Kerry Collins\CollKe00,CAR,25,QB,13,13,6-7-0,200,381,52.5,2124,11,2.9,21,5.5,59,5.6,3.7,10.6,163.4,55.7,27,200,4.72,2.94,6.6,,
21,Steve Young*\YounSt00,SFO,36,QB,15,15,12-3-0,241,356,67.7,3029,19,5.3,6,1.7,82,8.5,8.8,12.6,201.9,104.7,35,220,7.18,7.47,9.0,1,1
22,Chris Chandler*\ChanCh00,ATL,32,QB,14,14,7-7-0,202,342,59.1,2692,20,5.8,7,2.0,56,7.9,8.1,13.3,192.3,95.1,39,261,6.38,6.60,10.2,1,3
23,Jeff Blake\BlakJe00,CIN,27,QB,11,11,3-8-0,184,317,58.0,2125,8,2.5,7,2.2,50,6.7,6.2,11.5,193.2,77.6,39,244,5.28,4.85,11.0,1,1
24,Elvis Grbac\GrbaEl00,KAN,27,QB,10,10,8-2-0,179,314,57.0,1943,11,3.5,6,1.9,55,6.2,6.0,10.9,194.3,79.1,19,150,5.38,5.23,5.7,2,3
25,Jim Harbaugh\HarbJi00,IND,34,QB,12,11,2-9-0,189,309,61.2,2060,10,3.2,4,1.3,58,6.7,6.7,10.9,171.7,86.2,41,256,5.15,5.21,11.7,,
26,Jake Plummer\PlumJa00,ARI,23,QB,10,9,3-6-0,157,296,53.0,2203,15,5.1,15,5.1,70,7.4,6.2,14.0,220.3,73.1,52,291,5.49,4.42,14.9,2,2
27,Danny Kanell\KaneDa00,NYG,24,QB,16,10,7-2-1,156,294,53.1,1740,11,3.7,9,3.1,68,5.9,5.3,11.2,108.8,70.7,19,171,5.01,4.42,6.1,1,3
28,Kent Graham\GrahKe00,ARI,29,qb,8,6,1-5-0,130,250,52.0,1408,4,1.6,5,2.0,47,5.6,5.1,10.8,176.0,65.9,16,115,4.86,4.32,6.0,2,2
29,Ty Detmer\DetmTy00,PHI,30,QB,8,7,2-5-0,134,244,54.9,1567,7,2.9,6,2.5,57,6.4,5.9,11.7,195.9,73.9,19,94,5.60,5.11,7.2,1,1
30,Craig Whelihan\WhelCr00,SDG,26,qb,9,7,0-7-0,118,237,49.8,1357,6,2.5,10,4.2,61,5.7,4.3,11.5,150.8,58.3,21,168,4.61,3.33,8.1,,
31,Bobby Hoying\HoyiBo00,PHI,25,qb,7,6,2-3-1,128,225,56.9,1573,11,4.9,6,2.7,72,7.0,6.8,12.3,224.7,83.8,28,183,5.49,5.30,11.1,2,1
32,Stan Humphries\HumpSt00,SDG,32,QB,8,8,3-5-0,121,225,53.8,1488,5,2.2,6,2.7,72,6.6,5.9,12.3,186.0,70.8,18,144,5.53,4.83,7.4,,
33,Heath Shuler\ShulHe00,NOR,26,QB,10,9,4-5-0,106,203,52.2,1288,2,1.0,14,6.9,89,6.3,3.4,12.2,128.8,46.6,21,132,5.16,2.53,9.4,3,2
34,Boomer Esiason\EsiaBo00,CIN,36,qb,7,5,4-1-0,118,186,63.4,1478,13,7.0,2,1.1,77,7.9,8.9,12.5,211.1,106.9,7,43,7.44,8.32,3.6,,
35,Dave Brown\BrowDa00,NYG,27,qb,7,6,3-3-0,93,180,51.7,1023,5,2.8,3,1.7,62,5.7,5.5,11.0,146.1,71.1,13,67,4.95,4.77,6.7,,
36,Rich Gannon\GannRi00,KAN,32,qb,9,6,5-1-0,98,175,56.0,1144,7,4.0,4,2.3,47,6.5,6.3,11.7,127.1,79.8,13,86,5.63,5.41,6.9,1,1
37,Billy Joe Hobert\HobeBi00,2TM,26,,7,4,2-2-0,78,161,48.4,1024,6,3.7,10,6.2,49,6.4,4.3,13.1,146.3,55.5,6,36,5.92,3.94,3.6,0,2
38,Steve Beuerlein\BeueSt00,CAR,32,qb,7,3,1-2-0,89,153,58.2,1032,6,3.9,3,2.0,52,6.7,6.6,11.6,147.4,83.6,17,111,5.42,5.33,10.0,1,1
39,Jeff Hostetler\HostJe00,WAS,36,qb,6,3,2-1-0,79,144,54.9,899,5,3.5,10,6.9,69,6.2,3.8,11.4,149.8,56.5,10,52,5.50,3.23,6.5,,
40,Paul Justin\JustPa00,IND,29,qb,8,4,1-3-0,83,140,59.3,1046,5,3.6,5,3.6,44,7.5,6.6,12.6,130.8,79.6,10,86,6.40,5.57,6.7,1,1
41,Alex Van Pelt\VanPAl00,BUF,27,qb,6,3,1-2-0,60,124,48.4,684,2,1.6,10,8.1,39,5.5,2.2,11.4,114.0,37.2,4,33,5.09,1.88,3.1,0,1
42,Rodney Peete\PeetRo00,PHI,31,qb,5,3,2-1-0,68,118,57.6,869,4,3.4,4,3.4,38,7.4,6.5,12.8,173.8,78.0,17,85,5.81,5.07,12.6,2,2
43,Billy Joe Tolliver\TollBi00,2TM,31,,9,1,0-1-0,64,116,55.2,677,5,4.3,1,0.9,47,5.8,6.3,10.6,75.2,83.2,14,104,4.41,4.83,10.8,,
44,Eric Zeier\ZeieEr00,BAL,25,qb,5,3,2-1-0,67,116,57.8,958,7,6.0,1,0.9,92,8.3,9.1,14.3,191.6,101.1,17,98,6.47,7.18,12.8,0,1
45,Rick Mirer\MireRi00,CHI,27,qb,7,3,0-3-0,53,103,51.5,420,0,0.0,6,5.8,34,4.1,1.5,7.9,60.0,37.7,16,89,2.78,0.51,13.4,1,1
46,Glenn Foley\FoleGl00,NYJ,27,qb,6,2,1-1-0,56,97,57.7,705,3,3.1,1,1.0,35,7.3,7.4,12.6,117.5,86.5,3,24,6.81,6.96,3.0,1,2
47,Danny Wuerffel\WuerDa00,NOR,23,qb,7,2,0-2-0,42,91,46.2,518,4,4.4,8,8.8,47,5.7,2.6,12.3,74.0,42.3,18,116,3.69,1.12,16.5,,
48,Randall Cunningham\CunnRa00,MIN,34,qb,6,3,1-2-0,44,88,50.0,501,6,6.8,4,4.5,34,5.7,5.0,11.4,83.5,71.3,7,60,4.64,4.01,7.4,,
49,Jim Everett\EverJi00,SDG,34,qb,4,1,1-0-0,36,75,48.0,457,1,1.3,4,5.3,62,6.1,4.0,12.7,114.3,49.7,4,30,5.41,3.38,5.1,,
50,Kelly Holcomb\HolcKe00,IND,24,qb,5,1,0-1-0,45,73,61.6,454,1,1.4,8,11.0,41,6.2,1.6,10.1,90.8,44.3,11,76,4.50,0.45,13.1,,
51,Stoney Case\CaseSt00,ARI,25,qb,3,1,0-1-0,29,55,52.7,316,0,0.0,2,3.6,30,5.7,4.1,10.9,105.3,54.8,10,89,3.49,2.11,15.4,,
52,Jim Druckenmiller\DrucJi00,SFO,25,qb,4,1,1-0-0,21,52,40.4,239,1,1.9,4,7.7,33,4.6,1.5,11.4,59.8,29.2,4,32,3.70,0.84,7.1,1,1
53,Jon Kitna\KitnJo00,SEA,25,qb,3,1,1-0-0,31,45,68.9,371,1,2.2,2,4.4,61,8.2,6.7,12.0,123.7,82.7,3,10,7.52,6.06,6.3,1,1
54,Steve Matthews\MattSt00,JAX,27,qb,2,1,1-0-0,26,40,65.0,275,0,0.0,0,0.0,43,6.9,6.9,10.6,137.5,84.9,1,0,6.71,6.71,2.4,,
55,Mark Rypien\RypiMa00,STL,35,,5,0,,19,39,48.7,270,0,0.0,2,5.1,62,6.9,4.6,14.2,54.0,50.2,1,9,6.53,4.28,2.5,,
56,John Friesz\FrieJo00,SEA,30,qb,2,1,0-1-0,15,36,41.7,138,0,0.0,3,8.3,22,3.8,0.1,9.2,69.0,18.1,2,11,3.34,-0.21,5.3,,
57,Doug Nussmeier\NussDo00,NOR,27,qb,3,1,0-1-0,18,32,56.3,183,0,0.0,3,9.4,24,5.7,1.5,10.2,61.0,33.7,6,32,3.97,0.42,15.8,,
58,Frank Reich\ReicFr00,DET,36,,6,0,,11,30,36.7,121,0,0.0,2,6.7,27,4.0,1.0,11.0,20.2,21.7,0,0,4.03,1.03,0.0,,
59,Craig Erickson\EricCr00,MIA,28,,2,0,,13,28,46.4,165,0,0.0,1,3.6,27,5.9,4.3,12.7,82.5,50.4,2,21,4.80,3.30,6.7,,
60,Rob Johnson\JohnRo00,JAX,24,qb,5,1,1-0-0,22,28,78.6,344,2,7.1,2,7.1,40,12.3,10.5,15.6,68.8,111.9,6,29,9.26,7.79,17.6,1,1
61,Todd Philcox\PhilTo00,SDG,31,,2,0,,16,28,57.1,173,0,0.0,1,3.6,29,6.2,4.6,10.8,86.5,60.6,8,44,3.58,2.33,22.2,,
62,Jeff Brohm\BrohJe00,SFO,26,,5,0,,16,24,66.7,164,0,0.0,1,4.2,21,6.8,5.0,10.3,32.8,68.8,5,37,4.38,2.83,17.2,,
63,Mike Tomczak\TomcMi00,PIT,35,,16,0,,16,24,66.7,185,1,4.2,2,8.3,28,7.7,4.8,11.6,11.6,68.9,0,0,7.71,4.79,0.0,,
64,Tony Graziani\GrazTo00,ATL,24,qb,3,1,0-1-0,7,23,30.4,41,0,0.0,2,8.7,13,1.8,-2.1,5.9,13.7,3.7,1,7,1.42,-2.33,4.2,,
65,Wade Wilson\WilsWa00,DAL,38,,7,0,,12,21,57.1,115,0,0.0,0,0.0,32,5.5,5.5,9.6,16.4,72.5,4,26,3.56,3.56,16.0,,
66,Steve Walsh\WalsSt00,TAM,31,,12,0,,6,17,35.3,58,0,0.0,1,5.9,38,3.4,0.8,9.7,4.8,21.2,0,0,3.41,0.76,0.0,,
67,Jason Garrett\GarrJa00,DAL,31,,1,0,,10,14,71.4,56,0,0.0,0,0.0,12,4.0,4.0,5.6,56.0,78.3,2,18,2.38,2.38,12.5,,
68,Steve Stenstrom\StenSt00,CHI,26,,3,0,,8,14,57.1,70,0,0.0,2,14.3,18,5.0,-1.4,8.8,23.3,31.0,2,19,3.19,-2.44,12.5,,
69,Steve Bono\BonoSt00,GNB,35,,2,0,,5,10,50.0,29,0,0.0,0,0.0,14,2.9,2.9,5.8,14.5,56.2,1,15,1.27,1.27,9.1,,
70,Bubby Brister\BrisBu00,DEN,35,,1,0,,6,9,66.7,48,0,0.0,0,0.0,15,5.3,5.3,8.0,48.0,79.9,0,0,5.33,5.33,0.0,,
71,Scott Zolak\ZolaSc00,NWE,30,,4,0,,6,9,66.7,67,2,22.2,0,0.0,20,7.4,11.9,11.2,16.8,128.2,0,0,7.44,11.89,0.0,,
72,David Klingler\KlinDa00,OAK,28,,1,0,,4,7,57.1,27,0,0.0,1,14.3,8,3.9,-2.6,6.8,27.0,26.2,0,0,3.86,-2.57,0.0,,
73,Jamal Anderson\AndeJa00,ATL,25,RB,16,15,,1,4,25.0,27,1,25.0,1,25.0,27,6.8,0.5,27.0,1.7,55.2,0,0,6.75,0.50,0.0,,
74,Ray Lucas\LucaRa00,NYJ,25,,5,0,,3,4,75.0,28,0,0.0,1,25.0,19,7.0,-4.3,9.3,5.6,54.2,0,0,7.00,-4.25,0.0,,
75,Marcus Allen\AlleMa00,KAN,37,,16,0,,2,2,100.0,15,2,100.0,0,0.0,14,7.5,27.5,7.5,0.9,137.5,0,0,7.50,27.50,0.0,,
76,Leon Johnson\JohnLe00,NYJ,23,PR,16,1,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
77,Dave Krieg\KrieDa00,TEN,39,,8,0,,1,2,50.0,2,0,0.0,0,0.0,2,1.0,1.0,2.0,0.3,56.2,0,0,1.00,1.00,0.0,,
78,Jeff Lewis\LewiJe01,DEN,24,,3,0,,1,2,50.0,21,0,0.0,0,0.0,21,10.5,10.5,21.0,7.0,87.5,1,7,4.67,4.67,33.3,,
79,Mike Quinn\QuinMi00,PIT,23,,1,0,,1,2,50.0,10,0,0.0,0,0.0,10,5.0,5.0,10.0,10.0,64.6,0,0,5.00,5.00,0.0,,
80,James Ritchey\RitcJa20,TEN,24,,1,0,,2,2,100.0,15,0,0.0,0,0.0,11,7.5,7.5,7.5,15.0,97.9,1,9,2.00,2.00,33.3,,
81,Louie Aguiar\aguialou01,KAN,31,P,16,0,,1,1,100.0,35,0,0.0,0,0.0,35,35.0,35.0,35.0,2.2,118.7,0,0,35.00,35.00,0.0,,
82,Bryan Barker*+\BarkBr20,JAX,33,P,16,0,,1,1,100.0,22,0,0.0,0,0.0,22,22.0,22.0,22.0,1.4,118.7,0,0,22.00,22.00,0.0,,
83,Tommy Barnhardt\BarnTo22,TAM,34,p,6,0,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,4.2,118.7,0,0,25.00,25.00,0.0,,
84,Mario Bates\BateMa00,NOR,24,RB,12,7,,1,1,100.0,21,1,100.0,0,0.0,21,21.0,41.0,21.0,1.8,158.3,0,0,21.00,41.00,0.0,,
85,Matt Blundin\BlunMa00,DET,28,,1,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
86,Ki-Jana Carter\CartKi00,CIN,24,rb,15,10,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Curtis Conway\ConwCu00,CHI,26,wr,7,7,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Willie Davis\DaviWi00,TEN,30,WR,16,15,,1,1,100.0,22,1,100.0,0,0.0,22,22.0,42.0,22.0,1.4,158.3,0,0,22.00,42.00,0.0,,
89,Trent Green\GreeTr00,WAS,27,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
90,Brian Hansen\HansBr20,NYJ,37,P,15,0,,1,1,100.0,26,0,0.0,0,0.0,26,26.0,26.0,26.0,1.7,118.7,0,0,26.00,26.00,0.0,,
91,Napoleon Kaufman\KaufNa00,OAK,24,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
92,Dave Meggett\MeggDa00,NWE,31,KR/PR,16,2,,1,1,100.0,35,1,100.0,0,0.0,35,35.0,55.0,35.0,2.2,158.3,0,0,35.00,55.00,0.0,,
93,Chris Mohr\MohrCh20,BUF,31,P,16,0,,1,1,100.0,29,0,0.0,0,0.0,29,29.0,29.0,29.0,1.8,118.7,0,0,29.00,29.00,0.0,,
94,Frank Sanders\SandFr00,ARI,24,WR,16,16,,1,1,100.0,26,0,0.0,0,0.0,26,26.0,26.0,26.0,1.6,118.7,0,0,26.00,26.00,0.0,,
95,Lamont Warren\WarrLa00,IND,24,,13,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
