Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
14,Boomer Esiason\EsiaBo00,NYJ,33,QB,15,14,5-9-0,255,440,58.0,2782,17,3.9,13,3.0,69,6.3,5.8,10.9,185.5,77.3,19,134,5.77,5.24,4.1,1,2
15,Craig Erickson\EricCr00,TAM,25,QB,15,15,6-8-0,225,399,56.4,2919,16,4.0,10,2.5,71,7.3,7.0,13.0,194.6,82.5,22,129,6.63,6.32,5.2,2,2
16,Rick Mirer\MireRi00,SEA,24,QB,13,13,5-8-0,195,381,51.2,2151,11,2.9,7,1.8,51,5.6,5.4,11.0,165.5,70.2,27,145,4.92,4.68,6.6,2,2
17,Vinny Testaverde\TestVi00,CLE,31,QB,14,13,9-4-0,207,376,55.1,2575,16,4.3,18,4.8,81,6.8,5.5,12.4,183.9,70.7,12,83,6.42,5.16,3.1,0,1
18,Neil O'Donnell\ODonNe00,PIT,28,QB,14,14,10-4-0,212,370,57.3,2443,13,3.5,9,2.4,60,6.6,6.2,11.5,174.5,78.9,35,250,5.41,5.06,8.6,3,3
19,Troy Aikman*\AikmTr00,DAL,28,QB,14,14,10-4-0,233,361,64.5,2676,13,3.6,12,3.3,90,7.4,6.6,11.5,191.1,84.9,14,59,6.98,6.23,3.7,0,1
20,Dave Brown\BrowDa00,NYG,24,QB,15,15,9-6-0,201,350,57.4,2536,12,3.4,16,4.6,53,7.2,5.9,12.6,169.1,72.5,42,248,5.84,4.61,10.7,1,3
21,Steve Walsh\WalsSt00,CHI,28,QB,12,11,8-3-0,208,343,60.6,2078,10,2.9,8,2.3,50,6.1,5.6,10.0,173.2,77.9,11,52,5.72,5.27,3.1,1,3
22,Chris Miller\MillCh00,RAM,29,QB,13,10,2-8-0,173,317,54.6,2104,16,5.0,14,4.4,54,6.6,5.7,12.2,161.8,73.6,28,193,5.54,4.64,8.1,,
23,Jeff Blake\BlakJe00,CIN,24,QB,10,9,3-6-0,156,306,51.0,2154,14,4.6,9,2.9,76,7.0,6.6,13.8,215.4,76.9,19,120,6.26,5.87,5.8,3,2
24,Heath Shuler\ShulHe00,WAS,23,QB,11,8,1-7-0,120,265,45.3,1658,10,3.8,12,4.5,81,6.3,5.0,13.8,150.7,59.6,12,83,5.69,4.46,4.3,,
25,Steve Beuerlein\BeueSt00,ARI,29,qb,9,7,3-4-0,130,255,51.0,1545,5,2.0,9,3.5,63,6.1,4.9,11.9,171.7,61.6,20,129,5.15,4.04,7.3,2,2
26,Scott Mitchell\MitcSc00,DET,26,QB,9,9,4-5-0,119,246,48.4,1456,10,4.1,11,4.5,34,5.9,4.7,12.2,161.8,62.0,12,63,5.40,4.26,4.7,1,3
27,Billy Joe Tolliver\TollBi00,HOU,28,QB,10,7,0-7-0,121,240,50.4,1287,6,2.5,7,2.9,44,5.4,4.6,10.6,128.7,62.6,27,166,4.20,3.47,10.1,,
28,Jay Schroeder\SchrJa00,ARI,33,QB,9,8,5-3-0,133,238,55.9,1510,4,1.7,7,2.9,48,6.3,5.4,11.4,167.8,68.4,11,85,5.72,4.78,4.4,2,3
29,David Klingler\KlinDa00,CIN,25,qb,10,7,0-7-0,131,231,56.7,1327,6,2.6,9,3.9,56,5.7,4.5,10.1,132.7,65.7,24,165,4.56,3.44,9.4,,
30,Dave Krieg\KrieDa00,DET,36,qb,14,7,5-2-0,131,212,61.8,1629,14,6.6,3,1.4,51,7.7,8.4,12.4,116.4,101.7,14,100,6.77,7.41,6.2,1,1
31,Jim Harbaugh\HarbJi00,IND,31,QB,12,9,4-5-0,125,202,61.9,1440,9,4.5,6,3.0,85,7.1,6.7,11.5,120.0,85.8,17,72,6.25,5.84,7.8,,
32,Bucky Richardson\RichBu00,HOU,25,qb,7,4,1-3-0,94,181,51.9,1202,6,3.3,6,3.3,76,6.6,5.8,12.8,171.7,70.3,23,136,5.23,4.49,11.3,,
33,John Friesz\FrieJo00,WAS,27,qb,16,4,1-3-0,105,180,58.3,1266,10,5.6,9,5.0,73,7.0,5.9,12.1,79.1,77.7,6,45,6.56,5.46,3.2,,
34,Chris Chandler\ChanCh00,RAM,29,qb,12,6,2-4-0,108,176,61.4,1352,7,4.0,2,1.1,72,7.7,8.0,12.5,112.7,93.8,7,46,7.14,7.41,3.8,,
35,Erik Kramer\KramEr00,CHI,30,qb,6,5,1-4-0,99,158,62.7,1129,8,5.1,8,5.1,85,7.1,5.9,11.4,188.2,79.9,14,87,6.06,4.90,8.1,,
36,Don Majkowski\MajkDo00,IND,30,qb,9,6,3-3-0,84,152,55.3,1010,6,3.9,7,4.6,29,6.6,5.4,12.0,112.2,69.8,9,76,5.80,4.59,5.6,1,1
37,Cody Carlson\CarlCo00,HOU,31,qb,5,5,1-4-0,59,132,44.7,727,1,0.8,4,3.0,81,5.5,4.3,12.3,145.4,52.2,15,115,4.16,3.07,10.2,,
38,Hugh Millen\MillHu00,DEN,31,qb,5,2,0-2-0,81,131,61.8,893,2,1.5,3,2.3,76,6.8,6.1,11.0,178.6,77.6,9,63,5.93,5.25,6.4,0,1
39,Mark Rypien\RypiMa00,CLE,32,qb,6,3,2-1-0,59,128,46.1,694,4,3.1,3,2.3,43,5.4,5.0,11.8,115.7,63.7,2,11,5.25,4.83,1.5,0,1
40,Steve Bono\BonoSt00,KAN,32,qb,7,2,0-2-0,66,117,56.4,796,4,3.4,4,3.4,62,6.8,5.9,12.1,113.7,74.6,0,0,6.80,5.95,0.0,,
41,Dan McGwire\McGwDa00,SEA,27,qb,7,3,1-2-0,51,105,48.6,578,1,1.0,2,1.9,36,5.5,4.8,11.3,82.6,60.7,13,96,4.08,3.49,11.0,,
42,Bobby Hebert\HebeBo00,ATL,34,,8,0,,52,103,50.5,610,2,1.9,6,5.8,40,5.9,3.7,11.7,76.3,51.0,3,17,5.59,3.42,2.8,1,1
43,Gus Frerotte\FrerGu00,WAS,23,qb,4,4,1-3-0,46,100,46.0,600,5,5.0,5,5.0,51,6.0,4.8,13.0,150.0,61.2,3,18,5.65,4.44,2.9,,
44,Frank Reich\ReicFr00,BUF,33,qb,16,2,0-2-0,56,93,60.2,568,1,1.1,4,4.3,47,6.1,4.4,10.1,35.5,63.4,7,57,5.11,3.51,7.0,,
45,Mike Tomczak\TomcMi00,PIT,32,qb,6,2,2-0-0,54,93,58.1,804,4,4.3,0,0.0,84,8.6,9.5,14.9,134.0,100.8,4,33,7.95,8.77,4.1,1,2
46,Jack Trudeau\TrudJa00,NYJ,32,qb,5,2,1-1-0,50,91,54.9,496,1,1.1,4,4.4,24,5.5,3.7,9.9,99.2,55.9,9,52,4.44,2.84,9.0,,
47,Trent Dilfer\DilfTr00,TAM,22,qb,5,2,0-2-0,38,82,46.3,433,1,1.2,6,7.3,42,5.3,2.2,11.4,86.6,36.3,8,42,4.34,1.57,8.9,,
48,Bubby Brister\BrisBu00,PHI,32,qb,7,2,0-2-0,51,76,67.1,507,2,2.6,1,1.3,53,6.7,6.6,9.9,72.4,89.1,5,39,5.78,5.72,6.2,,
49,Gale Gilbert\GilbGa00,SDG,33,qb,15,1,0-1-0,41,67,61.2,410,3,4.5,1,1.5,26,6.1,6.3,10.0,27.3,87.3,4,28,5.38,5.59,5.6,1,1
50,Rodney Peete\PeetRo00,DAL,28,qb,7,1,1-0-0,33,56,58.9,470,4,7.1,1,1.8,65,8.4,9.0,14.2,67.1,102.5,4,21,7.48,8.07,6.7,1,1
51,Kent Graham\GrahKe00,NYG,26,qb,13,1,0-1-0,24,53,45.3,295,3,5.7,2,3.8,55,5.6,5.0,12.3,22.7,66.2,2,22,4.96,4.42,3.6,0,1
52,Elvis Grbac\GrbaEl00,SFO,24,,11,0,,35,50,70.0,393,2,4.0,1,2.0,42,7.9,7.8,11.2,35.7,98.2,4,36,6.61,6.52,7.4,,
53,Jim McMahon\McMaJi00,ARI,35,qb,2,1,0-1-0,23,43,53.5,219,1,2.3,3,7.0,33,5.1,2.4,9.5,109.5,46.6,3,23,4.26,1.76,6.5,,
54,Brad Johnson\JohnBr00,MIN,26,,4,0,,22,37,59.5,150,0,0.0,0,0.0,15,4.1,4.1,6.8,37.5,68.5,1,5,3.82,3.82,2.6,,
55,Sean Salisbury\SaliSe00,MIN,31,qb,1,1,1-0-0,16,34,47.1,156,0,0.0,1,2.9,38,4.6,3.3,9.8,156.0,48.2,1,6,4.29,3.00,2.9,,
56,Vince Evans\EvanVi00,RAI,39,,9,0,,18,33,54.5,222,2,6.1,0,0.0,65,6.7,7.9,12.3,24.7,95.8,9,57,3.93,4.88,21.4,,
57,Jason Garrett\GarrJa00,DAL,28,qb,2,1,1-0-0,16,31,51.6,315,2,6.5,1,3.2,68,10.2,10.0,19.7,157.5,95.5,2,13,9.15,9.00,6.1,,
58,Wade Wilson\WilsWa00,NOR,35,,4,0,,20,28,71.4,172,0,0.0,0,0.0,16,6.1,6.1,8.6,43.0,87.2,3,17,5.00,5.00,9.7,,
59,Mark Brunell\BrunMa00,GNB,24,,2,0,,12,27,44.4,95,0,0.0,0,0.0,25,3.5,3.5,7.9,47.5,53.8,2,16,2.72,2.72,6.9,,
60,Browning Nagle\NaglBr00,IND,26,qb,1,1,1-0-0,8,21,38.1,69,0,0.0,1,4.8,23,3.3,1.1,8.6,69.0,27.7,2,18,2.22,0.26,8.7,,
61,Tommy Maddox\MaddTo00,RAM,23,,5,0,,10,19,52.6,141,0,0.0,2,10.5,39,7.4,2.7,14.1,28.2,37.3,0,0,7.42,2.68,0.0,,
62,Bernie Kosar\KosaBe00,MIA,31,,2,0,,7,12,58.3,80,1,8.3,1,8.3,22,6.7,4.6,11.4,40.0,71.5,0,0,6.67,4.58,0.0,,
63,Stan Gelbaugh\GelbSt00,SEA,32,,1,0,,7,11,63.6,80,1,9.1,0,0.0,25,7.3,9.1,11.4,80.0,115.7,0,0,7.27,9.09,0.0,,
64,Casey Weldon\WeldCa00,TAM,25,,2,0,,7,9,77.8,63,0,0.0,0,0.0,27,7.0,7.0,9.0,31.5,95.8,0,0,7.00,7.00,0.0,,
65,Glenn Foley\FoleGl00,NYJ,24,,1,0,,5,8,62.5,45,0,0.0,1,12.5,16,5.6,0.0,9.0,45.0,38.0,0,0,5.63,0.00,0.0,,
66,Scott Zolak\ZolaSc00,NWE,27,,16,0,,5,8,62.5,28,0,0.0,0,0.0,13,3.5,3.5,5.6,1.8,68.7,0,0,3.50,3.50,0.0,,
67,Matt Blundin\BlunMa00,KAN,25,,1,0,,1,5,20.0,13,0,0.0,1,20.0,13,2.6,-6.4,13.0,13.0,0.0,0,0,2.60,-6.40,0.0,,
68,Donald Hollas\HollDo00,CIN,27,,2,0,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,1,20,-6.67,-21.67,33.3,,
69,Michael Jackson\JackMi00,CLE,25,WR,9,7,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
70,Dave Meggett\MeggDa00,NYG,28,KR/PR,16,3,,1,2,50.0,16,1,50.0,0,0.0,16,8.0,18.0,16.0,1.0,116.7,1,7,3.00,9.67,33.3,,
71,Tommy Barnhardt\BarnTo22,NOR,31,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
72,Steve Broussard\BrouSt00,CIN,27,rb,13,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
73,Rich Camarillo\camarric01,HOU,35,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
74,Curtis Conway\ConwCu00,CHI,23,WR,13,12,,1,1,100.0,23,1,100.0,0,0.0,23,23.0,43.0,23.0,1.8,158.3,0,0,23.00,43.00,0.0,,
75,Bert Emanuel\EmanBe00,ATL,24,WR,16,16,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
76,Garrison Hearst\HearGa00,ARI,23,,8,0,,1,1,100.0,10,1,100.0,0,0.0,10,10.0,30.0,10.0,1.3,147.9,0,0,10.00,30.00,0.0,,
77,Lee Johnson\johnslee01,CIN,33,P,16,0,,1,1,100.0,7,1,100.0,0,0.0,7,7.0,27.0,7.0,0.4,135.4,0,0,7.00,27.00,0.0,,
78,Perry Klein\KleiPe20,ATL,23,,2,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,2,9,-3.00,-3.00,66.7,,
79,Tony Martin\MartTo00,SDG,29,wr,16,1,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
80,Natrone Means*\MeanNa00,SDG,22,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Eric Metcalf*\MetcEr00,CLE,26,PR/RB,16,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Brian Mitchell\MitcBr00,WAS,26,fb/KR/PR,16,7,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
83,Ronald Moore\MoorRo01,ARI,24,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Brett Perriman\PerrBr00,DET,29,WR,16,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Andre Reed*\ReedAn00,BUF,30,WR,16,16,,1,1,100.0,32,0,0.0,0,0.0,32,32.0,32.0,32.0,2.0,118.7,0,0,32.00,32.00,0.0,,
86,Reggie Rivers\RiveRe00,DEN,26,rb,16,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Mike Saxon\SaxoMi20,MIN,32,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Darnay Scott\ScotDa00,CIN,22,WR,16,12,,1,1,100.0,53,0,0.0,0,0.0,53,53.0,53.0,53.0,3.3,118.7,0,0,53.00,53.00,0.0,,
89,Dan Stryzinski\StryDa20,TAM,29,P,16,0,,1,1,100.0,21,0,0.0,0,0.0,21,21.0,21.0,21.0,1.3,118.7,0,0,21.00,21.00,0.0,,
90,Rick Tuten*\TuteRi20,SEA,29,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
91,Lamont Warren\WarrLa00,IND,21,,11,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
