Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
30,Charlie Batch\BatcCh00,DET,25,QB,11,10,6-4-0,151,270,55.9,1957,13,4.8,7,2.6,74,7.2,7.0,13.0,177.9,84.1,36,186,5.79,5.61,11.8,1,1
31,Billy Joe Tolliver\TollBi00,NOR,33,qb,10,7,1-6-0,139,268,51.9,1916,7,2.6,16,6.0,57,7.1,5.0,13.8,191.6,58.9,19,152,6.15,4.13,6.6,,
32,Mike Tomczak\TomcMi00,PIT,37,qb,16,5,1-4-0,139,258,53.9,1625,12,4.7,8,3.1,49,6.3,5.8,11.7,101.6,75.8,15,104,5.57,5.13,5.5,,
33,Trent Dilfer\DilfTr00,TAM,27,QB,10,10,7-3-0,146,244,59.8,1619,11,4.5,11,4.5,62,6.6,5.5,11.1,161.9,75.8,26,189,5.30,4.28,9.6,1,1
34,Cade McNown\McNoCa00,CHI,22,qb,15,6,2-4-0,127,235,54.0,1465,8,3.4,10,4.3,80,6.2,5.0,11.5,97.7,66.7,18,94,5.42,4.27,7.1,,
35,Doug Pederson\PedeDo00,PHI,31,QB,16,9,2-7-0,119,227,52.4,1276,7,3.1,9,4.0,84,5.6,4.5,10.7,79.8,62.9,20,109,4.72,3.65,8.1,1,1
36,Damon Huard\HuarDa00,MIA,26,qb,16,5,4-1-0,125,216,57.9,1288,8,3.7,4,1.9,69,6.0,5.9,10.3,80.5,79.8,28,185,4.52,4.44,11.5,1,1
37,Donovan McNabb\McNaDo00,PHI,23,qb,12,6,2-4-0,106,216,49.1,948,8,3.7,7,3.2,63,4.4,3.7,8.9,79.0,60.1,28,204,3.05,2.41,11.5,1,2
38,Randall Cunningham\CunnRa00,MIN,36,qb,6,6,2-4-0,124,200,62.0,1475,8,4.0,9,4.5,61,7.4,6.2,11.9,245.8,79.1,15,101,6.39,5.25,7.0,,
39,Neil O'Donnell\ODonNe00,TEN,33,qb,8,5,4-1-0,116,195,59.5,1382,10,5.1,5,2.6,54,7.1,7.0,11.9,172.8,87.6,9,63,6.47,6.34,4.4,2,2
40,Rick Mirer\MireRi00,NYJ,29,qb,8,6,2-4-0,95,176,54.0,1062,5,2.8,9,5.1,50,6.0,4.3,11.2,132.8,60.4,22,102,4.85,3.31,11.1,2,3
41,Jim Miller\MillJi00,CHI,28,qb,5,3,1-2-0,110,174,63.2,1242,7,4.0,6,3.4,77,7.1,6.4,11.3,248.4,83.5,7,43,6.62,5.91,3.9,0,1
42,Stoney Case\CaseSt00,BAL,27,qb,10,4,2-2-0,77,170,45.3,988,3,1.8,8,4.7,54,5.8,4.0,12.8,98.8,50.3,17,116,4.66,3.06,9.1,1,1
43,Dave Brown\BrowDa00,ARI,29,qb,8,5,3-2-0,84,169,49.7,944,2,1.2,6,3.6,71,5.6,4.2,11.2,118.0,55.9,18,130,4.35,3.12,9.6,,
44,Billy Joe Hobert\HobeBi00,NOR,28,qb,9,7,1-6-0,85,159,53.5,970,6,3.8,6,3.8,90,6.1,5.2,11.4,107.8,68.9,11,79,5.24,4.36,6.5,,
45,Akili Smith\SmitAk00,CIN,24,qb,7,4,1-3-0,80,153,52.3,805,2,1.3,6,3.9,39,5.3,3.8,10.1,115.0,55.6,19,110,4.04,2.70,11.0,1,1
46,Shaun King\KingSh00,TAM,22,qb,6,5,4-1-0,89,146,61.0,875,7,4.8,4,2.7,68,6.0,5.7,9.8,145.8,82.4,11,78,5.08,4.82,7.0,1,1
47,Erik Kramer\KramEr00,SDG,35,qb,6,4,2-2-0,78,141,55.3,788,2,1.4,10,7.1,41,5.6,2.7,10.1,131.3,46.6,7,62,4.91,2.14,4.7,1,1
48,Tony Graziani\GrazTo00,ATL,26,qb,11,3,1-2-0,62,118,52.5,759,2,1.7,4,3.4,62,6.4,5.2,12.2,69.0,64.2,12,78,5.24,4.16,9.2,1,1
49,Steve Stenstrom\StenSt00,SFO,28,qb,6,3,0-3-0,54,100,54.0,536,0,0.0,4,4.0,32,5.4,3.6,9.9,89.3,52.7,10,66,4.27,2.64,9.1,,
50,Jay Fiedler\FiedJa00,JAX,28,qb,7,1,1-0-0,61,94,64.9,656,2,2.1,2,2.1,25,7.0,6.4,10.8,93.7,83.5,7,47,6.03,5.53,6.9,,
51,Ty Detmer\DetmTy00,CLE,32,qb,5,2,0-2-0,47,91,51.6,548,4,4.4,2,2.2,35,6.0,5.9,11.7,109.6,75.7,4,26,5.49,5.39,4.2,,
52,Danny Kanell\KaneDa00,ATL,26,qb,3,1,0-1-0,42,84,50.0,593,4,4.8,4,4.8,52,7.1,5.9,14.1,197.7,69.2,5,37,6.25,5.12,5.6,,
53,Steve Young\YounSt00,SFO,38,qb,3,3,2-1-0,45,84,53.6,446,3,3.6,4,4.8,53,5.3,3.9,9.9,148.7,60.9,8,63,4.16,2.86,8.7,1,0
54,Chris Miller\MillCh00,DEN,34,qb,3,3,2-1-0,46,81,56.8,527,2,2.5,1,1.2,42,6.5,6.4,11.5,175.7,79.6,7,51,5.41,5.35,8.0,,
55,Jake Delhomme\DelhJa00,NOR,24,qb,2,2,1-1-0,42,76,55.3,521,3,3.9,5,6.6,51,6.9,4.7,12.4,260.5,62.4,6,42,5.84,3.83,7.3,1,0
56,Jason Garrett\GarrJa00,DAL,33,qb,5,2,1-1-0,32,64,50.0,314,3,4.7,1,1.6,37,4.9,5.1,9.8,62.8,73.3,5,21,4.25,4.46,7.2,,
57,Scott Mitchell\MitcSc00,BAL,31,qb,2,2,0-2-0,24,56,42.9,236,1,1.8,4,7.1,28,4.2,1.4,9.8,118.0,31.5,6,30,3.32,0.74,9.7,,
58,Eric Zeier\ZeieEr00,TAM,27,qb,2,1,0-1-0,32,55,58.2,270,0,0.0,1,1.8,38,4.9,4.1,8.4,135.0,63.4,5,36,3.90,3.15,8.3,,
59,Danny Wuerffel\WuerDa00,NOR,25,,4,0,,22,48,45.8,191,0,0.0,3,6.3,22,4.0,1.2,8.7,47.8,30.8,5,32,3.00,0.45,9.4,,
60,Rob Johnson\JohnRo00,BUF,26,qb,2,1,1-0-0,25,34,73.5,298,2,5.9,0,0.0,42,8.8,9.9,11.9,149.0,119.5,1,9,8.26,9.40,2.9,,
61,Glenn Foley\FoleGl00,SEA,29,qb,3,1,1-0-0,18,30,60.0,283,2,6.7,0,0.0,49,9.4,10.8,15.7,94.3,113.6,6,34,6.92,8.03,16.7,1,1
62,Koy Detmer\DetmKo00,PHI,26,qb,1,1,1-0-0,10,29,34.5,181,3,10.3,2,6.9,50,6.2,5.2,18.1,181.0,62.6,0,0,6.24,5.21,0.0,,
63,Bubby Brister\BrisBu00,DEN,37,,2,0,,12,20,60.0,87,0,0.0,3,15.0,11,4.4,-2.4,7.3,43.5,30.6,0,0,4.35,-2.40,0.0,,
64,Rodney Peete\PeetRo00,WAS,33,,3,0,,8,17,47.1,107,2,11.8,1,5.9,30,6.3,6.0,13.4,35.7,82.2,2,9,5.16,4.89,10.5,,
65,Joe Germaine\GermJo00,STL,24,,3,0,,9,16,56.3,136,1,6.3,2,12.5,63,8.5,4.1,15.1,45.3,65.6,3,23,5.95,2.26,15.8,,
66,Vinny Testaverde\TestVi00,NYJ,36,qb,1,1,0-1-0,10,15,66.7,96,1,6.7,1,6.7,27,6.4,4.7,9.6,96.0,78.7,0,0,6.40,4.73,0.0,,
67,Paul Justin\JustPa00,STL,31,,10,0,,9,14,64.3,91,0,0.0,0,0.0,27,6.5,6.5,10.1,9.1,82.7,1,3,5.87,5.87,6.7,,
68,Steve Walsh\WalsSt00,IND,33,p,16,0,,7,13,53.8,47,0,0.0,2,15.4,11,3.6,-3.3,6.7,2.9,22.4,0,0,3.62,-3.31,0.0,,
69,Tom Tupa*+\TupaTo20,NYJ,33,P/QB,16,0,,6,11,54.5,165,2,18.2,0,0.0,65,15.0,18.6,27.5,10.3,139.2,3,30,9.64,12.50,21.4,,
70,Matt Hasselbeck\HassMa00,GNB,24,,16,0,,3,10,30.0,41,1,10.0,0,0.0,19,4.1,6.1,13.7,2.6,77.5,1,9,2.91,4.73,9.1,,
71,Moses Moreno\MoreMo00,SDG,24,,1,0,,5,7,71.4,78,0,0.0,0,0.0,45,11.1,11.1,15.6,78.0,108.0,1,3,9.38,9.38,12.5,,
72,Chris Greisen\GreiCh00,ARI,23,,2,0,,1,6,16.7,4,0,0.0,0,0.0,4,0.7,0.7,4.0,2.0,39.6,0,0,0.67,0.67,0.0,,
73,Scott Covington\CoviSc00,CIN,23,,3,0,,4,5,80.0,23,0,0.0,0,0.0,8,4.6,4.6,5.8,7.7,85.8,0,0,4.60,4.60,0.0,,
74,Bobby Hoying\HoyiBo00,OAK,27,,2,0,,2,5,40.0,10,0,0.0,0,0.0,7,2.0,2.0,5.0,5.0,47.9,0,0,2.00,2.00,0.0,,
75,Scott Zolak\ZolaSc00,MIA,32,,1,0,,0,4,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
76,Jeff Lewis\LewiJe01,CAR,26,,2,0,,2,3,66.7,11,0,0.0,0,0.0,12,3.7,3.7,5.5,5.5,72.9,1,6,1.25,1.25,25.0,,
77,Warren Moon\MoonWa00,KAN,43,,1,0,,1,3,33.3,20,0,0.0,0,0.0,20,6.7,6.7,20.0,20.0,57.6,0,0,6.67,6.67,0.0,,
78,Mark Royals\RoyaMa20,TAM,34,P,16,0,,1,2,50.0,17,0,0.0,0,0.0,17,8.5,8.5,17.0,1.1,79.2,0,0,8.50,8.50,0.0,,
79,Torrance Small\SmalTo00,PHI,29,WR,15,15,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
80,Jerome Bettis\BettJe00,PIT,27,RB,16,16,,1,1,100.0,21,1,100.0,0,0.0,21,21.0,41.0,21.0,1.3,158.3,0,0,21.00,41.00,0.0,,
81,Steve Bono\BonoSt00,CAR,37,,2,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Troy Brown\BrowTr00,NWE,28,wr,13,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
83,Brett Conway\conwabre01,WAS,24,K,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Marshall Faulk*+\FaulMa00,STL,26,fb/RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Pete Gonzalez\GonzPe00,PIT,25,,1,0,,1,1,100.0,8,0,0.0,0,0.0,8,8.0,8.0,8.0,8.0,100.0,0,0,8.00,8.00,0.0,,
86,Kevin Johnson\JohnKe01,CLE,23,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Keyshawn Johnson*\JohnKe00,NYJ,27,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,9,-4.50,-4.50,50.0,,
88,Terry Kirby\KirbTe00,CLE,29,RB,16,10,,1,1,100.0,2,0,0.0,0,0.0,2,2.0,2.0,2.0,0.1,79.2,0,0,2.00,2.00,0.0,,
89,Randy Moss*\MossRa00,MIN,22,WR,16,16,,1,1,100.0,27,1,100.0,0,0.0,27,27.0,47.0,27.0,1.7,158.3,0,0,27.00,47.00,0.0,,
90,Carl Pickens\PickCa00,CIN,29,WR,16,14,,1,1,100.0,6,0,0.0,0,0.0,6,6.0,6.0,6.0,0.4,91.7,0,0,6.00,6.00,0.0,,
91,Michael Pittman\PittMi00,ARI,24,rb,10,2,,1,1,100.0,26,0,0.0,0,0.0,26,26.0,26.0,26.0,2.6,118.7,0,0,26.00,26.00,0.0,,
92,Jerry Rice\RiceJe00,SFO,37,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Mikhael Ricks\RickMi00,SDG,25,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Deion Sanders*\SandDe00,DAL,32,RCB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
95,Frank Sanders\SandFr00,ARI,26,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Lamar Smith\SmitLa00,NOR,29,fb/rb,13,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Rod Smith\SmitRo01,DEN,29,WR,15,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
98,Jerald Sowell\SoweJe00,NYJ,25,,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
99,Alex Van Pelt\VanPAl00,BUF,29,,1,0,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.0,9.0,9.0,104.2,0,0,9.00,9.00,0.0,,
100,Ricky Williams\WillRi00,NOR,22,RB,12,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
101,Frank Wycheck*\WychFr00,TEN,28,fb/TE,16,16,,1,1,100.0,61,1,100.0,0,0.0,61,61.0,81.0,61.0,3.8,158.3,0,0,61.00,81.00,0.0,,
