Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
15,Bill Munson\MunsBi00,DET,28,QB,8,7,4-2-1,84,166,50.6,1062,7,4.2,8,4.8,62,6.4,5.1,12.6,132.8,64.9,12,93,5.44,4.21,6.7,2,1
16,Jack Concannon\ConcJa00,CHI,26,qb,14,5,0-5-0,87,160,54.4,783,4,2.5,8,5.0,38,4.9,3.1,9.0,55.9,55.3,14,104,3.90,2.29,8.0,,
17,Greg Landry\LandGr00,DET,23,qb,10,7,5-2-0,80,160,50.0,853,4,2.5,10,6.3,43,5.3,3.0,10.7,85.3,48.3,30,265,3.09,1.15,15.8,,
18,Bobby Douglass\DougBo00,CHI,22,QB,11,7,1-6-0,68,148,45.9,773,5,3.4,8,5.4,48,5.2,3.5,11.4,70.3,50.9,37,312,2.49,1.09,20.0,,
19,Bart Starr\StarBa00,GNB,35,QB,12,9,4-5-0,92,148,62.2,1161,9,6.1,6,4.1,51,7.8,7.2,12.6,96.8,89.9,24,217,5.49,4.97,14.0,1,2
20,Steve Spurrier\SpurSt00,SFO,24,qb,6,4,2-2-0,81,146,55.5,926,5,3.4,11,7.5,75,6.3,3.6,11.4,154.3,54.8,11,87,5.34,2.83,7.0,,
21,Terry Hanratty\HanrTe00,PIT,21,qb,8,5,0-5-0,52,126,41.3,716,8,6.3,13,10.3,41,5.7,2.3,13.8,89.5,41.7,20,168,3.75,0.84,13.7,,
22,Bob Berry*\BerrBo00,ATL,27,QB,7,7,4-3-0,71,124,57.3,1087,10,8.1,2,1.6,88,8.8,9.7,15.3,155.3,106.5,31,219,5.60,6.31,20.0,,
23,Earl Morrall\MorrEa00,BAL,35,qb,9,2,1-0-1,46,99,46.5,755,5,5.1,7,7.1,42,7.6,5.5,16.4,83.9,60.0,7,63,6.53,4.50,6.6,1,0
24,Gary Cuozzo\CuozGa00,MIN,28,qb,9,1,0-1-0,49,98,50.0,693,4,4.1,5,5.1,50,7.1,5.6,14.1,77.0,65.6,6,54,6.14,4.75,5.8,1,1
25,Randy Johnson\JohnRa00,ATL,25,qb,6,5,2-3-0,51,93,54.8,788,8,8.6,5,5.4,65,8.5,7.8,15.5,131.3,89.4,18,152,5.73,5.14,16.2,,
26,George Mira\MiraGe00,PHI,27,qb,7,1,0-1-0,25,76,32.9,240,1,1.3,5,6.6,35,3.2,0.5,9.6,34.3,19.6,8,70,2.02,-0.42,9.5,,
27,Virgil Carter\CartVi00,CHI,24,qb,3,2,0-2-0,36,71,50.7,343,2,2.8,5,7.0,41,4.8,2.2,9.5,114.3,44.5,3,20,4.36,1.86,4.1,,
28,Bruce Lemmerman\LemmBr00,ATL,24,qb,7,2,0-2-0,25,62,40.3,330,1,1.6,4,6.5,57,5.3,2.7,13.2,47.1,36.4,14,106,2.95,0.84,18.4,,
29,Kent Nix\NixxKe00,PIT,25,,5,,,25,53,47.2,290,2,3.8,6,11.3,47,5.5,1.1,11.6,58.0,37.2,7,39,4.18,0.35,11.7,,
30,Edd Hargett\HargEd00,NOR,22,,6,,,31,52,59.6,403,0,0.0,0,0.0,32,7.8,7.8,13.0,67.2,84.1,3,18,7.00,7.00,5.5,1,1
31,Roger Staubach\StauRo00,DAL,27,qb,6,1,1-0-0,23,47,48.9,421,1,2.1,2,4.3,75,9.0,7.5,18.3,70.2,69.5,12,106,5.34,4.15,20.3,,
32,Jim Ninowski\NinoJi00,NOR,33,,4,,,17,34,50.0,227,1,2.9,2,5.9,70,6.7,4.6,13.4,56.8,56.9,1,11,6.17,4.17,2.9,,
33,Jerry Rhome\RhomJe00,CLE,27,,11,,,7,19,36.8,35,0,0.0,2,10.5,22,1.8,-2.9,5.0,3.2,5.7,3,26,0.41,-3.68,13.6,,
34,Gary Wood\WoodGa00,NYG,27,,12,,,10,16,62.5,106,1,6.3,0,0.0,25,6.6,7.9,10.6,8.8,102.6,0,0,6.63,7.88,0.0,,
35,Karl Sweetan\SweeKa00,RAM,27,,5,,,5,13,38.5,101,1,7.7,0,0.0,67,7.8,9.3,20.2,20.2,92.1,1,4,6.93,8.36,7.1,,
36,Bob Lee\LeexBo00,MIN,23,P,14,,,7,11,63.6,79,1,9.1,0,0.0,30,7.2,9.0,11.3,5.6,115.3,0,0,7.18,9.00,0.0,,
37,Milt Plum\PlumMi00,NYG,34,,1,,,3,9,33.3,37,0,0.0,0,0.0,23,4.1,4.1,12.3,37.0,47.0,1,12,2.50,2.50,10.0,,
38,Leroy Kelly*\KellLe00,CLE,27,FB,13,14,,1,5,20.0,36,1,20.0,0,0.0,36,7.2,11.2,36.0,2.8,96.7,0,0,7.20,11.20,0.0,,
39,Andy Livingston*\LiviAn00,NOR,25,HB,14,14,,3,4,75.0,38,1,25.0,1,25.0,14,9.5,3.3,12.7,2.7,104.2,0,0,9.50,3.25,0.0,,
40,Doug Cunningham\CunnDo00,SFO,24,HB,14,14,,3,3,100.0,48,1,33.3,0,0.0,31,16.0,22.7,16.0,3.4,158.3,0,0,16.00,22.67,0.0,,
41,Calvin Hill*+\HillCa00,DAL,22,HB,13,13,,3,3,100.0,137,2,66.7,0,0.0,59,45.7,59.0,45.7,10.5,158.3,0,0,45.67,59.00,0.0,,
42,Dick Hoak\HoakDi00,PIT,30,HB,14,13,,2,3,66.7,30,0,0.0,0,0.0,16,10.0,10.0,15.0,2.1,99.3,1,10,5.00,5.00,25.0,,
43,Tom Matte*+\MattTo00,BAL,30,HB,14,14,,1,3,33.3,46,0,0.0,0,0.0,46,15.3,15.3,46.0,3.3,81.9,0,0,15.33,15.33,0.0,,
44,Dan Reeves\ReevDa00,DAL,25,,13,2,,1,3,33.3,35,0,0.0,1,33.3,35,11.7,-3.3,35.0,2.7,38.9,2,14,4.20,-4.80,40.0,,
45,Billy Stevens\StevBi00,GNB,24,,1,,,1,3,33.3,12,0,0.0,0,0.0,12,4.0,4.0,12.0,12.0,46.5,0,0,4.00,4.00,0.0,,
46,Tom Barrington\BarrTo00,NOR,25,KR,11,,,1,2,50.0,15,0,0.0,0,0.0,15,7.5,7.5,15.0,1.4,75.0,1,0,5.00,5.00,33.3,,
47,Willie Ellison\ElliWi00,RAM,24,,14,,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
48,Bobby Joe Green\GreeBo20,CHI,33,P,14,,,2,2,100.0,30,0,0.0,0,0.0,19,15.0,15.0,15.0,2.1,118.7,0,0,15.00,15.00,0.0,,
49,Leroy Keyes\KeyeLe20,PHI,22,HB,14,11,,1,2,50.0,14,0,0.0,0,0.0,14,7.0,7.0,14.0,1.0,72.9,0,0,7.00,7.00,0.0,,
50,Gale Sayers*+\SayeGa00,CHI,26,HB/KR,14,14,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,3,-1.00,-1.00,33.3,,
51,Greg Barton\BartGr20,DET,23,,1,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
52,Bill Bradley\BradBi00,PHI,22,KR/P/PR,14,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
53,Ronnie Bull\BullRo00,CHI,29,FB,6,6,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
54,Mel Farr\FarrMe00,DET,25,hb,5,5,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
55,Paul Gipson\GipsPa00,ATL,23,,10,,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
56,King Hill\HillKi00,STL,33,P,14,,,1,1,100.0,7,0,0.0,0,0.0,7,7.0,7.0,7.0,0.5,95.8,0,0,7.00,7.00,0.0,,
57,Ron Johnson\JohnRo02,CLE,22,HB,14,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
58,Curt Knight\KnigCu20,WAS,26,K,14,,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
59,Ernie Koy\KoyxEr00,NYG,27,HB/P,14,5,,1,1,100.0,15,0,0.0,0,0.0,15,15.0,15.0,15.0,1.1,118.7,0,0,15.00,15.00,0.0,,
60,Joe Don Looney\LoonJo00,NOR,27,,3,,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
61,Billy Lothridge\LothBi20,ATL,27,P,14,,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.0,9.0,0.6,104.2,0,0,9.00,9.00,0.0,,
62,Eddie Meador+\MeadEd00,RAM,32,RS,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
63,Reece Morrison\MorrRe00,CLE,24,PR,14,1,,1,1,100.0,16,0,0.0,0,0.0,16,16.0,16.0,16.0,1.1,118.7,0,0,16.00,16.00,0.0,,
64,Frank Ryan\RyanFr00,WAS,33,,1,,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.0,4.0,4.0,83.3,0,0,4.00,4.00,0.0,,
65,Larry Smith\SmitLa02,RAM,22,HB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,2,13,-4.33,-4.33,66.7,,
66,Harmon Wages\WageHa00,ATL,23,HB,14,8,,1,1,100.0,16,1,100.0,0,0.0,16,16.0,36.0,16.0,1.1,158.3,0,0,16.00,36.00,0.0,,
67,Larry Walton\WaltLa00,DET,22,FL,14,7,,1,1,100.0,43,1,100.0,0,0.0,43,43.0,63.0,43.0,3.1,158.3,0,0,43.00,63.00,0.0,,
AFL1,Daryle Lamonica*+\LamoDa00,OAK,28,QB,14,14,12-1-1,221,426,51.9,3302,34,8.0,25,5.9,80,7.8,6.7,14.9,235.9,79.8,11,100,7.33,6.31,2.5,3,3
AFL2,Pete Beathard\BeatPe00,HOU,27,QB,12,10,5-5-0,180,370,48.6,2455,10,2.7,21,5.7,86,6.6,4.6,13.6,204.6,55.6,22,205,5.74,3.84,5.6,2,1
AFL3,Joe Namath*\NamaJo00,NYJ,26,QB,14,14,10-4-0,185,361,51.2,2734,19,5.3,17,4.7,60,7.6,6.5,14.8,195.3,74.3,13,117,7.00,5.97,3.5,2,3
AFL4,Jack Kemp*\KempJa00,BUF,34,QB,14,11,4-7-0,170,344,49.4,1981,13,3.8,22,6.4,55,5.8,3.6,11.7,141.5,53.2,21,187,4.92,2.92,5.8,0,0
AFL5,Mike Taliaferro*\TaliMi00,BOS,28,QB,14,14,4-10-0,160,331,48.3,2160,19,5.7,18,5.4,77,6.5,5.2,13.5,154.3,66.0,24,261,5.35,4.14,6.8,1,2
AFL6,John Hadl*\HadlJo00,SDG,29,QB,14,10,5-5-0,158,324,48.8,2253,10,3.1,11,3.4,76,7.0,6.0,14.3,160.9,67.8,18,190,6.03,5.17,5.3,1,2
AFL7,Steve Tensi\TensSt00,DEN,27,QB,13,12,4-7-1,131,286,45.8,1990,14,4.9,12,4.2,79,7.0,6.0,15.2,153.1,68.1,29,208,5.66,4.83,9.2,,
AFL8,Bob Griese\GrieBo00,MIA,24,QB,9,9,2-6-1,121,252,48.0,1695,10,4.0,16,6.3,53,6.7,4.7,14.0,188.3,56.9,33,289,4.93,3.11,11.6,1,0
AFL9,Greg Cook\CookGr00,CIN,23,QB,11,11,4-6-1,106,197,53.8,1854,15,7.6,11,5.6,78,9.4,8.4,17.5,168.5,88.3,29,195,7.34,6.48,12.8,1,0
AFL10,Len Dawson*\DawsLe00,KAN,34,QB,9,7,5-2-0,98,166,59.0,1323,9,5.4,13,7.8,55,8.0,5.5,13.5,147.0,69.9,13,89,6.89,4.63,7.3,1,1
AFL11,Mike Livingston*\LiviMi00,KAN,24,qb,9,6,6-0-0,84,161,52.2,1123,4,2.5,6,3.7,93,7.0,5.8,13.4,124.8,67.4,11,124,5.81,4.70,6.4,0,1
AFL12,Rick Norton\NortRi00,MIA,26,qb,7,5,1-4-0,65,148,43.9,709,2,1.4,11,7.4,29,4.8,1.7,10.9,101.3,32.2,18,175,3.22,0.48,10.8,0,2
AFL13,Pete Liske\LiskPe00,DEN,27,qb,7,2,1-1-0,61,115,53.0,845,9,7.8,11,9.6,71,7.3,4.6,13.9,120.7,63.4,15,103,5.71,3.28,11.5,1,1
AFL14,Marty Domres\DomrMa00,SDG,22,qb,10,4,3-1-0,47,112,42.0,631,2,1.8,10,8.9,55,5.6,2.0,13.4,63.1,29.3,14,101,4.21,0.95,11.1,,
AFL15,Sam Wyche\WychSa00,CIN,24,qb,7,3,0-3-0,54,108,50.0,838,7,6.5,4,3.7,80,7.8,7.4,15.5,119.7,82.3,28,180,4.84,4.54,20.6,1,1
AFL16,Don Trull\TrulDo00,HOU,28,qb,14,3,0-1-2,34,75,45.3,469,3,4.0,6,8.0,57,6.3,3.5,13.8,33.5,45.9,11,85,4.47,2.02,12.8,2,1
AFL17,Dan Darragh\DarrDa00,BUF,23,qb,3,2,0-2-0,24,52,46.2,365,1,1.9,6,11.5,53,7.0,2.2,15.2,121.7,36.6,11,103,4.16,0.19,17.5,,
AFL18,Bob Davis\DaviBo00,HOU,24,qb,2,1,1-0-0,25,42,59.5,223,2,4.8,4,9.5,22,5.3,2.0,8.9,111.5,50.1,3,32,4.24,1.13,6.7,,
AFL19,James Harris\HarrJa01,BUF,22,qb,4,1,0-1-0,15,36,41.7,270,1,2.8,1,2.8,55,7.5,6.8,18.0,67.5,65.7,9,70,4.44,3.89,20.0,0,1
AFL20,Babe Parilli\PariBa00,NYJ,39,,14,,,14,24,58.3,138,2,8.3,1,4.2,29,5.8,5.5,9.9,9.9,85.1,0,0,5.75,5.54,0.0,,
AFL21,John Stofa\StofJo00,MIA,27,,1,,,14,23,60.9,146,0,0.0,2,8.7,42,6.3,2.4,10.4,146.0,43.0,2,17,5.16,1.56,8.0,,
AFL22,Jacky Lee\LeexJa00,KAN,30,qb,3,1,0-1-0,12,20,60.0,109,1,5.0,1,5.0,31,5.5,4.2,9.1,36.3,70.6,2,38,3.23,2.09,9.1,,
AFL23,George Blanda\BlanGe00,OAK,42,K,14,,,6,13,46.2,73,2,15.4,1,7.7,20,5.6,5.2,12.2,5.2,71.5,1,4,4.93,4.57,7.1,,
AFL24,Al Woodall\WoodAl00,NYJ,24,,4,,,4,9,44.4,67,0,0.0,2,22.2,35,7.4,-2.6,16.8,16.8,30.6,3,21,3.83,-3.67,25.0,,
AFL25,Tom Flores\FlorTo00,2TM,32,,7,,,3,6,50.0,49,1,16.7,0,0.0,33,8.2,11.5,16.3,7.0,117.4,1,11,5.43,8.29,14.3,,
AFL26,Kim Hammond\HammKi00,BOS,25,,3,,,2,6,33.3,31,0,0.0,0,0.0,18,5.2,5.2,15.5,10.3,51.4,0,0,5.17,5.17,0.0,,
AFL27,Gene Foster\FostGe00,SDG,27,,13,6,,2,5,40.0,39,1,20.0,0,0.0,30,7.8,11.8,19.5,3.0,107.5,0,0,7.80,11.80,0.0,,
AFL28,Warren McVea\McVeWa00,KAN,23,KR,11,,,1,3,33.3,50,1,33.3,0,0.0,50,16.7,23.3,50.0,4.5,121.5,0,0,16.67,23.33,0.0,,
AFL29,Jerry LeVias*\LeViJe00,HOU,23,KR/PR,14,7,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
AFL30,Floyd Little*+\LittFl00,DEN,27,HB,9,9,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
AFL31,Dale Livingston\LiviDa20,CIN,24,P,12,,,2,2,100.0,15,0,0.0,0,0.0,17,7.5,7.5,7.5,1.3,97.9,0,0,7.50,7.50,0.0,,
AFL32,Dickie Post*\PostDi00,SDG,24,HB,14,13,,1,2,50.0,4,0,0.0,0,0.0,4,2.0,2.0,4.0,0.3,56.2,0,0,2.00,2.00,0.0,,
AFL33,Tom Sherman\SherTo00,2TM,24,,5,0,,2,2,100.0,20,1,50.0,0,0.0,19,10.0,20.0,10.0,4.0,147.9,0,0,10.00,20.00,0.0,0,0
AFL34,Marlin Briscoe\BrisMa00,BUF,24,FL,13,8,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
AFL35,Carl Garrett*\GarrCa00,BOS,22,HB/KR/PR,14,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
AFL36,Jack Gehrke\GehrJa00,CIN,23,,10,,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,1.3,118.7,0,0,13.00,13.00,0.0,,
AFL37,Brad Hubbert\HubbBr00,SDG,28,FB,14,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
AFL38,Paul Maguire\MaguPa20,BUF,31,P,14,,,1,1,100.0,19,0,0.0,0,0.0,19,19.0,19.0,19.0,1.4,118.7,0,0,19.00,19.00,0.0,,
AFL39,Preston Ridlehuber\RidlPr00,BUF,26,,9,,,1,1,100.0,45,1,100.0,0,0.0,45,45.0,65.0,45.0,5.0,158.3,0,0,45.00,65.00,0.0,,
AFL40,Larry Seiple\SeipLa20,MIA,24,P/TE,14,8,,1,1,100.0,8,0,0.0,0,0.0,8,8.0,8.0,8.0,0.6,100.0,0,0,8.00,8.00,0.0,,
