Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
16,Steve DeBerg\DebeSt00,DEN,28,QB,9,5,1-4-0,131,223,58.7,1405,7,3.1,11,4.9,51,6.3,4.7,10.7,156.1,67.2,16,130,5.33,3.85,6.7,2,2
17,Mike Pagel\PageMi00,BAL,22,QB,9,9,0-8-1,111,221,50.2,1281,5,2.3,7,3.2,53,5.8,4.8,11.5,142.3,62.4,16,129,4.86,3.95,6.8,1,0
18,Lynn Dickey\DickLy00,GNB,33,QB,9,9,5-3-1,124,218,56.9,1790,12,5.5,14,6.4,80,8.2,6.4,14.4,198.9,75.3,25,196,6.56,4.95,10.3,2,2
19,Jim McMahon\McMaJi00,CHI,23,QB,8,7,3-4-0,120,210,57.1,1501,9,4.3,7,3.3,50,7.1,6.5,12.5,187.6,79.9,27,196,5.51,4.94,11.4,0,1
20,Vince Ferragamo\FerrVi00,RAM,28,QB,7,5,1-4-0,118,209,56.5,1609,9,4.3,9,4.3,85,7.7,6.6,13.6,229.9,77.6,7,65,7.15,6.11,3.2,1,1
21,Neil Lomax\LomaNe00,STL,23,QB,9,9,5-4-0,109,205,53.2,1367,5,2.4,6,2.9,42,6.7,5.8,12.5,151.9,70.1,31,234,4.80,4.08,13.1,1,1
22,Gary Danielson\DaniGa00,DET,31,QB,8,5,2-3-0,100,197,50.8,1343,10,5.1,14,7.1,70,6.8,4.6,13.4,167.9,60.1,19,145,5.55,3.56,8.8,,
23,Ken Stabler\StabKe00,NOR,37,QB,8,8,4-4-0,117,189,61.9,1343,6,3.2,10,5.3,48,7.1,5.4,11.5,167.9,71.8,13,106,6.12,4.49,6.4,,
24,Brian Sipe\SipeBr00,CLE,33,QB,6,6,2-4-0,101,185,54.6,1064,4,2.2,8,4.3,40,5.8,4.2,10.5,177.3,60.7,13,117,4.78,3.37,6.6,0,1
25,David Woodley\WoodDa00,MIA,24,QB,9,9,7-2-0,98,179,54.7,1080,5,2.8,8,4.5,46,6.0,4.6,11.0,120.0,63.5,10,82,5.28,3.90,5.3,,
26,Bill Kenney\KennBi00,KAN,27,QB,7,6,3-3-0,95,169,56.2,1192,7,4.1,6,3.6,51,7.1,6.3,12.5,170.3,77.3,23,166,5.34,4.67,12.0,,
27,Gifford Nielsen\NielGi00,HOU,28,qb,9,4,1-3-0,87,161,54.0,1005,6,3.7,8,5.0,46,6.2,4.8,11.6,111.7,64.8,12,92,5.28,3.89,6.9,1,1
28,Paul McDonald\McDoPa00,CLE,24,qb,9,3,2-1-0,73,149,49.0,993,5,3.4,8,5.4,56,6.7,4.9,13.6,110.3,59.5,13,95,5.54,3.94,8.0,1,1
29,Archie Manning\MannAr00,2TM,33,,7,5,0-5-0,67,132,50.8,880,6,4.5,8,6.1,54,6.7,4.8,13.1,125.7,62.1,29,234,4.01,2.52,18.0,,
30,Steve Grogan\GrogSt00,NWE,29,QB,6,6,4-2-0,66,122,54.1,930,7,5.7,4,3.3,62,7.6,7.3,14.1,155.0,84.4,8,48,6.78,6.48,6.2,0,2
31,Steve Fuller\FullSt00,KAN,25,qb,9,3,0-3-0,49,93,52.7,665,3,3.2,2,2.2,51,7.2,6.8,13.6,73.9,77.6,17,143,4.75,4.47,15.5,,
32,Bert Jones\JoneBe00,RAM,31,qb,4,4,1-3-0,48,87,55.2,527,2,2.3,4,4.6,51,6.1,4.4,11.0,131.8,61.8,8,72,4.79,3.32,8.4,,
33,Eric Hipple\HippEr00,DET,25,qb,9,4,2-2-0,36,86,41.9,411,2,2.3,4,4.7,52,4.8,3.2,11.4,45.7,45.3,11,97,3.24,1.79,11.3,1,1
34,Dave Krieg\KrieDa00,SEA,24,qb,3,2,0-2-0,49,78,62.8,501,2,2.6,2,2.6,44,6.4,5.8,10.2,167.0,79.1,16,117,4.09,3.55,17.0,1,1
35,Matt Cavanaugh\CavaMa00,NWE,26,qb,7,3,1-2-0,27,60,45.0,490,5,8.3,5,8.3,75,8.2,6.1,18.1,70.0,66.7,7,86,6.03,4.16,10.4,,
36,Mark Herrmann\HerrMa00,DEN,23,qb,2,1,0-1-0,32,60,53.3,421,1,1.7,4,6.7,39,7.0,4.4,13.2,210.5,53.5,4,48,5.83,3.33,6.3,,
37,Don Strock\StroDo00,MIA,32,,9,0,,30,55,54.5,306,2,3.6,5,9.1,43,5.6,2.2,10.2,34.0,45.0,1,5,5.38,2.07,1.8,2,2
38,Guido Merkens\MerkGu00,NOR,27,wr,9,1,0-1-0,18,49,36.7,186,1,2.0,2,4.1,37,3.8,2.4,10.3,20.7,38.3,8,49,2.40,1.18,14.0,,
39,David Whitehurst\WhitDa02,GNB,27,,3,0,,18,47,38.3,235,0,0.0,1,2.1,22,5.0,4.0,13.1,78.3,46.0,7,43,3.56,2.72,13.0,,
40,Art Schlichter\SchlAr00,BAL,22,,3,0,,17,37,45.9,197,0,0.0,2,5.4,24,5.3,2.9,11.6,65.7,40.0,3,35,4.05,1.80,7.5,,
41,Cliff Stoudt\StouCl00,PIT,27,,6,0,,14,35,40.0,154,0,0.0,5,14.3,24,4.4,-2.0,11.0,25.7,14.2,1,8,4.06,-2.19,2.8,,
42,Jim Hart\HartJi00,STL,38,,4,0,,19,33,57.6,199,1,3.0,0,0.0,22,6.0,6.6,10.5,49.8,85.3,0,0,6.03,6.64,0.0,0,1
43,Vince Evans\EvanVi00,CHI,27,,4,0,,12,28,42.9,125,0,0.0,4,14.3,19,4.5,-2.0,10.4,31.3,16.8,2,17,3.60,-2.40,6.7,,
44,Steve Dils\DilsSt00,MIN,27,,9,0,,11,26,42.3,68,0,0.0,0,0.0,12,2.6,2.6,6.2,7.6,49.8,1,8,2.22,2.22,3.7,,
45,Craig Morton\MortCr00,DEN,39,qb,3,3,1-2-0,18,26,69.2,193,0,0.0,3,11.5,20,7.4,2.2,10.7,64.3,51.1,3,19,6.00,1.34,10.3,,
46,David Humm\HummDa00,BAL,30,,2,0,,13,23,56.5,130,0,0.0,1,4.3,23,5.7,3.7,10.0,65.0,54.6,1,10,5.00,3.13,4.2,,
47,Bob Avellini\AvelBo00,CHI,29,qb,2,2,0-2-0,8,20,40.0,84,0,0.0,0,0.0,21,4.2,4.2,10.5,42.0,52.9,4,31,2.21,2.21,16.7,,
48,Pat Ryan\RyanPa00,NYJ,27,,9,0,,12,18,66.7,146,2,11.1,1,5.6,20,8.1,7.8,12.2,16.2,105.3,0,0,8.11,7.83,0.0,,
49,Mike Moroski\MoroMi00,ATL,25,,9,0,,10,13,76.9,87,1,7.7,0,0.0,15,6.7,8.2,8.7,9.7,119.7,4,31,3.29,4.47,23.5,,
50,Gary Hogeboom\HogeGa00,DAL,24,,4,0,,3,8,37.5,45,0,0.0,1,12.5,26,5.6,0.0,15.0,11.3,17.2,0,0,5.63,0.00,0.0,,
51,Matt Robinson\RobiMa01,BUF,27,,5,0,,5,8,62.5,74,1,12.5,0,0.0,31,9.3,11.8,14.8,14.8,132.3,1,10,7.11,9.33,11.1,,
52,Tom Flick\FlicTo00,NWE,24,,3,0,,0,5,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
53,Marcus Allen*+\AlleMa00,RAI,22,RB,9,9,,1,4,25.0,47,0,0.0,0,0.0,47,11.8,11.8,47.0,5.2,76.0,0,0,11.75,11.75,0.0,,
54,Ed Luther\LuthEd00,SDG,25,,9,0,,2,4,50.0,55,0,0.0,1,25.0,55,13.8,2.5,27.5,6.1,56.2,0,0,13.75,2.50,0.0,,
55,Chuck Muncie*\MuncCh00,SDG,29,RB,9,9,,2,3,66.7,83,2,66.7,0,0.0,66,27.7,41.0,41.5,9.2,149.3,0,0,27.67,41.00,0.0,,
56,Walter Payton\PaytWa00,CHI,28,RB,9,9,,1,3,33.3,39,1,33.3,0,0.0,39,13.0,19.7,39.0,4.3,121.5,0,0,13.00,19.67,0.0,,
57,Russell Erxleben\erxlerus01,NOR,25,P,9,0,,1,2,50.0,39,1,50.0,0,0.0,39,19.5,29.5,39.0,4.3,135.4,0,0,19.50,29.50,0.0,,
58,Tony Nathan\NathTo00,MIA,26,RB,8,7,,1,2,50.0,15,1,50.0,0,0.0,15,7.5,17.5,15.0,1.9,114.6,0,0,7.50,17.50,0.0,,
59,Drew Pearson\PearDr00,DAL,31,WR,9,8,,1,2,50.0,26,0,0.0,1,50.0,26,13.0,-9.5,26.0,2.9,56.2,0,0,13.00,-9.50,0.0,,
60,Gerald Willhite\WillGe00,DEN,23,KR,9,2,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
61,Marc Wilson\WilsMa00,RAI,25,,8,0,,1,2,50.0,4,0,0.0,0,0.0,4,2.0,2.0,4.0,0.5,56.2,0,0,2.00,2.00,0.0,,
62,Brian Baschnagel\BascBr00,CHI,28,WR,9,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
63,Guy Benjamin\BenjGu00,SFO,27,,2,0,,1,1,100.0,10,0,0.0,0,0.0,10,10.0,10.0,10.0,5.0,108.3,0,0,10.00,10.00,0.0,,
64,Earl Campbell\CampEa00,HOU,27,RB,9,9,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
65,Joe Cribbs\CribJo00,BUF,24,RB,7,6,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
66,Tony Dorsett*\DorsTo00,DAL,28,RB,9,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
67,Russ Francis\FranRu00,SFO,29,te,9,4,,1,1,100.0,45,0,0.0,0,0.0,45,45.0,45.0,45.0,5.0,118.7,0,0,45.00,45.00,0.0,,
68,Bob Gagliano\GaglBo00,KAN,24,,1,0,,1,1,100.0,7,0,0.0,0,0.0,7,7.0,7.0,7.0,7.0,95.8,0,0,7.00,7.00,0.0,,
69,Louie Giammona\GiamLo00,PHI,29,,9,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
70,Jerry Golsteyn\GolsJe00,TAM,28,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
71,Roy Green\GreeRo01,STL,25,WR,9,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,9,-4.50,-4.50,50.0,,
72,Mike Guman\GumaMi00,RAM,24,FB,9,9,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
73,Willard Harrell\HarrWi01,STL,30,,7,0,,1,1,100.0,10,0,0.0,0,0.0,10,10.0,10.0,10.0,1.4,108.3,0,0,10.00,10.00,0.0,,
74,Eddie Hill\HillEd00,MIA,25,,9,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
75,Jack Holmes\HolmJa00,NOR,29,,5,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
76,Eddie Lee Ivery\IverEd00,GNB,25,RB,9,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
77,Jim Jensen\JensJi00,MIA,24,,6,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
78,Norm Johnson\johnsnor01,SEA,22,K,9,0,,1,1,100.0,27,0,0.0,0,0.0,27,27.0,27.0,27.0,3.0,118.7,0,0,27.00,27.00,0.0,,
79,Eric Lane\LaneEr00,SEA,23,KR,9,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
80,James Lofton*\LoftJa00,GNB,26,WR,9,9,,1,1,100.0,43,0,0.0,0,0.0,43,43.0,43.0,43.0,4.8,118.7,0,0,43.00,43.00,0.0,,
81,Henry Marshall\MarsHe00,KAN,28,WR,9,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Joe Pisarcik\PisaJo00,PHI,30,,1,0,,1,1,100.0,24,0,0.0,0,0.0,24,24.0,24.0,24.0,24.0,118.7,0,0,24.00,24.00,0.0,,
83,Tracy Porter\PortTr00,DET,23,,8,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Turk Schonert\SchoTu00,CIN,25,,2,0,,1,1,100.0,6,0,0.0,0,0.0,6,6.0,6.0,6.0,3.0,91.7,1,8,-1.00,-1.00,50.0,,
85,Tom Skladany\SklaTo20,DET,27,P,7,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
86,Sherman Smith\SmitSh00,SEA,28,RB,9,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Rohn Stark\StarRo20,BAL,23,P,9,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Joe Washington\WashJo00,WAS,29,rb,7,1,,1,1,100.0,35,0,0.0,0,0.0,35,35.0,35.0,35.0,5.0,118.7,0,0,35.00,35.00,0.0,,
89,Kellen Winslow*+\WinsKe00,SDG,25,TE,9,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
90,Mike Wood\woodxmik01,BAL,28,K,6,0,,1,1,100.0,5,1,100.0,0,0.0,5,5.0,25.0,5.0,0.8,127.1,0,0,5.00,25.00,0.0,,
