Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
13,Bob Griese*+\GrieBo00,MIA,26,QB,14,13,9-3-1,145,263,55.1,2089,19,7.2,9,3.4,86,7.9,7.8,14.4,149.2,90.9,23,248,6.44,6.35,8.0,2,2
14,Greg Landry*\LandGr00,DET,25,QB,14,14,7-6-1,136,261,52.1,2237,16,6.1,13,5.0,76,8.6,7.6,16.4,159.8,80.9,29,232,6.91,6.00,10.0,1,1
15,Jim Hart\HartJi00,STL,27,QB,11,9,2-6-1,110,243,45.3,1626,8,3.3,14,5.8,57,6.7,4.8,14.8,147.8,54.7,13,139,5.81,3.97,5.1,1,0
16,Daryle Lamonica\LamoDa00,OAK,30,QB,14,13,7-4-2,118,242,48.8,1717,16,6.6,16,6.6,67,7.1,5.4,14.6,122.6,66.8,18,172,5.94,4.40,6.9,1,2
17,Bob Berry\BerrBo00,ATL,29,QB,11,10,4-5-1,136,226,60.2,2005,11,4.9,16,7.1,84,8.9,6.7,14.7,182.3,75.9,21,150,7.51,5.49,8.5,1,1
18,Bobby Douglass\DougBo00,CHI,24,QB,12,7,3-4-0,91,225,40.4,1164,5,2.2,15,6.7,64,5.2,2.6,12.8,97.0,37.0,30,235,3.64,1.39,11.8,2,2
19,Virgil Carter\CartVi00,CIN,26,QB,10,10,4-6-0,138,222,62.2,1624,10,4.5,7,3.2,90,7.3,6.8,11.8,162.4,86.2,13,122,6.39,5.90,5.5,,
20,Roger Staubach*\StauRo00,DAL,29,QB,13,10,10-0-0,126,211,59.7,1882,15,7.1,4,1.9,85,8.9,9.5,14.9,144.8,104.8,23,175,7.29,7.81,9.8,1,2
21,Edd Hargett\HargEd00,NOR,24,qb,14,4,1-3-0,96,210,45.7,1191,6,2.9,5,2.4,49,5.7,5.2,12.4,85.1,63.4,10,68,5.10,4.63,4.5,2,1
22,Steve Ramsey\RamsSt00,DEN,23,qb,9,5,2-3-0,84,178,47.2,1120,5,2.8,13,7.3,47,6.3,3.6,13.3,124.4,46.6,13,105,5.31,2.77,6.8,0,2
23,Archie Manning\MannAr00,NOR,22,QB,12,10,3-5-2,86,177,48.6,1164,6,3.4,9,5.1,63,6.6,5.0,13.5,97.0,60.1,40,332,3.83,2.52,18.4,2,1
24,Johnny Unitas\UnitJo00,BAL,38,qb,13,5,3-2-0,92,176,52.3,942,3,1.7,9,5.1,35,5.4,3.4,10.2,72.5,52.3,15,129,4.26,2.45,7.9,,
25,Don Horn\HornDo00,DEN,26,QB,9,9,2-6-1,89,173,51.4,1056,3,1.7,14,8.1,74,6.1,2.8,11.9,117.3,42.4,8,67,5.46,2.31,4.4,,
26,Gary Cuozzo\CuozGa00,MIN,30,QB,8,8,6-2-0,75,168,44.6,842,6,3.6,8,4.8,52,5.0,3.6,11.2,105.3,52.2,13,97,4.12,2.79,7.2,1,2
27,Earl Morrall\MorrEa00,BAL,37,QB,14,9,7-2-0,84,167,50.3,1210,7,4.2,12,7.2,64,7.2,4.9,14.4,86.4,58.2,11,89,6.30,4.05,6.2,1,0
28,Scott Hunter\HuntSc00,GNB,24,QB,13,10,4-5-1,75,163,46.0,1210,7,4.3,17,10.4,77,7.4,3.6,16.1,93.1,46.1,11,81,6.49,2.90,6.3,1,2
29,Craig Morton\MortCr00,DAL,28,qb,10,4,1-3-0,78,143,54.5,1131,7,4.9,8,5.6,76,7.9,6.4,14.5,113.1,73.5,9,76,6.94,5.49,5.9,,
30,Pete Beathard\BeatPe00,STL,29,qb,9,5,2-3-0,60,141,42.6,1030,6,4.3,12,8.5,80,7.3,4.3,17.2,114.4,46.7,6,46,6.69,3.84,4.1,,
31,Kent Nix\NixxKe00,CHI,27,qb,8,4,1-3-0,51,137,37.2,760,6,4.4,10,7.3,45,5.5,3.1,14.9,95.0,40.4,10,91,4.55,2.31,6.8,2,2
32,Ken Anderson\AndeKe00,CIN,22,qb,11,4,0-4-0,72,131,55.0,777,5,3.8,4,3.1,44,5.9,5.3,10.8,70.6,72.6,23,159,4.01,3.49,14.9,,
33,Bob Davis\DaviBo00,NYJ,26,QB,13,7,3-4-0,49,121,40.5,624,10,8.3,8,6.6,44,5.2,3.8,12.7,48.0,57.3,14,92,3.94,2.76,10.4,0,1
34,Rick Arrington\ArriRi00,PHI,24,qb,10,4,1-2-1,55,118,46.6,576,2,1.7,5,4.2,65,4.9,3.3,10.5,57.6,49.3,13,95,3.67,2.26,9.9,,
35,James Harris\HarrJa01,BUF,24,qb,7,2,0-2-0,51,103,49.5,512,1,1.0,6,5.8,62,5.0,2.5,10.0,73.1,43.0,16,145,3.08,0.98,13.4,,
36,Al Woodall\WoodAl00,NYJ,26,qb,5,4,1-3-0,42,97,43.3,395,0,0.0,2,2.1,26,4.1,3.1,9.4,79.0,46.5,9,85,2.92,2.08,8.5,1,1
37,Charley Johnson\JohnCh02,HOU,33,qb,14,4,0-4-0,46,94,48.9,592,3,3.2,7,7.4,70,6.3,3.6,12.9,42.3,48.7,8,61,5.21,2.71,7.8,1,0
38,Bob Lee\LeexBo00,MIN,25,P,14,4,3-1-0,45,90,50.0,598,2,2.2,4,4.4,51,6.6,5.1,13.3,42.7,60.3,8,91,5.17,3.74,8.2,,
39,Jack Concannon\ConcJa00,CHI,28,qb,3,3,2-1-0,42,77,54.5,334,0,0.0,3,3.9,28,4.3,2.6,8.0,111.3,49.4,8,61,3.21,1.62,9.4,,
40,Norm Snead\SneaNo00,MIN,32,qb,7,2,2-0-0,37,75,49.3,470,1,1.3,6,8.0,55,6.3,2.9,12.7,67.1,40.4,7,67,4.91,1.87,8.5,0,1
41,Randy Johnson\JohnRa00,NYG,27,qb,5,1,0-1-0,41,74,55.4,477,3,4.1,3,4.1,45,6.4,5.4,11.6,95.4,71.7,13,116,4.15,3.29,14.9,,
42,Joe Namath\NamaJo00,NYJ,28,qb,4,3,2-1-0,28,59,47.5,537,5,8.5,6,10.2,74,9.1,6.2,19.2,134.3,68.2,0,0,9.10,6.22,0.0,,
43,George Blanda\BlanGe00,OAK,44,K,14,0,,32,58,55.2,378,4,6.9,6,10.3,37,6.5,3.2,11.8,27.0,58.6,2,26,5.87,2.70,3.3,2,1
44,Lynn Dickey\DickLy00,HOU,22,qb,7,2,0-1-1,19,57,33.3,315,0,0.0,9,15.8,42,5.5,-1.6,16.6,45.0,13.3,3,21,4.90,-1.85,5.0,,
45,Dick Shiner\ShinDi00,ATL,29,qb,10,4,3-1-0,30,57,52.6,463,5,8.8,5,8.8,47,8.1,5.9,15.4,46.3,72.5,10,89,5.58,3.72,14.9,1,1
46,Ken Stabler\StabKe00,OAK,26,qb,14,1,1-0-0,24,48,50.0,268,1,2.1,4,8.3,23,5.6,2.3,11.2,19.1,39.2,4,37,4.44,1.37,7.7,,
47,Mike Phipps\PhipMi00,CLE,24,qb,14,1,0-1-0,13,47,27.7,179,1,2.1,4,8.5,39,3.8,0.4,13.8,12.8,14.6,0,0,3.81,0.40,0.0,,
48,Bart Starr\StarBa00,GNB,37,qb,4,3,0-2-1,24,45,53.3,286,0,0.0,3,6.7,31,6.4,3.4,11.9,71.5,45.2,6,64,4.35,1.71,11.8,,
49,Bill Munson\MunsBi00,DET,30,,4,0,,21,38,55.3,216,1,2.6,1,2.6,34,5.7,5.0,10.3,54.0,69.6,1,5,5.41,4.77,2.6,,
50,Zeke Bratkowski\BratZe00,GNB,40,qb,6,1,0-1-0,19,37,51.4,298,4,10.8,3,8.1,50,8.1,6.6,15.7,49.7,80.7,1,12,7.53,6.08,2.6,,
51,George Mira\MiraGe00,MIA,29,qb,6,1,1-0-0,11,30,36.7,159,1,3.3,1,3.3,43,5.3,4.5,14.5,26.5,51.9,2,17,4.44,3.66,6.3,,
52,Terry Hanratty\HanrTe00,PIT,23,qb,6,1,1-0-0,7,29,24.1,159,2,6.9,3,10.3,40,5.5,2.2,22.7,26.5,33.3,3,32,3.97,1.00,9.4,,
53,Sonny Jurgensen\JurgSo00,WAS,37,qb,5,1,1-0-0,16,28,57.1,170,0,0.0,2,7.1,30,6.1,2.9,10.6,34.0,45.2,1,8,5.59,2.48,3.4,,
54,Mike Livingston\LiviMi00,KAN,26,qb,3,1,1-0-0,12,28,42.9,130,0,0.0,0,0.0,36,4.6,4.6,10.8,43.3,57.1,4,39,2.84,2.84,12.5,,
55,Jerry Rhome\RhomJe00,RAM,29,,14,0,,5,18,27.8,66,1,5.6,1,5.6,43,3.7,2.3,13.2,4.7,37.7,1,10,2.95,1.63,5.3,1,1
56,Marty Domres\DomrMa00,SDG,24,,4,0,,7,12,58.3,97,1,8.3,3,25.0,25,8.1,-1.5,13.9,24.3,72.6,3,26,4.73,-2.93,20.0,,
57,Bob Leahy\LeahBo00,PIT,24,,1,0,,3,11,27.3,18,0,0.0,1,9.1,9,1.6,-2.5,6.0,18.0,1.7,1,3,1.25,-2.50,8.3,,
58,Dave Lewis\LewiDa22,CIN,26,P,14,0,,3,10,30.0,18,0,0.0,0,0.0,13,1.8,1.8,6.0,1.3,39.6,4,22,-0.29,-0.29,28.6,,
59,John Huarte\HuarJo00,KAN,28,,1,0,,2,6,33.3,18,0,0.0,0,0.0,26,3.0,3.0,9.0,18.0,42.4,1,5,1.86,1.86,14.3,,
60,Mike Montgomery\MontMi00,SDG,22,,11,3,,3,6,50.0,80,1,16.7,0,0.0,33,13.3,16.7,26.7,7.3,135.4,0,0,13.33,16.67,0.0,,
61,Frank Patrick\PatrFr00,GNB,24,,1,0,,1,5,20.0,39,0,0.0,1,20.0,39,7.8,-1.2,39.0,39.0,20.0,0,0,7.80,-1.20,0.0,,
62,Dan Reeves\ReevDa00,DAL,27,,14,0,,2,5,40.0,24,0,0.0,1,20.0,14,4.8,-4.2,12.0,1.7,15.8,0,0,4.80,-4.20,0.0,,
63,Donny Anderson\AndeDo00,GNB,28,P/RB,14,13,,2,4,50.0,9,1,25.0,0,0.0,5,2.3,7.3,4.5,0.6,95.8,0,0,2.25,7.25,0.0,,
64,Leroy Kelly*\KellLe00,CLE,29,PR/RB,14,14,,1,4,25.0,23,0,0.0,0,0.0,23,5.8,5.8,23.0,1.6,51.0,0,0,5.75,5.75,0.0,,
65,Steve Spurrier\SpurSt00,SFO,26,,6,0,,1,4,25.0,46,0,0.0,0,0.0,46,11.5,11.5,46.0,7.7,75.0,0,0,11.50,11.50,0.0,,
66,Bobby Anderson\AndeBo00,DEN,24,FB/KR,13,13,,1,3,33.3,48,0,0.0,0,0.0,48,16.0,16.0,48.0,3.7,81.9,1,6,10.50,10.50,25.0,,
67,Jim Braxton\BraxJi00,BUF,22,,13,0,,1,3,33.3,49,0,0.0,0,0.0,49,16.3,16.3,49.0,3.8,81.9,0,0,16.33,16.33,0.0,,
68,Marlin Briscoe\BrisMa00,BUF,26,WR,14,14,,1,2,50.0,36,0,0.0,0,0.0,36,18.0,18.0,36.0,2.6,95.8,0,0,18.00,18.00,0.0,,
69,Woody Campbell\CampWo00,HOU,27,RB,12,11,,2,2,100.0,34,2,100.0,0,0.0,20,17.0,37.0,17.0,2.8,158.3,0,0,17.00,37.00,0.0,,
70,Jack Gehrke\GehrJa00,DEN,25,WR,14,11,,1,2,50.0,19,0,0.0,0,0.0,19,9.5,9.5,19.0,1.4,83.3,0,0,9.50,9.50,0.0,,
71,Bob Gladieux\GladBo00,NWE,24,,14,0,,1,2,50.0,48,0,0.0,0,0.0,48,24.0,24.0,48.0,3.4,95.8,0,0,24.00,24.00,0.0,,
72,Bobby Joe Green\GreeBo20,CHI,35,P,14,0,,1,2,50.0,13,0,0.0,0,0.0,13,6.5,6.5,13.0,0.9,70.8,0,0,6.50,6.50,0.0,,
73,Ed Podolak\PodoEd00,KAN,24,PR/RB,13,11,,2,2,100.0,42,0,0.0,0,0.0,23,21.0,21.0,21.0,3.2,118.7,0,0,21.00,21.00,0.0,,
74,O.J. Simpson\SimpO.00,BUF,24,RB,14,14,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
75,Fred Willis\WillFr00,CIN,24,FB,14,6,,1,2,50.0,8,0,0.0,0,0.0,8,4.0,4.0,8.0,0.6,60.4,0,0,4.00,4.00,0.0,,
76,Tom Blanchard\BlanTo20,NYG,23,P,14,0,,1,1,100.0,18,0,0.0,0,0.0,18,18.0,18.0,18.0,1.3,118.7,0,0,18.00,18.00,0.0,,
77,Ronnie Bull\BullRo00,PHI,31,RB,13,9,,1,1,100.0,15,0,0.0,0,0.0,15,15.0,15.0,15.0,1.2,118.7,0,0,15.00,15.00,0.0,,
78,Sonny Davis\DaviSo00,PHI,23,,14,6,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
79,Bobby Duhon\DuhoBo00,NYG,25,PR/RB,13,11,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
80,Mike Garrett\GarrMi00,SDG,27,RB,13,11,,1,1,100.0,53,0,0.0,0,0.0,53,53.0,53.0,53.0,4.1,118.7,0,0,53.00,53.00,0.0,,
81,Bob Grim*\GrimBo00,MIN,26,WR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Leo Hart\HartLe00,ATL,22,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
83,Calvin Hill\HillCa00,DAL,24,rb,8,7,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
84,Floyd Little*\LittFl00,DEN,29,RB,14,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Billy Lothridge\LothBi20,ATL,29,P,9,0,,1,1,100.0,27,0,0.0,0,0.0,27,27.0,27.0,27.0,3.0,118.7,0,0,27.00,27.00,0.0,,
86,Tom Matte\MattTo00,BAL,32,RB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,12,-6.00,-6.00,50.0,,
87,Steve O'Neal\ONeaSt20,NYJ,25,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Roy Shivers\ShivRo00,STL,30,,11,5,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
89,Don Shy\ShyxDo00,CHI,26,RB,11,9,,1,1,100.0,23,1,100.0,0,0.0,23,23.0,43.0,23.0,2.1,158.3,1,5,9.00,19.00,50.0,,
90,Duane Thomas\ThomDu00,DAL,24,RB,11,10,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
91,Billy Van Heusen\VanHBi20,DEN,25,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
92,Bobby Walden\WaldBo20,PIT,33,P,14,0,,1,1,100.0,10,0,0.0,0,0.0,10,10.0,10.0,10.0,0.7,108.3,0,0,10.00,10.00,0.0,,
93,Bob Wallace\WallBo00,CHI,26,TE,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Jim Ward\WardJi00,PHI,27,,2,0,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.0,4.0,2.0,83.3,0,0,4.00,4.00,0.0,,
