Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
34,Steve Stenstrom\StenSt00,CHI,27,qb,7,7,1-6-0,112,196,57.1,1252,4,2.0,6,3.1,48,6.4,5.4,11.2,178.9,70.4,19,137,5.19,4.30,8.8,,
35,Elvis Grbac\GrbaEl00,KAN,28,qb,8,6,2-4-0,98,188,52.1,1142,5,2.7,12,6.4,65,6.1,3.7,11.7,142.8,53.1,11,57,5.45,3.24,5.5,0,1
36,Koy Detmer\DetmKo00,PHI,25,qb,8,5,1-4-0,97,181,53.6,1011,5,2.8,5,2.8,61,5.6,4.9,10.4,126.4,67.7,5,29,5.28,4.61,2.7,,
37,Eric Zeier\ZeieEr00,BAL,26,qb,10,4,1-3-0,107,181,59.1,1312,4,2.2,3,1.7,73,7.2,6.9,12.3,131.2,82.0,18,138,5.90,5.62,9.0,,
38,Jon Kitna\KitnJo00,SEA,26,qb,6,5,3-2-0,98,172,57.0,1177,7,4.1,8,4.7,70,6.8,5.6,12.0,196.2,72.3,11,72,6.04,4.84,6.0,1,1
39,Jeff George\GeorJe00,OAK,31,QB,8,7,3-4-0,93,169,55.0,1186,4,2.4,5,3.0,75,7.0,6.2,12.8,148.3,72.7,22,162,5.36,4.60,11.5,0,1
40,Jason Garrett\GarrJa00,DAL,32,qb,8,5,3-2-0,91,158,57.6,1206,5,3.2,3,1.9,80,7.6,7.4,13.3,150.8,84.5,10,52,6.87,6.66,6.0,,
41,Steve Bono\BonoSt00,STL,36,qb,6,2,0-2-0,69,136,50.7,807,5,3.7,4,2.9,47,5.9,5.3,11.7,134.5,69.1,6,57,5.28,4.72,4.2,,
42,Bubby Brister\BrisBu00,DEN,36,qb,7,4,4-0-0,78,131,59.5,986,10,7.6,3,2.3,48,7.5,8.0,12.6,140.9,99.0,7,49,6.79,7.26,5.1,,
43,Rodney Peete\PeetRo00,PHI,32,qb,5,4,1-3-0,71,129,55.0,758,2,1.6,4,3.1,25,5.9,4.8,10.7,151.6,64.7,16,103,4.52,3.55,11.0,,
44,Danny Wuerffel\WuerDa00,NOR,24,qb,5,4,2-2-0,62,119,52.1,695,5,4.2,5,4.2,64,5.8,4.8,11.2,139.0,66.3,23,131,3.97,3.09,16.2,2,2
45,Frank Reich\ReicFr00,DET,37,qb,6,2,0-2-0,63,110,57.3,768,5,4.5,4,3.6,41,7.0,6.3,12.2,128.0,78.9,4,18,6.58,5.88,3.5,,
46,Glenn Foley\FoleGl00,NYJ,28,qb,5,3,0-3-0,58,108,53.7,749,4,3.7,6,5.6,48,6.9,5.2,12.9,149.8,64.9,5,49,6.19,4.51,4.4,,
47,Rob Johnson\JohnRo00,BUF,25,qb,8,6,3-3-0,67,107,62.6,910,8,7.5,3,2.8,66,8.5,8.7,13.6,113.8,102.9,29,163,5.49,5.68,21.3,,
48,Brad Johnson\JohnBr00,MIN,30,qb,4,2,2-0-0,65,101,64.4,747,7,6.9,5,5.0,48,7.4,6.6,11.5,186.8,89.0,4,30,6.83,6.02,3.8,0,1
49,Jeff Blake\BlakJe00,CIN,28,qb,8,2,1-1-0,51,93,54.8,739,3,3.2,3,3.2,67,7.9,7.1,14.5,92.4,78.2,15,79,6.11,5.42,13.9,1,1
50,Wade Wilson\WilsWa00,OAK,39,qb,5,3,1-2-0,52,88,59.1,568,7,8.0,4,4.5,68,6.5,6.0,10.9,113.6,85.8,9,77,5.06,4.65,9.3,1,1
51,Scott Mitchell\MitcSc00,DET,30,qb,2,2,0-2-0,38,75,50.7,452,1,1.3,3,4.0,44,6.0,4.5,11.9,226.0,57.2,4,28,5.37,3.91,5.1,,
52,Scott Zolak\ZolaSc00,NWE,31,qb,6,2,1-1-0,32,75,42.7,371,3,4.0,3,4.0,61,4.9,3.9,11.6,61.8,54.9,4,49,4.08,3.13,5.1,1,1
53,Jonathan Quinn\QuinJo00,JAX,23,qb,4,2,1-1-0,34,64,53.1,387,2,3.1,3,4.7,64,6.0,4.6,11.4,96.8,62.4,9,49,4.63,3.33,12.3,,
54,Paul Justin\JustPa00,CIN,30,qb,5,3,0-3-0,34,63,54.0,426,1,1.6,3,4.8,41,6.8,4.9,12.5,85.2,60.7,7,60,5.23,3.59,10.0,,
55,Steve DeBerg\DebeSt00,ATL,44,qb,8,1,0-1-0,30,59,50.8,369,3,5.1,1,1.7,35,6.3,6.5,12.3,46.1,80.4,6,60,4.75,4.98,9.2,,
56,Gus Frerotte\FrerGu00,WAS,27,qb,3,2,0-2-0,25,54,46.3,283,1,1.9,3,5.6,22,5.2,3.1,11.3,94.3,45.5,12,61,3.36,1.62,18.2,,
57,John Friesz\FrieJo00,SEA,31,qb,6,1,1-0-0,29,49,59.2,409,2,4.1,2,4.1,81,8.3,7.3,14.1,68.2,82.8,1,7,8.04,7.04,2.0,,
58,Jamie Martin\MartJa00,JAX,28,qb,4,1,0-1-0,27,45,60.0,355,2,4.4,0,0.0,67,7.9,8.8,13.1,88.8,99.8,2,10,7.34,8.19,4.3,,
59,Moses Moreno\MoreMo00,CHI,23,qb,2,1,0-1-0,19,43,44.2,166,1,2.3,0,0.0,21,3.9,4.3,8.7,83.0,62.7,2,16,3.33,3.78,4.4,,
60,Ty Detmer\DetmTy00,SFO,31,qb,16,1,1-0-0,24,38,63.2,312,4,10.5,3,7.9,36,8.2,6.8,13.0,19.5,91.1,5,20,6.79,5.51,11.6,1,1
61,Tony Graziani\GrazTo00,ATL,25,qb,4,1,1-0-0,16,33,48.5,199,0,0.0,2,6.1,32,6.0,3.3,12.4,49.8,42.4,2,15,5.26,2.69,5.7,,
62,Mike Tomczak\TomcMi00,PIT,36,,16,0,,21,30,70.0,204,2,6.7,2,6.7,42,6.8,5.1,9.7,12.8,83.2,2,18,5.81,4.25,6.3,,
63,Doug Pederson\PedeDo00,GNB,30,,12,0,,14,24,58.3,128,2,8.3,0,0.0,29,5.3,7.0,9.1,10.7,100.7,1,7,4.84,6.44,4.0,,
64,Billy Joe Hobert\HobeBi00,NOR,27,qb,1,1,1-0-0,11,23,47.8,170,1,4.3,0,0.0,35,7.4,8.3,15.5,170.0,87.2,2,17,6.12,6.92,8.0,,
65,Eric Kresser\KresEr00,CIN,25,,2,0,,10,21,47.6,164,1,4.8,2,9.5,37,7.8,4.5,16.4,82.0,50.6,0,0,7.81,4.48,0.0,,
66,Dave Krieg\KrieDa00,TEN,40,,5,0,,12,21,57.1,199,0,0.0,0,0.0,55,9.5,9.5,16.6,39.8,89.2,2,15,8.00,8.00,8.7,,
67,Steve Walsh\WalsSt00,TAM,32,,5,0,,9,19,47.4,58,0,0.0,3,15.8,12,3.1,-4.1,6.4,11.6,14.7,1,9,2.45,-4.30,5.0,,
68,Kurt Warner\WarnKu00,STL,27,,1,0,,4,11,36.4,39,0,0.0,0,0.0,21,3.5,3.5,9.8,39.0,47.2,0,0,3.55,3.55,0.0,,
69,Damon Huard\HuarDa00,MIA,25,,2,0,,6,9,66.7,85,0,0.0,1,11.1,24,9.4,4.4,14.2,42.5,57.4,1,9,7.60,3.10,10.0,,
70,Jay Fiedler\FiedJa00,MIN,27,,5,0,,3,7,42.9,41,0,0.0,1,14.3,19,5.9,-0.6,13.7,8.2,22.6,0,0,5.86,-0.57,0.0,,
71,Dave Brown\BrowDa00,ARI,28,,1,0,,2,5,40.0,31,0,0.0,0,0.0,19,6.2,6.2,15.5,31.0,61.2,1,6,4.17,4.17,16.7,,
72,Brian Griese\GrieBr00,DEN,23,,1,0,,1,3,33.3,2,0,0.0,1,33.3,2,0.7,-14.3,2.0,2.0,2.8,0,0,0.67,-14.33,0.0,,
73,Ray Lucas\LucaRa00,NYJ,26,,15,0,,1,3,33.3,27,0,0.0,0,0.0,27,9.0,9.0,27.0,1.8,67.4,0,0,9.00,9.00,0.0,,
74,Steve Matthews\MattSt00,TEN,28,,1,0,,2,3,66.7,24,0,0.0,0,0.0,13,8.0,8.0,12.0,24.0,91.0,0,0,8.00,8.00,0.0,,
75,Jamal Anderson*+\AndeJa00,ATL,26,RB,16,16,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
76,Mike Archie\ArchMi00,TEN,26,KR,16,0,,1,2,50.0,18,1,50.0,0,0.0,18,9.0,19.0,18.0,1.1,120.8,0,0,9.00,19.00,0.0,,
77,Edgar Bennett\BennEd00,CHI,29,RB,16,13,,1,2,50.0,18,1,50.0,0,0.0,18,9.0,19.0,18.0,1.1,120.8,0,0,9.00,19.00,0.0,,
78,Tim Dwight\DwigTi00,ATL,23,KR/PR,12,0,,1,2,50.0,22,0,0.0,0,0.0,22,11.0,11.0,22.0,1.8,89.6,0,0,11.00,11.00,0.0,,
79,Mike Horan\HoraMi20,CHI,39,P,13,0,,1,2,50.0,18,1,50.0,0,0.0,18,9.0,19.0,18.0,1.4,120.8,0,0,9.00,19.00,0.0,,
80,Brian Mitchell\MitcBr00,WAS,30,KR/PR,16,0,,1,2,50.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,56.2,0,0,0.00,0.00,0.0,,
81,Wally Richardson\RichWa00,BAL,24,,1,0,,1,2,50.0,1,0,0.0,0,0.0,1,0.5,0.5,1.0,1.0,56.2,0,0,0.50,0.50,0.0,,
82,Lamar Smith\SmitLa00,NOR,28,RB,14,9,,1,2,50.0,20,1,50.0,0,0.0,20,10.0,20.0,20.0,1.4,125.0,0,0,10.00,20.00,0.0,,
83,Mike Alstott*+\AlstMi00,TAM,25,FB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Leo Araguz\AragLe20,OAK,28,P,16,0,,1,1,100.0,-1,0,0.0,0,0.0,-1,-1.0,-1.0,-1.0,-0.1,79.2,0,0,-1.00,-1.00,0.0,,
85,Mike Cherry\CherMi00,NYG,25,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,9,-4.50,-4.50,50.0,,
86,Curtis Conway\ConwCu00,CHI,27,WR,15,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Aaron Craver\CravAa00,NOR,30,FB,16,10,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Terrell Fletcher\FletTe00,SDG,25,rb,12,5,,1,1,100.0,23,1,100.0,0,0.0,23,23.0,43.0,23.0,1.9,158.3,0,0,23.00,43.00,0.0,,
89,William Floyd\FloyWi00,CAR,26,FB,16,13,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
90,Craig Hentrich*+\hentrcra01,TEN,27,P,16,0,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,0.8,118.7,0,0,13.00,13.00,0.0,,
91,Priest Holmes\HolmPr00,BAL,25,RB,16,13,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
92,Danan Hughes\HughDa00,KAN,28,,16,0,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,1.6,118.7,0,0,25.00,25.00,0.0,,
93,John Jett\JettJo21,DET,30,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Terry Kirby\KirbTe00,SFO,28,,9,0,,1,1,100.0,28,1,100.0,0,0.0,28,28.0,48.0,28.0,3.1,158.3,0,0,28.00,48.00,0.0,,
95,Tony Martin\MartTo00,ATL,33,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Brad Maynard\MaynBr20,NYG,24,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Doug Pelfrey\pelfrdou01,CIN,28,K,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,4,-2.00,-2.00,50.0,,
98,Mike Quinn\QuinMi00,DAL,24,,3,0,,1,1,100.0,10,0,0.0,0,0.0,10,10.0,10.0,10.0,3.3,108.3,0,0,10.00,10.00,0.0,,
99,Torrance Small\SmalTo00,IND,28,wr,16,4,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
100,Rod Smith\SmitRo01,DEN,28,WR,16,16,,1,1,100.0,14,0,0.0,0,0.0,14,14.0,14.0,14.0,0.9,118.7,0,0,14.00,14.00,0.0,,
101,Amani Toomer\ToomAm00,NYG,24,PR,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
102,Rick Tuten\TuteRi20,STL,33,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
103,Ken Walter\WaltKe20,CAR,26,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
104,Hines Ward\WardHi00,PIT,22,,16,0,,1,1,100.0,17,0,0.0,0,0.0,17,17.0,17.0,17.0,1.1,118.7,0,0,17.00,17.00,0.0,,
105,Ricky Watters\WattRi00,SEA,29,RB,16,16,,1,1,100.0,1,1,100.0,0,0.0,1,1.0,21.0,1.0,0.1,118.7,0,0,1.00,21.00,0.0,,
106,Harvey Williams\WillHa00,OAK,31,rb,16,3,,1,1,100.0,27,0,0.0,0,0.0,27,27.0,27.0,27.0,1.7,118.7,0,0,27.00,27.00,0.0,,
