Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
28,Don Majkowski\MajkDo00,GNB,26,QB,9,8,4-4-0,150,264,56.8,1925,10,3.8,12,4.5,76,7.3,6.0,12.8,213.9,73.5,32,178,5.90,4.75,10.8,1,1
29,Anthony Dilweg\DilwAn00,GNB,25,qb,9,7,2-5-0,101,192,52.6,1267,8,4.2,7,3.6,59,6.6,5.8,12.5,140.8,72.1,22,150,5.22,4.50,10.3,1,1
30,Bob Gagliano\GaglBo00,DET,32,qb,9,4,2-2-0,87,159,54.7,1190,10,6.3,10,6.3,47,7.5,5.9,13.7,132.2,73.6,13,83,6.44,4.98,7.6,0,1
31,Tom Hodson\HodsTo00,NWE,23,qb,7,6,0-6-0,85,156,54.5,968,4,2.6,5,3.2,56,6.2,5.3,11.4,138.3,68.5,20,147,4.66,3.84,11.4,,
32,Stan Humphries\HumpSt00,WAS,25,qb,7,5,3-2-0,91,156,58.3,1015,3,1.9,10,6.4,44,6.5,4.0,11.2,145.0,57.5,9,62,5.78,3.41,5.5,,
33,Mike Pagel\PageMi00,CLE,30,qb,16,3,0-3-0,69,148,46.6,819,3,2.0,8,5.4,32,5.5,3.5,11.9,51.2,48.2,5,40,5.09,3.13,3.3,,
34,Wade Wilson\WilsWa00,MIN,31,qb,6,4,1-3-0,82,146,56.2,1155,9,6.2,8,5.5,75,7.9,6.7,14.1,192.5,79.6,15,90,6.61,5.50,9.3,,
35,Jack Trudeau\TrudJa00,IND,28,qb,6,4,2-2-0,84,144,58.3,1078,6,4.2,6,4.2,73,7.5,6.4,12.8,179.7,78.4,14,104,6.16,5.22,8.9,2,2
36,John Fourcade\FourJo00,NOR,30,qb,7,5,2-3-0,50,116,43.1,785,3,2.6,8,6.9,68,6.8,4.2,15.7,112.1,46.1,8,44,5.98,3.56,6.5,,
37,Mike Tomczak\TomcMi00,CHI,28,qb,16,2,1-1-0,39,104,37.5,521,3,2.9,5,4.8,48,5.0,3.4,13.4,32.6,43.8,11,70,3.92,2.49,9.6,,
38,Steve Grogan\GrogSt00,NWE,37,qb,4,4,1-3-0,50,92,54.3,615,4,4.3,3,3.3,48,6.7,6.1,12.3,153.8,76.1,9,68,5.42,4.87,8.9,,
39,Jeff Hostetler\HostJe00,NYG,29,qb,16,2,2-0-0,47,87,54.0,614,3,3.4,1,1.1,44,7.1,7.2,13.1,38.4,83.2,9,38,6.00,6.16,9.4,1,1
40,Blair Kiel\KielBl00,GNB,29,qb,3,1,0-1-0,51,85,60.0,504,2,2.4,2,2.4,22,5.9,5.3,9.9,168.0,74.8,8,62,4.75,4.22,8.6,,
41,Chris Chandler\ChanCh00,TAM,25,qb,7,3,0-3-0,42,83,50.6,464,1,1.2,6,7.2,68,5.6,2.6,11.0,66.3,41.4,15,103,3.68,1.13,15.3,,
42,Scott Campbell\CampSc00,ATL,28,qb,7,2,0-2-0,36,76,47.4,527,3,3.9,4,5.3,70,6.9,5.4,14.6,75.3,61.7,9,55,5.55,4.14,10.6,,
43,Jeff Rutledge\RutlJe00,WAS,33,qb,10,1,0-1-0,40,68,58.8,455,2,2.9,1,1.5,40,6.7,6.6,11.4,45.5,82.7,6,34,5.69,5.62,8.1,1,1
44,Babe Laufenberg\LaufBa00,DAL,31,qb,4,1,0-1-0,24,67,35.8,279,1,1.5,6,9.0,27,4.2,0.4,11.6,69.8,16.9,4,29,3.52,0.00,5.6,,
45,Hugh Millen\MillHu00,ATL,27,qb,3,2,2-0-0,34,63,54.0,427,1,1.6,0,0.0,53,6.8,7.1,12.6,142.3,80.6,11,43,5.19,5.46,14.9,,
46,Frank Reich\ReicFr00,BUF,29,qb,16,2,1-1-0,36,63,57.1,469,2,3.2,0,0.0,43,7.4,8.1,13.0,29.3,91.3,6,41,6.20,6.78,8.7,,
47,Steve Young\YounSt00,SFO,29,qb,6,1,0-1-0,38,62,61.3,427,2,3.2,0,0.0,34,6.9,7.5,11.2,71.2,92.6,8,41,5.51,6.09,11.4,1,1
48,Cody Carlson\CarlCo00,HOU,27,qb,6,1,1-0-0,37,55,67.3,383,4,7.3,2,3.6,53,7.0,6.8,10.4,63.8,96.2,3,15,6.34,6.17,5.2,,
49,Mark Vlasic\VlasMa00,SDG,27,qb,6,1,0-1-0,19,40,47.5,168,1,2.5,2,5.0,27,4.2,2.5,8.8,28.0,46.7,0,0,4.20,2.45,0.0,,
50,Andre Ware\WareAn00,DET,22,qb,4,1,0-1-0,13,30,43.3,164,1,3.3,2,6.7,33,5.5,3.1,12.6,41.0,44.3,4,22,4.18,2.12,11.8,,
51,Tony Eason\EasoTo00,NYJ,31,,16,0,,13,28,46.4,155,0,0.0,1,3.6,31,5.5,3.9,11.9,9.7,49.0,4,35,3.75,2.34,12.5,,
52,John Friesz\FrieJo00,SDG,23,qb,1,1,0-1-0,11,22,50.0,98,1,4.5,1,4.5,17,4.5,3.3,8.9,98.0,58.5,1,7,3.96,2.87,4.3,,
53,Gary Kubiak\KubiGa00,DEN,29,,16,0,,11,22,50.0,145,0,0.0,4,18.2,36,6.6,-1.6,13.2,9.1,31.6,3,19,5.04,-2.16,12.0,,
54,Rick Strom\StroRi00,PIT,25,,6,0,,14,21,66.7,162,0,0.0,1,4.8,22,7.7,5.6,11.6,27.0,69.9,5,29,5.12,3.38,19.2,,
55,Erik Wilhelm\WilhEr00,CIN,25,,7,0,,12,19,63.2,117,0,0.0,0,0.0,19,6.2,6.2,9.8,16.7,80.4,1,2,5.75,5.75,5.0,,
56,Gale Gilbert\GilbGa00,BUF,29,,1,0,,8,15,53.3,106,2,13.3,2,13.3,23,7.1,3.7,13.3,106.0,76.0,1,9,6.06,2.94,6.3,,
57,Peter Tom Willis\WillPe00,CHI,23,,3,0,,9,13,69.2,106,1,7.7,1,7.7,18,8.2,6.2,11.8,35.3,87.3,1,7,7.07,5.29,7.1,,
58,Troy Taylor\TaylTr00,NYJ,22,,2,0,,7,10,70.0,49,1,10.0,0,0.0,15,4.9,6.9,7.0,24.5,114.2,2,3,3.83,5.50,16.7,,
59,Jim McMahon\McMaJi00,PHI,31,,5,0,,6,9,66.7,63,0,0.0,0,0.0,21,7.0,7.0,10.5,12.6,86.8,1,7,5.60,5.60,10.0,,
60,Joe Ferguson\FergJo00,IND,40,,1,0,,2,8,25.0,21,0,0.0,2,25.0,13,2.6,-8.6,10.5,21.0,0.0,0,0,2.63,-8.63,0.0,,
61,Scott Secules\SecuSc00,MIA,26,,16,0,,3,7,42.9,17,0,0.0,1,14.3,8,2.4,-4.0,5.7,1.1,10.7,1,9,1.00,-4.63,12.5,,
62,Brian Mitchell\MitcBr00,WAS,22,,15,0,,3,6,50.0,40,0,0.0,0,0.0,18,6.7,6.7,13.3,2.7,71.5,1,3,5.29,5.29,14.3,,
63,Chuck Long\LongCh00,RAM,27,,4,0,,1,5,20.0,4,0,0.0,0,0.0,4,0.8,0.8,4.0,1.0,39.6,0,0,0.80,0.80,0.0,,
64,Steve Pelluer\PellSt00,KAN,28,,13,0,,2,5,40.0,14,0,0.0,1,20.0,11,2.8,-6.2,7.0,1.1,8.3,0,0,2.80,-6.20,0.0,,
65,Keith Byars\ByarKe00,PHI,27,RB,16,15,,4,4,100.0,53,4,100.0,0,0.0,18,13.3,33.3,13.3,3.3,158.3,0,0,13.25,33.25,0.0,,
66,Tommy Kramer\KramTo00,NOR,35,,1,0,,1,3,33.3,2,0,0.0,1,33.3,2,0.7,-14.3,2.0,2.0,2.8,2,11,-1.80,-10.80,40.0,,
67,Earnest Byner*\ByneEa00,WAS,28,RB,16,16,,1,2,50.0,31,1,50.0,0,0.0,31,15.5,25.5,31.0,1.9,135.4,0,0,15.50,25.50,0.0,,
68,Jeff Francis\FranJe20,CLE,24,,1,0,,2,2,100.0,26,0,0.0,0,0.0,17,13.0,13.0,13.0,26.0,118.7,0,0,13.00,13.00,0.0,,
69,Bobby Humphrey*\HumpBo00,DEN,24,RB,15,14,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
70,Buford McGee\McGeBu00,RAM,30,FB,16,15,,2,2,100.0,23,1,50.0,0,0.0,22,11.5,21.5,11.5,1.4,154.2,0,0,11.50,21.50,0.0,,
71,Todd Philcox\PhilTo00,CIN,24,,2,0,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,2,9,-2.25,-13.50,50.0,,
72,Al Toon\ToonAl00,NYJ,27,WR,14,12,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
73,Herschel Walker\WalkHe00,MIN,28,KR/RB,16,16,,1,2,50.0,12,0,0.0,0,0.0,12,6.0,6.0,12.0,0.8,68.7,0,0,6.00,6.00,0.0,,
74,Marcus Allen\AlleMa00,RAI,30,RB,16,15,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
75,Johnny Bailey\BailJo00,CHI,23,KR/PR,16,1,,1,1,100.0,22,0,0.0,0,0.0,22,22.0,22.0,22.0,1.4,118.7,0,0,22.00,22.00,0.0,,
76,Vince Evans\EvanVi00,RAI,35,,5,0,,1,1,100.0,36,0,0.0,0,0.0,36,36.0,36.0,36.0,7.2,118.7,0,0,36.00,36.00,0.0,,
77,Jeff Feagles\FeagJe20,PHI,24,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
78,Roy Green\GreeRo01,PHO,33,WR,16,16,,1,1,100.0,20,0,0.0,0,0.0,20,20.0,20.0,20.0,1.3,118.7,0,0,20.00,20.00,0.0,,
79,Barry Helton\HeltBa20,SFO,25,P,16,0,,1,1,100.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,79.2,0,0,0.00,0.00,0.0,,
80,Mark Herrmann\HerrMa00,IND,31,,3,0,,1,1,100.0,6,0,0.0,0,0.0,6,6.0,6.0,6.0,2.0,91.7,0,0,6.00,6.00,0.0,,
81,Craig Heyward\HeywCr00,NOR,24,FB,16,15,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
82,Lynn James\JameLy00,CIN,25,,11,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
83,Jim Jensen\JensJi00,MIA,32,wr,15,2,,1,1,100.0,31,0,0.0,0,0.0,31,31.0,31.0,31.0,2.1,118.7,0,0,31.00,31.00,0.0,,
84,Johnny Johnson*\JohnJo00,PHO,22,RB,14,14,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
85,Lee Johnson\johnslee01,CIN,29,P,16,0,,1,1,100.0,4,1,100.0,0,0.0,4,4.0,24.0,4.0,0.3,122.9,0,0,4.00,24.00,0.0,,
86,Keith Jones\JoneKe01,ATL,24,FB,15,10,,1,1,100.0,37,0,0.0,0,0.0,37,37.0,37.0,37.0,2.5,118.7,0,0,37.00,37.00,0.0,,
87,Steve Sewell\SeweSt00,DEN,27,rb,12,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Don Smith\SmitDo00,BUF,27,KR,16,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
89,Rohn Stark*\StarRo20,IND,31,P,16,0,,1,1,100.0,40,0,0.0,0,0.0,40,40.0,40.0,40.0,2.5,118.7,0,0,40.00,40.00,0.0,,
90,John Stephens\StepJo00,NWE,24,RB,16,14,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
