Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
35,Steve Tensi\TensSt00,DEN,28,qb,7,2,0-2-0,38,80,47.5,539,3,3.8,8,10.0,42,6.7,3.0,14.2,77.0,42.7,6,35,5.86,2.37,7.0,,
36,Bob Lee\LeexBo00,MIN,24,qb,6,2,2-0-0,40,79,50.6,610,5,6.3,5,6.3,52,7.7,6.1,15.3,101.7,71.2,6,36,6.75,5.28,7.1,,
37,Don Horn\HornDo00,GNB,25,qb,7,1,0-1-0,28,76,36.8,428,2,2.6,10,13.2,89,5.6,0.2,15.3,61.1,25.4,6,59,4.50,-0.50,7.3,1,1
38,Alan Pastrana\PastCh00,DEN,26,qb,5,3,0-2-1,29,75,38.7,420,1,1.3,9,12.0,58,5.6,0.5,14.5,84.0,22.5,8,60,4.34,-0.30,9.6,1,0
39,Rick Arrington\ArriRi00,PHI,23,qb,6,1,0-1-0,37,73,50.7,328,1,1.4,3,4.1,23,4.5,2.9,8.9,54.7,50.5,2,19,4.12,2.59,2.7,,
40,Randy Johnson\JohnRa00,ATL,26,qb,4,2,1-1-0,40,72,55.6,443,2,2.8,8,11.1,34,6.2,1.7,11.1,110.8,43.7,16,148,3.35,-0.28,18.2,,
41,Mike Phipps\PhipMi00,CLE,23,qb,14,1,0-1-0,29,60,48.3,529,1,1.7,5,8.3,53,8.8,5.4,18.2,37.8,49.9,7,86,6.61,3.55,10.4,,
42,Sam Wyche\WychSa00,CIN,25,qb,14,3,1-2-0,26,57,45.6,411,3,5.3,2,3.5,51,7.2,6.7,15.8,29.4,73.1,10,73,5.04,4.60,14.9,,
43,George Blanda\BlanGe00,OAK,43,K,14,0,,29,55,52.7,461,6,10.9,5,9.1,44,8.4,6.5,15.9,32.9,79.4,4,37,7.19,5.41,6.8,2,2
44,Marty Domres\DomrMa00,SDG,23,qb,8,2,1-1-0,28,55,50.9,491,2,3.6,4,7.3,80,8.9,6.4,17.5,61.4,63.5,13,93,5.85,3.79,19.1,1,0
45,John Stofa\StofJo00,MIA,28,,8,0,,16,53,30.2,240,3,5.7,2,3.8,52,4.5,4.0,15.0,30.0,49.3,5,45,3.36,2.84,8.6,,
46,James Harris\HarrJa01,BUF,23,,7,0,,24,50,48.0,338,3,6.0,4,8.0,32,6.8,4.4,14.1,48.3,56.9,7,63,4.82,2.72,12.3,,
47,Bobby Douglass\DougBo00,CHI,23,qb,3,1,1-0-0,12,30,40.0,218,4,13.3,3,10.0,53,7.3,5.4,18.2,72.7,65.7,7,46,4.65,3.16,18.9,,
48,Dan Darragh\DarrDa00,BUF,24,qb,3,2,0-2-0,11,29,37.9,71,0,0.0,2,6.9,19,2.4,-0.7,6.5,23.7,17.5,5,36,1.03,-1.62,14.7,,
49,Mike Livingston\LiviMi00,KAN,25,qb,4,2,2-0-0,11,22,50.0,122,0,0.0,1,4.5,31,5.5,3.5,11.1,30.5,47.9,4,42,3.08,1.35,15.4,,
50,Bob Naponic\NapoBo00,HOU,23,,2,0,,6,20,30.0,85,0,0.0,2,10.0,21,4.3,-0.3,14.2,42.5,5.2,8,53,1.14,-2.07,28.6,,
51,Don Gault\GaulDo00,CLE,24,qb,2,1,1-0-0,2,19,10.5,67,0,0.0,3,15.8,44,3.5,-3.6,33.5,33.5,2.2,1,5,3.10,-3.65,5.0,,
52,Pete Beathard\BeatPe00,STL,28,,4,0,,7,17,41.2,114,2,11.8,1,5.9,58,6.7,6.4,16.3,28.5,79.0,0,0,6.71,6.41,0.0,,
53,Bob Davis\DaviBo00,NYJ,25,,1,0,,6,17,35.3,66,0,0.0,0,0.0,16,3.9,3.9,11.0,66.0,47.7,0,0,3.88,3.88,0.0,,
54,Frank Patrick\PatrFr00,GNB,23,,1,0,,6,14,42.9,59,0,0.0,1,7.1,16,4.2,1.0,9.8,59.0,25.6,6,55,0.20,-2.05,30.0,,
55,Karl Sweetan\SweeKa00,RAM,28,,6,0,,6,13,46.2,81,1,7.7,0,0.0,22,6.2,7.8,13.5,13.5,92.1,2,15,4.40,5.73,13.3,,
56,Dick Shiner\ShinDi00,NYG,28,,14,0,,9,12,75.0,87,0,0.0,0,0.0,26,7.3,7.3,9.7,6.2,94.8,1,9,6.00,6.00,7.7,,
57,Bobby Anderson\AndeBo00,DEN,23,KR,14,0,,4,7,57.1,59,0,0.0,0,0.0,25,8.4,8.4,14.8,4.2,84.8,1,5,6.75,6.75,12.5,,
58,Bill Cappleman\CappBi00,MIN,23,,1,0,,4,7,57.1,49,0,0.0,0,0.0,26,7.0,7.0,12.3,49.0,78.9,0,0,7.00,7.00,0.0,,
59,Ken Stabler\StabKe00,OAK,25,,3,0,,2,7,28.6,52,0,0.0,1,14.3,33,7.4,1.0,26.0,17.3,18.5,0,0,7.43,1.00,0.0,,
60,Rick Norton\NortRi00,GNB,27,,1,0,,3,5,60.0,64,1,20.0,0,0.0,29,12.8,16.8,21.3,64.0,143.7,2,16,6.86,9.71,28.6,,
61,Ronnie Bull\BullRo00,CHI,30,FB,12,5,,2,4,50.0,46,1,25.0,1,25.0,34,11.5,5.3,23.0,3.8,91.7,0,0,11.50,5.25,0.0,,
62,Calvin Hill\HillCa00,DAL,23,RB,12,9,,1,4,25.0,12,0,0.0,0,0.0,12,3.0,3.0,12.0,1.0,39.6,0,0,3.00,3.00,0.0,,
63,Dave Lewis+\LewiDa22,CIN,25,P,14,0,,3,4,75.0,39,0,0.0,0,0.0,18,9.8,9.8,13.0,2.8,105.2,0,0,9.75,9.75,0.0,,
64,Frank Ryan\RyanFr00,WAS,34,,1,0,,1,4,25.0,3,0,0.0,0,0.0,3,0.8,0.8,3.0,3.0,39.6,4,35,-4.00,-4.00,50.0,,
65,Steve Spurrier\SpurSt00,SFO,25,P,14,0,,3,4,75.0,49,1,25.0,0,0.0,26,12.3,17.3,16.3,3.5,155.2,0,0,12.25,17.25,0.0,,
66,Gene Foster\FostGe00,SDG,28,,7,2,,1,3,33.3,9,0,0.0,0,0.0,9,3.0,3.0,9.0,1.3,42.4,1,8,0.25,0.25,25.0,,
67,Dan Reeves\ReevDa00,DAL,26,,14,1,,1,3,33.3,14,0,0.0,1,33.3,14,4.7,-10.3,14.0,1.0,9.7,0,0,4.67,-10.33,0.0,,
68,Wayne Clark\ClarWa00,SDG,23,,1,0,,1,2,50.0,48,0,0.0,0,0.0,48,24.0,24.0,48.0,48.0,95.8,0,0,24.00,24.00,0.0,,
69,Pat Curran\CurrPa00,RAM,25,te,14,1,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
70,Bobby Duhon\DuhoBo00,NYG,24,PR,14,0,,2,2,100.0,28,0,0.0,0,0.0,15,14.0,14.0,14.0,2.0,118.7,0,0,14.00,14.00,0.0,,
71,Bobby Joe Green*\GreeBo20,CHI,34,P,14,0,,2,2,100.0,37,0,0.0,0,0.0,34,18.5,18.5,18.5,2.6,118.7,0,0,18.50,18.50,0.0,,
72,Sam Havrilak\HavrSa00,BAL,23,,13,1,,2,2,100.0,82,0,0.0,0,0.0,54,41.0,41.0,41.0,6.3,118.7,0,0,41.00,41.00,0.0,,
73,Dick Hoak\HoakDi00,PIT,31,,12,0,,2,2,100.0,40,1,50.0,0,0.0,27,20.0,30.0,20.0,3.3,158.3,0,0,20.00,30.00,0.0,,
74,John Huarte\HuarJo00,KAN,27,,1,0,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
75,Floyd Little*\LittFl00,DEN,28,RB,14,14,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,5,-1.67,-1.67,33.3,,
76,Ed Podolak\PodoEd00,KAN,23,PR/RB,14,9,,2,2,100.0,40,0,0.0,0,0.0,24,20.0,20.0,20.0,2.9,118.7,0,0,20.00,20.00,0.0,,
77,Steve Ramsey\RamsSt00,NOR,22,,1,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
78,O.J. Simpson\SimpO.00,BUF,23,RB,8,8,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
79,Larry Smith\SmitLa02,RAM,23,RB,11,9,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
80,Donny Anderson\AndeDo00,GNB,27,P/RB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Gary Ballman\BallGa00,PHI,30,TE,14,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Eddie Bell\BellEd00,NYJ,24,,14,2,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
83,Lee Bouggess\BougLe00,PHI,22,FB,14,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Mike Bragg\BragMi20,WAS,24,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Fred Cox*\CoxxFr20,MIN,32,K,14,0,,1,1,100.0,-1,0,0.0,0,0.0,-1,-1.0,-1.0,-1.0,-0.1,79.2,0,0,-1.00,-1.00,0.0,,
86,Al Dodd\DoddAl00,NOR,25,KR/PR/WR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,John Isenbarger\IsenJo00,SFO,23,,13,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Les Josephson\JoseLe00,RAM,28,FB,12,12,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,2.1,118.7,1,1,12.00,12.00,50.0,,
89,Jim Kiick\KiicJi00,MIA,24,RB,14,13,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,1.8,118.7,0,0,25.00,25.00,0.0,,
90,Jerry LeVias\LeViJe00,HOU,24,KR/PR/WR,14,14,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
91,Warren McVea\McVeWa00,KAN,24,,14,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
92,Kent Nix\NixxKe00,CHI,26,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,2,-1.00,-1.00,50.0,,
93,Steve O'Neal\ONeaSt20,NYJ,24,P,14,0,,1,1,100.0,2,0,0.0,0,0.0,2,2.0,2.0,2.0,0.1,79.2,0,0,2.00,2.00,0.0,,
94,Lance Rentzel\RentLa00,DAL,27,WR,11,11,,1,1,100.0,58,1,100.0,0,0.0,58,58.0,78.0,58.0,5.3,158.3,0,0,58.00,78.00,0.0,,
95,Pat Studstill\StudPa00,RAM,32,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Billy Van Heusen\VanHBi20,DEN,24,P/wr,14,5,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Harmon Wages\WageHa00,ATL,24,RB,13,11,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,1.0,118.7,1,9,2.00,2.00,50.0,,
98,Bobby Walden\WaldBo20,PIT,32,P,13,0,,1,1,100.0,20,0,0.0,0,0.0,20,20.0,20.0,20.0,1.5,118.7,0,0,20.00,20.00,0.0,,
