Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
24,Bobby Douglass\DougBo00,CHI,26,QB,13,12,3-9-0,81,174,46.6,1057,5,2.9,7,4.0,63,6.1,4.8,13.0,81.3,59.0,27,215,4.19,3.12,13.4,,
25,Joe Ferguson\FergJo00,BUF,23,QB,14,14,9-5-0,73,164,44.5,939,4,2.4,10,6.1,42,5.7,3.5,12.9,67.1,45.8,20,164,4.21,2.20,10.9,2,1
26,Steve Spurrier\SpurSt00,SFO,28,qb,11,5,2-3-0,83,157,52.9,882,4,2.5,7,4.5,58,5.6,4.1,10.6,80.2,59.5,13,79,4.72,3.34,7.6,,
27,Sonny Jurgensen\JurgSo00,WAS,39,qb,14,4,3-1-0,87,145,60.0,904,6,4.1,5,3.4,36,6.2,5.5,10.4,64.6,77.5,16,114,4.91,4.25,9.9,2,1
28,Mike Livingston\LiviMi00,KAN,28,QB,8,8,4-3-1,75,145,51.7,916,6,4.1,7,4.8,48,6.3,5.0,12.2,114.5,65.2,16,124,4.92,3.71,9.9,,
29,Joe Namath\NamaJo00,NYJ,30,qb,6,5,2-3-0,68,133,51.1,966,5,3.8,6,4.5,63,7.3,6.0,14.2,161.0,68.7,10,97,6.08,4.89,7.0,,
30,Greg Landry\LandGr00,DET,27,QB,7,7,2-4-1,70,128,54.7,908,3,2.3,10,7.8,84,7.1,4.0,13.0,129.7,52.5,13,98,5.74,2.98,9.2,1,0
31,Gary Huff\HuffGa00,CHI,22,qb,8,2,0-2-0,54,126,42.9,525,3,2.4,8,6.3,29,4.2,1.8,9.7,65.6,36.6,22,180,2.33,0.30,14.9,,
32,Lynn Dickey\DickLy00,HOU,24,qb,12,4,1-3-0,71,120,59.2,888,6,5.0,10,8.3,66,7.4,4.7,12.5,74.0,64.2,13,138,5.64,3.16,9.8,1,1
33,Joe Reed\ReedJo00,SFO,25,qb,6,3,1-2-0,51,114,44.7,589,2,1.8,6,5.3,38,5.2,3.1,11.5,98.2,44.8,10,56,4.30,2.44,8.1,,
34,Bert Jones\JoneBe00,BAL,22,qb,8,5,1-4-0,43,108,39.8,539,4,3.7,12,11.1,51,5.0,0.7,12.5,67.4,28.8,14,126,3.39,-0.39,11.5,,
35,Jerry Tagge\TaggJe00,GNB,23,qb,7,6,3-3-0,56,106,52.8,720,2,1.9,7,6.6,50,6.8,4.2,12.9,102.9,53.2,9,54,5.79,3.40,7.8,,
36,Len Dawson\DawsLe00,KAN,38,qb,8,6,3-2-1,66,101,65.3,725,2,2.0,5,5.0,48,7.2,5.3,11.0,90.6,72.4,14,104,5.40,3.79,12.2,2,1
37,Daryle Lamonica\LamoDa00,OAK,32,qb,8,3,1-2-0,42,93,45.2,614,2,2.2,8,8.6,48,6.6,3.2,14.6,76.8,38.6,11,87,5.07,1.99,10.6,,
38,Wayne Clark\ClarWa00,SDG,26,qb,11,4,1-3-0,40,90,44.4,532,0,0.0,9,10.0,54,5.9,1.4,13.3,48.4,24.2,9,96,4.40,0.31,9.1,,
39,Scott Hunter\HuntSc00,GNB,26,QB,8,5,1-2-2,35,84,41.7,442,2,2.4,4,4.8,30,5.3,3.6,12.6,55.3,46.8,10,89,3.76,2.27,10.6,1,1
40,Johnny Unitas\UnitJo00,SDG,40,qb,5,4,1-3-0,34,76,44.7,471,3,3.9,7,9.2,51,6.2,2.8,13.9,94.2,40.0,14,96,4.17,1.33,15.6,,
41,Gary Keithley\KeitGa00,STL,22,P,14,2,1-1-0,32,73,43.8,369,1,1.4,5,6.8,80,5.1,2.2,11.5,26.4,35.7,5,41,4.21,1.58,6.4,,
42,Terry Hanratty\HanrTe00,PIT,25,qb,9,4,2-2-0,31,69,44.9,643,8,11.6,5,7.2,53,9.3,8.4,20.7,71.4,86.8,3,27,8.56,7.65,4.2,1,1
43,Dick Shiner\ShinDi00,2TM,31,,7,4,1-3-0,36,68,52.9,432,3,4.4,4,5.9,34,6.4,4.6,12.0,61.7,62.9,11,86,4.38,2.86,13.9,,
44,Pete Beathard\BeatPe00,KAN,31,,9,0,,31,64,48.4,389,2,3.1,1,1.6,44,6.1,6.0,12.5,43.2,71.7,9,68,4.40,4.33,12.3,,
45,Jim Del Gaizo\DelGJi00,GNB,26,qb,8,3,1-2-0,27,62,43.5,318,2,3.2,6,9.7,28,5.1,1.4,11.8,39.8,30.9,8,77,3.44,0.16,11.4,1,0
46,Joe Gilliam\GillJo00,PIT,23,qb,5,1,0-1-0,20,60,33.3,331,2,3.3,6,10.0,46,5.5,1.7,16.6,66.2,24.4,3,17,4.98,1.33,4.8,,
47,Bobby Scott\ScotBo00,NOR,24,qb,6,1,0-1-0,18,54,33.3,245,1,1.9,3,5.6,42,4.5,2.4,13.6,40.8,31.8,4,29,3.72,1.74,6.9,,
48,Dennis Shaw\ShawDe00,BUF,26,,4,0,,22,46,47.8,300,0,0.0,4,8.7,40,6.5,2.6,13.6,75.0,32.9,11,75,3.95,0.79,19.3,,
49,Bill Demory\DemoBi00,NYJ,23,qb,6,3,1-2-0,12,39,30.8,159,2,5.1,8,20.5,31,4.1,-4.1,13.3,26.5,22.2,8,73,1.83,-4.98,17.0,1,1
50,Earl Morrall\MorrEa00,MIA,39,qb,14,1,0-1-0,17,38,44.7,253,0,0.0,4,10.5,53,6.7,1.9,14.9,18.1,27.5,2,18,5.88,1.38,5.0,,
51,Craig Morton\MortCr00,DAL,30,,14,0,,13,32,40.6,174,3,9.4,1,3.1,53,5.4,5.9,13.4,12.4,76.8,0,0,5.44,5.91,0.0,,
52,Steve Ramsey\RamsSt00,DEN,25,,5,0,,10,27,37.0,194,2,7.4,2,7.4,76,7.2,5.3,19.4,38.8,56.7,0,0,7.19,5.33,0.0,,
53,Pat Sullivan\SullPa00,ATL,23,,4,0,,14,26,53.8,175,1,3.8,0,0.0,21,6.7,7.5,12.5,43.8,87.8,2,19,5.57,6.29,7.1,,
54,Bob Berry\BerrBo00,MIN,31,,6,0,,10,24,41.7,121,1,4.2,2,8.3,30,5.0,2.1,12.1,20.2,37.0,1,8,4.52,1.72,4.0,,
55,John Reaves\ReavJo00,PHI,23,,1,0,,5,19,26.3,17,0,0.0,1,5.3,6,0.9,-1.5,3.4,17.0,17.7,3,19,-0.09,-2.14,13.6,,
56,Bob Davis\DaviBo00,NOR,28,,2,0,,5,17,29.4,14,0,0.0,2,11.8,14,0.8,-4.5,2.8,7.0,0.0,5,36,-1.00,-5.09,22.7,,
57,Bill Cappleman\CappBi00,DET,26,,7,0,,5,11,45.5,33,0,0.0,1,9.1,8,3.0,-1.1,6.6,4.7,14.6,0,0,3.00,-1.09,0.0,,
58,James Harris\HarrJa01,RAM,26,,8,0,,7,11,63.6,68,0,0.0,0,0.0,27,6.2,6.2,9.7,8.5,80.9,0,0,6.18,6.18,0.0,,
59,Don Horn\HornDo00,CLE,28,,14,0,,4,8,50.0,22,1,12.5,0,0.0,12,2.8,5.3,5.5,1.6,95.8,1,6,1.78,4.00,11.1,,
60,Bobby Anderson\AndeBo00,DEN,26,,12,0,,2,3,66.7,47,0,0.0,0,0.0,28,15.7,15.7,23.5,3.9,109.7,0,0,15.67,15.67,0.0,,
61,Greg Cook\CookGr00,CIN,27,,1,0,,1,3,33.3,11,0,0.0,0,0.0,11,3.7,3.7,11.0,11.0,45.1,0,0,3.67,3.67,0.0,,
62,Ron Holliday\HollRo00,SDG,25,WR,11,6,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
63,MacArthur Lane\LaneMa00,GNB,31,RB,13,13,,1,2,50.0,23,1,50.0,0,0.0,23,11.5,21.5,23.0,1.8,131.2,0,0,11.50,21.50,0.0,,
64,O.J. Simpson*+\SimpO.00,BUF,26,RB,14,14,,1,2,50.0,-3,0,0.0,0,0.0,-3,-1.5,-1.5,-3.0,-0.2,56.2,0,0,-1.50,-1.50,0.0,,
65,Larry Smith\SmitLa02,RAM,26,,14,2,,2,2,100.0,31,0,0.0,0,0.0,21,15.5,15.5,15.5,2.2,118.7,0,0,15.50,15.50,0.0,,
66,John Brockington*\BrocJo00,GNB,25,FB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
67,Bob Chandler\ChanBo00,BUF,24,WR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
68,Carl Garrett\GarrCa00,CHI,26,RB,13,11,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
69,Mike Garrett\GarrMi00,SDG,29,RB,10,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
70,Walt Garrison\GarrWa00,DAL,29,FB,13,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
71,Gary Hammond\HammGa00,STL,24,PR,9,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
72,Calvin Hill*\HillCa00,DAL,26,RB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
73,Ike Hill\HillIk01,CHI,26,KR/PR,14,1,,1,1,100.0,35,0,0.0,0,0.0,35,35.0,35.0,35.0,2.5,118.7,0,0,35.00,35.00,0.0,,
74,John Isenbarger\IsenJo00,SFO,26,,14,4,,1,1,100.0,48,0,0.0,0,0.0,48,48.0,48.0,48.0,3.4,118.7,0,0,48.00,48.00,0.0,,
75,Leroy Keyes\KeyeLe20,KAN,26,,3,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
76,Mike Montgomery\MontMi00,DAL,24,,9,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
77,Ed Podolak\PodoEd00,KAN,26,RB,14,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
78,Greg Pruitt*\PruiGr00,CLE,22,KR/PR,13,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
79,Cotton Speyrer\SpeyCo00,BAL,24,WR,14,10,,1,1,100.0,54,1,100.0,0,0.0,54,54.0,74.0,54.0,3.9,158.3,0,0,54.00,74.00,0.0,,
80,Earl Thomas\ThomEa00,CHI,25,WR,14,14,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
81,Jim Turner\TurnJi22,DEN,32,K,14,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
82,Billy Van Heusen\VanHBi20,DEN,27,P,14,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,10,-5.00,-5.00,50.0,,
83,Fred Willis\WillFr00,HOU,26,FB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Jerrel Wilson\WilsJe20,KAN,32,P,14,0,,1,1,100.0,9,0,0.0,0,0.0,9,9.0,9.0,9.0,0.6,104.2,0,0,9.00,9.00,0.0,,
85,Mickey Zofko\ZofkMi00,DET,24,,8,0,,1,1,100.0,35,0,0.0,0,0.0,35,35.0,35.0,35.0,4.4,118.7,0,0,35.00,35.00,0.0,,
