Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
25,Cody Carlson\CarlCo00,HOU,29,qb,11,6,4-2-0,149,227,65.6,1710,9,4.0,11,4.8,65,7.5,6.1,11.5,155.5,81.2,15,90,6.69,5.39,6.2,3,3
26,Rodney Peete\PeetRo00,DET,26,QB,10,10,2-8-0,123,213,57.7,1702,9,4.2,9,4.2,78,8.0,6.9,13.8,170.2,80.0,28,170,6.36,5.42,11.6,,
27,Mike Tomczak\TomcMi00,CLE,30,QB,12,8,4-4-0,120,211,56.9,1693,7,3.3,7,3.3,52,8.0,7.2,14.1,141.1,80.1,12,85,7.21,6.43,5.4,1,1
28,Hugh Millen\MillHu00,NWE,29,QB,7,7,0-7-0,124,203,61.1,1203,8,3.9,10,4.9,39,5.9,4.5,9.7,171.9,70.3,33,204,4.23,3.00,14.0,,
29,Jeff Hostetler\HostJe00,NYG,31,QB,13,9,5-4-0,103,192,53.6,1225,8,4.2,3,1.6,46,6.4,6.5,11.9,94.2,80.8,24,148,4.99,5.10,11.1,,
30,Kelly Stouffer\StouKe00,SEA,28,qb,9,7,2-5-0,92,190,48.4,900,3,1.6,9,4.7,33,4.7,2.9,9.8,100.0,47.7,26,222,3.14,1.54,12.0,,
31,Jack Trudeau\TrudJa00,IND,30,qb,11,5,2-3-0,105,181,58.0,1271,4,2.2,8,4.4,81,7.0,5.5,12.1,115.5,68.6,11,85,6.18,4.72,5.7,3,3
32,Sean Salisbury\SaliSe00,MIN,29,qb,10,4,3-1-0,97,175,55.4,1203,5,2.9,2,1.1,51,6.9,6.9,12.4,120.3,81.7,15,116,5.72,5.77,7.9,1,1
33,Todd Marinovich\MariTo00,RAI,23,qb,7,7,3-4-0,81,165,49.1,1102,5,3.0,9,5.5,68,6.7,4.8,13.6,157.4,58.2,20,154,5.12,3.48,10.8,0,1
34,Wade Wilson\WilsWa00,ATL,33,qb,9,3,1-2-0,111,163,68.1,1366,13,8.0,4,2.5,60,8.4,8.9,12.3,151.8,110.1,8,58,7.65,8.12,4.7,0,1
35,Bernie Kosar\KosaBe00,CLE,29,qb,7,7,2-5-0,103,155,66.5,1160,8,5.2,7,4.5,69,7.5,6.5,11.3,165.7,87.0,21,126,5.88,4.99,11.9,,
36,Phil Simms\SimmPh00,NYG,37,qb,4,4,1-3-0,83,137,60.6,912,5,3.6,3,2.2,38,6.7,6.4,11.0,228.0,83.3,10,67,5.75,5.51,6.8,,
37,Billy Joe Tolliver\TollBi00,ATL,26,qb,9,5,2-3-0,73,131,55.7,787,5,3.8,5,3.8,30,6.0,5.1,10.8,87.4,70.4,16,98,4.69,3.84,10.9,1,1
38,Steve DeBerg\DebeSt00,TAM,38,qb,6,2,0-2-0,76,125,60.8,710,3,2.4,4,3.2,28,5.7,4.7,9.3,118.3,71.1,8,66,4.84,3.94,6.0,,
39,Tommy Maddox\MaddTo00,DEN,21,qb,13,4,0-4-0,66,121,54.5,757,5,4.1,9,7.4,38,6.3,3.7,11.5,58.2,56.4,10,60,5.32,2.99,7.6,,
40,Bubby Brister\BrisBu00,PIT,30,qb,6,4,2-2-0,63,116,54.3,719,2,1.7,5,4.3,42,6.2,4.6,11.4,119.8,61.0,13,88,4.89,3.46,10.1,2,2
41,Erik Kramer\KramEr00,DET,28,qb,7,3,1-2-0,58,106,54.7,771,4,3.8,8,7.5,77,7.3,4.6,13.3,110.1,59.1,15,80,5.71,3.40,12.4,,
42,Scott Zolak\ZolaSc00,NWE,25,qb,6,4,2-2-0,52,100,52.0,561,2,2.0,4,4.0,65,5.6,4.2,10.8,93.5,58.8,17,137,3.62,2.43,14.5,1,1
43,David Klingler\KlinDa00,CIN,23,qb,4,4,1-3-0,47,98,48.0,530,3,3.1,2,2.0,83,5.4,5.1,11.3,132.5,66.3,18,146,3.31,3.05,15.5,,
44,Ken O'Brien\OBriKe00,NYJ,32,qb,10,3,1-2-0,55,98,56.1,642,5,5.1,6,6.1,55,6.6,4.8,11.7,64.2,67.6,10,61,5.38,3.81,9.3,,
45,Kent Graham\GrahKe00,NYG,24,qb,6,3,0-3-0,42,97,43.3,470,1,1.0,4,4.1,44,4.8,3.2,11.2,78.3,44.6,7,49,4.05,2.51,6.7,,
46,Timm Rosenbach\RoseTi00,PHO,26,qb,8,3,0-3-0,49,92,53.3,483,0,0.0,6,6.5,45,5.3,2.3,9.9,60.4,41.2,7,32,4.56,1.83,7.1,,
47,Peter Tom Willis\WillPe00,CHI,25,qb,9,2,0-2-0,54,92,58.7,716,4,4.3,8,8.7,68,7.8,4.7,13.3,79.6,61.7,10,58,6.45,3.71,9.8,,
48,Tom Hodson\HodsTo00,NWE,25,qb,9,3,0-3-0,50,91,54.9,496,2,2.2,2,2.2,54,5.5,4.9,9.9,55.1,68.8,12,96,3.88,3.40,11.7,,
49,Andre Ware\WareAn00,DET,24,qb,4,3,2-1-0,50,86,58.1,677,3,3.5,4,4.7,59,7.9,6.5,13.5,169.3,75.6,16,104,5.62,4.44,15.7,,
50,Donald Hollas\HollDo00,CIN,25,qb,10,1,0-1-0,35,58,60.3,335,2,3.4,0,0.0,24,5.8,6.5,9.6,33.5,87.9,8,45,4.39,5.00,12.1,1,0
51,Steve Bono\BonoSt00,SFO,30,,16,0,,36,56,64.3,463,2,3.6,2,3.6,36,8.3,7.4,12.9,28.9,87.1,2,14,7.74,6.88,3.4,,
52,Don Majkowski\MajkDo00,GNB,28,qb,14,3,1-2-0,38,55,69.1,271,2,3.6,2,3.6,32,4.9,4.0,7.1,19.4,77.2,9,60,3.30,2.52,14.1,,
53,Vince Evans\EvanVi00,RAI,37,,5,0,,29,53,54.7,372,4,7.5,3,5.7,50,7.0,6.0,12.8,74.4,78.5,3,26,6.18,5.20,5.4,1,1
54,Jeff Carlson\CarlJe00,NWE,26,qb,3,2,0-2-0,18,49,36.7,232,1,2.0,3,6.1,40,4.7,2.4,12.9,77.3,33.7,3,21,4.06,1.85,5.8,,
55,Frank Reich\ReicFr00,BUF,31,,16,0,,24,47,51.1,221,0,0.0,2,4.3,21,4.7,2.8,9.2,13.8,46.5,9,76,2.59,0.98,16.1,,
56,Jim McMahon\McMaJi00,PHI,33,qb,4,1,1-0-0,22,43,51.2,279,1,2.3,2,4.7,42,6.5,4.9,12.7,69.8,60.1,4,25,5.40,3.91,8.5,,
57,Bob Gagliano\GaglBo00,SDG,34,qb,5,1,0-1-0,19,42,45.2,258,0,0.0,3,7.1,55,6.1,2.9,13.6,51.6,35.6,5,50,4.43,1.55,10.6,1,1
58,Shawn Moore\MoorSh00,DEN,24,,3,0,,17,34,50.0,232,0,0.0,3,8.8,40,6.8,2.9,13.6,77.3,35.4,6,50,4.55,1.18,15.0,,
59,Tom Tupa\TupaTo20,IND,26,p,3,0,,17,33,51.5,156,1,3.0,2,6.1,19,4.7,2.6,9.2,52.0,49.6,5,40,3.05,1.21,13.2,,
60,Dan McGwire\McGwDa00,SEA,25,qb,2,1,0-1-0,17,30,56.7,116,0,0.0,3,10.0,20,3.9,-0.6,6.8,58.0,25.8,7,58,1.57,-2.08,18.9,,
61,Todd Philcox\PhilTo00,CLE,26,qb,2,1,1-0-0,13,27,48.1,217,3,11.1,1,3.7,69,8.0,8.6,16.7,108.5,97.3,1,6,7.54,8.07,3.6,,
62,Craig Erickson\EricCr00,TAM,23,,6,0,,15,26,57.7,121,0,0.0,0,0.0,24,4.7,4.7,8.1,20.2,69.6,2,9,4.00,4.00,7.1,,
63,Will Furrer\FurrWi00,CHI,24,qb,2,1,0-1-0,9,25,36.0,89,0,0.0,3,12.0,16,3.6,-1.8,9.9,44.5,7.3,4,39,1.72,-2.93,13.8,,
64,Mark Herrmann\HerrMa00,IND,33,qb,1,1,1-0-0,15,24,62.5,177,1,4.2,1,4.2,27,7.4,6.3,11.8,177.0,81.4,1,5,6.88,5.88,4.0,,
65,Joe Montana\MontJo01,SFO,36,,1,0,,15,21,71.4,126,2,9.5,0,0.0,17,6.0,7.9,8.4,126.0,118.4,1,8,5.36,7.18,4.5,,
66,Mike Pagel\PageMi00,RAM,32,,16,0,,8,20,40.0,99,1,5.0,2,10.0,22,5.0,1.5,12.4,6.2,33.1,0,0,4.95,1.45,0.0,,
67,Steve Beuerlein\BeueSt00,DAL,27,,16,0,,12,18,66.7,152,0,0.0,1,5.6,27,8.4,5.9,12.7,9.5,69.7,0,0,8.44,5.94,0.0,,
68,Tony Sacca\SaccTo00,PHO,22,,2,0,,4,11,36.4,29,0,0.0,2,18.2,16,2.6,-5.5,7.3,14.5,5.3,0,0,2.64,-5.55,0.0,,
69,Jeff Blake\BlakJe00,NYJ,22,,3,0,,4,9,44.4,40,0,0.0,1,11.1,19,4.4,-0.6,10.0,13.3,18.1,2,7,3.00,-1.09,18.2,0,0
70,Scott Mitchell\MitcSc00,MIA,24,,16,0,,2,8,25.0,32,0,0.0,1,12.5,18,4.0,-1.6,16.0,2.0,4.2,0,0,4.00,-1.63,0.0,,
71,Dave Brown\BrowDa00,NYG,22,,2,0,,4,7,57.1,21,0,0.0,0,0.0,8,3.0,3.0,5.3,10.5,62.2,4,19,0.18,0.18,36.4,,
72,Mike Buck\BuckMi00,NOR,25,,2,0,,2,4,50.0,10,0,0.0,0,0.0,10,2.5,2.5,5.0,5.0,56.2,0,0,2.50,2.50,0.0,,
73,Earnest Byner\ByneEa00,WAS,30,RB,16,16,,1,3,33.3,41,1,33.3,0,0.0,41,13.7,20.3,41.0,2.6,121.5,0,0,13.67,20.33,0.0,,
74,Chris Gardocki\GardCh20,CHI,22,P,16,0,,1,3,33.3,43,0,0.0,0,0.0,43,14.3,14.3,43.0,2.7,81.9,0,0,14.33,14.33,0.0,,
75,Brad Goebel\GoebBr00,CLE,25,,1,0,,2,3,66.7,32,0,0.0,0,0.0,22,10.7,10.7,16.0,32.0,102.1,0,0,10.67,10.67,0.0,,
76,Cary Conklin\ConkCa00,WAS,24,,1,0,,2,2,100.0,16,1,50.0,0,0.0,10,8.0,18.0,8.0,16.0,139.6,0,0,8.00,18.00,0.0,,
77,Dan Stryzinski\StryDa20,TAM,27,P,16,0,,2,2,100.0,14,0,0.0,0,0.0,12,7.0,7.0,7.0,0.9,95.8,0,0,7.00,7.00,0.0,,
78,Jim Breech\breecjim01,CIN,36,K,16,0,,1,1,100.0,12,0,0.0,0,0.0,12,12.0,12.0,12.0,0.8,116.7,0,0,12.00,12.00,0.0,,
79,Keith Byars\ByarKe00,PHI,29,fb/TE,15,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
80,Rob Carpenter\CarpRo00,NYJ,24,PR,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Anthony Carter\CartAn00,MIN,32,WR,16,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Barry Foster*+\FostBa00,PIT,24,RB,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
83,Keith Henderson\HendKe00,2TM,26,,15,0,,1,1,100.0,36,1,100.0,0,0.0,36,36.0,56.0,36.0,2.4,158.3,0,0,36.00,56.00,0.0,,
84,Anthony Johnson\JohnAn00,IND,25,RB,15,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Hassan Jones\JoneHa00,MIN,28,wr,9,5,,1,1,100.0,18,0,0.0,0,0.0,18,18.0,18.0,18.0,2.0,118.7,0,0,18.00,18.00,0.0,,
86,Keith Jones\JoneKe01,ATL,26,RB,16,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Greg Lewis\LewiGr00,DEN,23,rb,16,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
88,Arthur Marshall\MarsAr00,DEN,23,PR,16,1,,1,1,100.0,81,1,100.0,0,0.0,81,81.0,101.0,81.0,5.1,158.3,0,0,81.00,101.00,0.0,,
89,Tony Martin\MartTo00,MIA,27,wr,16,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
90,Paul McJulien\McJuPa20,GNB,27,P,9,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
91,Greg McMurtry\McMuGr00,NWE,25,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
92,Eric Metcalf\MetcEr00,CLE,24,PR/rb,16,5,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Brian Mitchell\MitcBr00,WAS,24,KR/PR,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Brad Muster\MustBr00,CHI,27,FB,16,16,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
95,Harry Newsome\NewsHa20,MIN,29,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
96,Ricky Proehl\ProeRi00,PHO,24,WR,16,15,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
97,Mark Royals\RoyaMa20,PIT,27,P,16,0,,1,1,100.0,44,0,0.0,0,0.0,44,44.0,44.0,44.0,2.8,118.7,0,0,44.00,44.00,0.0,,
98,Barry Sanders*\SandBa00,DET,24,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
99,Rohn Stark*\StarRo20,IND,33,P,16,0,,1,1,100.0,17,0,0.0,0,0.0,17,17.0,17.0,17.0,1.1,118.7,0,0,17.00,17.00,0.0,,
100,Matt Stover\stovemat01,CLE,24,K,16,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
101,Rick Tuten\TuteRi20,SEA,27,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
102,Herschel Walker\WalkHe00,PHI,30,RB,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
103,Ricky Watters*\WattRi00,SFO,23,RB,14,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
