Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
16,Dan Pastorini\PastDa00,HOU,25,QB,11,10,6-4-0,140,247,56.7,1571,10,4.0,10,4.0,65,6.4,5.3,11.2,142.8,72.4,23,225,4.99,4.06,8.5,1,2
17,Charley Johnson\JohnCh02,DEN,36,QB,14,12,6-5-1,136,244,55.7,1969,13,5.3,9,3.7,73,8.1,7.5,14.5,140.6,84.5,36,270,6.07,5.55,12.9,,
18,Craig Morton\MortCr00,2TM,31,,14,7,1-6-0,124,239,51.9,1522,9,3.8,13,5.4,72,6.4,4.7,12.3,108.7,61.7,13,97,5.65,4.05,5.2,,
19,Dan Fouts\FoutDa00,SDG,23,QB,11,11,3-8-0,115,237,48.5,1732,8,3.4,13,5.5,75,7.3,5.5,15.1,157.5,61.4,12,99,6.56,4.85,4.8,2,2
20,Len Dawson\DawsLe00,KAN,39,QB,14,8,3-5-0,138,235,58.7,1573,7,3.0,13,5.5,84,6.7,4.8,11.4,112.4,65.8,25,199,5.28,3.57,9.6,0,1
21,Billy Kilmer\KilmBi00,WAS,35,QB,11,10,7-3-0,137,234,58.5,1632,10,4.3,6,2.6,51,7.0,6.7,11.9,148.4,83.5,13,96,6.22,5.94,5.3,,
22,Joe Ferguson\FergJo00,BUF,24,QB,14,14,9-5-0,119,232,51.3,1588,12,5.2,12,5.2,55,6.8,5.6,13.3,113.4,69.0,32,235,5.13,3.99,12.1,3,3
23,Joe Gilliam\GillJo00,PIT,24,qb,9,6,4-1-1,96,212,45.3,1274,4,1.9,8,3.8,61,6.0,4.7,13.3,141.6,55.4,7,79,5.46,4.18,3.2,1,1
24,James Harris*\HarrJa01,RAM,27,QB,11,9,7-2-0,106,198,53.5,1544,11,5.6,6,3.0,50,7.8,7.5,14.6,140.4,85.1,12,101,6.87,6.63,5.7,2,2
25,Tom Owen\OwenTo00,SFO,22,QB,10,7,4-3-0,88,184,47.8,1327,10,5.4,15,8.2,68,7.2,4.6,15.1,132.7,56.1,25,202,5.38,3.11,12.0,,
26,Bob Lee\LeexBo00,ATL,28,QB,9,9,2-7-0,78,172,45.3,852,3,1.7,14,8.1,52,5.0,1.6,10.9,94.7,32.4,31,269,2.87,0.06,15.3,0,1
27,Sonny Jurgensen\JurgSo00,WAS,40,qb,14,4,3-1-0,107,167,64.1,1185,11,6.6,5,3.0,44,7.1,7.1,11.1,84.6,94.5,10,69,6.31,6.28,5.6,2,2
28,Norm Snead\SneaNo00,2TM,35,,8,5,1-4-0,97,159,61.0,983,5,3.1,8,5.0,53,6.2,4.5,10.1,122.9,68.2,7,57,5.58,4.01,4.2,1,1
29,Marty Domres\DomrMa00,BAL,27,qb,14,6,1-5-0,77,153,50.3,803,0,0.0,12,7.8,44,5.2,1.7,10.4,57.4,33.2,13,71,4.41,1.16,7.8,,
30,Terry Bradshaw\BradTe00,PIT,26,QB,8,7,5-2-0,67,148,45.3,785,7,4.7,8,5.4,56,5.3,3.8,11.7,98.1,55.2,10,104,4.31,2.92,6.3,,
31,Jerry Tagge\TaggJe00,GNB,24,QB,7,6,3-3-0,70,146,47.9,709,1,0.7,10,6.8,30,4.9,1.9,10.1,101.3,36.0,5,35,4.46,1.62,3.3,1,1
32,Mike Livingston\LiviMi00,KAN,29,qb,8,6,2-4-0,66,141,46.8,732,4,2.8,10,7.1,48,5.2,2.6,11.1,91.5,42.6,10,101,4.18,1.73,6.6,1,1
33,Lynn Dickey\DickLy00,HOU,25,qb,14,4,1-3-0,63,113,55.8,704,2,1.8,8,7.1,59,6.2,3.4,11.2,50.3,50.9,10,73,5.13,2.53,8.1,0,1
34,Jesse Freitas\FreiJe00,SDG,23,qb,5,3,2-1-0,49,109,45.0,719,3,2.8,8,7.3,71,6.6,3.8,14.7,143.8,45.6,11,76,5.36,2.86,9.2,1,2
35,Brian Sipe\SipeBr00,CLE,25,qb,10,5,2-3-0,59,108,54.6,603,1,0.9,7,6.5,37,5.6,2.9,10.2,60.3,47.0,15,122,3.91,1.51,12.2,1,2
36,Pat Sullivan\SullPa00,ATL,24,qb,6,3,0-3-0,48,105,45.7,556,1,1.0,8,7.6,48,5.3,2.1,11.6,92.7,33.7,10,92,4.03,1.08,8.7,,
37,Mike Boryla\BoryMi00,PHI,23,qb,4,3,3-0-0,60,102,58.8,580,5,4.9,3,2.9,29,5.7,5.3,9.7,145.0,78.9,4,39,5.10,4.77,3.8,,
38,Bobby Douglass\DougBo00,CHI,27,qb,7,3,1-2-0,41,100,41.0,387,2,2.0,4,4.0,40,3.9,2.5,9.4,55.3,42.4,9,69,2.92,1.63,8.3,0,1
39,Greg Landry\LandGr00,DET,28,qb,5,3,1-2-0,49,82,59.8,572,3,3.7,3,3.7,45,7.0,6.1,11.7,114.4,77.9,11,83,5.26,4.45,11.8,1,1
40,Kim McQuilken\McQuKi00,ATL,23,qb,5,2,1-1-0,34,79,43.0,373,0,0.0,9,11.4,26,4.7,-0.4,11.0,74.6,18.0,9,113,2.95,-1.65,10.2,,
41,Steve Ramsey\RamsSt00,DEN,26,qb,7,2,1-1-0,41,74,55.4,580,5,6.8,7,9.5,43,7.8,4.9,14.1,82.9,64.0,9,55,6.33,3.73,10.8,2,1
42,Joe Reed\ReedJo00,SFO,26,qb,6,4,2-2-0,29,74,39.2,316,2,2.7,7,9.5,58,4.3,0.6,10.9,52.7,22.1,7,50,3.28,-0.11,8.6,1,1
43,Bobby Scott\ScotBo00,NOR,25,qb,5,1,1-0-0,31,71,43.7,366,4,5.6,4,5.6,36,5.2,3.7,11.8,73.2,55.3,6,62,3.95,2.65,7.8,,
44,Larry Cipa\CipaLa00,NOR,23,qb,4,2,1-1-0,20,55,36.4,242,0,0.0,0,0.0,30,4.4,4.4,12.1,60.5,50.7,4,36,3.49,3.49,6.8,,
45,Jack Concannon\ConcJa00,GNB,31,qb,14,2,0-2-0,28,54,51.9,381,1,1.9,3,5.6,56,7.1,4.9,13.6,27.2,57.7,3,21,6.32,4.30,5.3,,
46,Dennis Morrison\MorrDe00,SFO,23,qb,3,2,0-2-0,21,51,41.2,227,1,2.0,5,9.8,26,4.5,0.4,10.8,75.7,21.9,0,0,4.45,0.43,0.0,,
47,Bob Berry\BerrBo00,MIN,32,qb,10,1,1-0-0,34,48,70.8,305,5,10.4,1,2.1,21,6.4,7.5,9.0,30.5,113.6,2,12,5.86,6.96,4.0,,
48,Jim Del Gaizo\DelGJi00,NYG,27,qb,4,3,0-3-0,12,32,37.5,165,0,0.0,3,9.4,44,5.2,0.9,13.8,41.3,15.8,1,11,4.67,0.58,3.0,,
49,Earl Morrall\MorrEa00,MIA,40,qb,14,1,1-0-0,17,27,63.0,301,2,7.4,3,11.1,46,11.1,7.6,17.7,21.5,86.1,3,16,9.50,6.33,10.0,1,1
50,Terry Hanratty\HanrTe00,PIT,26,qb,3,1,1-0-0,3,26,11.5,95,1,3.8,5,19.2,35,3.7,-4.2,31.7,31.7,15.5,1,13,3.04,-4.56,3.7,1,0
51,Ron Jaworski\JawoRo00,RAM,23,,5,0,,10,24,41.7,144,0,0.0,1,4.2,22,6.0,4.1,14.4,28.8,44.4,3,24,4.44,2.78,11.1,,
52,Wayne Clark\ClarWa00,CIN,27,qb,14,1,0-1-0,9,22,40.9,98,0,0.0,3,13.6,19,4.5,-1.7,10.9,7.0,15.2,1,1,4.22,-1.65,4.3,,
53,Clint Longley\LongCl00,DAL,22,,2,0,,12,21,57.1,209,2,9.5,0,0.0,50,10.0,11.9,17.4,104.5,122.9,2,18,8.30,10.04,8.7,1,1
54,John Reaves\ReavJo00,PHI,24,,4,0,,5,20,25.0,84,0,0.0,2,10.0,29,4.2,-0.3,16.8,21.0,5.0,3,21,2.74,-1.17,13.0,,
55,Gary Marangi\MaraGa00,BUF,22,,3,0,,9,18,50.0,140,2,11.1,3,16.7,44,7.8,2.5,15.6,46.7,73.6,1,1,7.32,2.32,5.3,,
56,Dean Carlson\CarlDe00,KAN,24,,1,0,,7,15,46.7,116,0,0.0,1,6.7,34,7.7,4.7,16.6,116.0,45.4,2,13,6.06,3.41,11.8,,
57,Carl Summerell\SummCa00,NYG,23,,7,0,,6,13,46.2,59,0,0.0,3,23.1,26,4.5,-5.8,9.8,8.4,19.9,1,6,3.79,-5.86,7.1,,
58,Larry Lawrence\LawrLa00,OAK,25,qb,7,1,1-0-0,4,11,36.4,29,0,0.0,1,9.1,17,2.6,-1.5,7.3,4.1,7.0,3,22,0.50,-2.71,21.4,,
59,Joe Theismann\TheiJo00,WAS,25,PR,9,0,,9,11,81.8,145,1,9.1,0,0.0,69,13.2,15.0,16.1,16.1,149.1,2,11,10.31,11.85,15.4,,
60,John Hufnagel\HufnJo00,DEN,23,,4,0,,6,10,60.0,70,0,0.0,1,10.0,28,7.0,2.5,11.7,17.5,41.7,1,7,5.73,1.64,9.1,,
61,Joe Barnes\BarnJo01,CHI,23,,3,0,,2,9,22.2,29,0,0.0,1,11.1,24,3.2,-1.8,14.5,9.7,0.9,3,30,-0.08,-3.83,25.0,,
62,Daryle Lamonica\LamoDa00,OAK,33,,4,0,,3,9,33.3,35,1,11.1,4,44.4,13,3.9,-13.9,11.7,8.8,43.5,3,14,1.75,-11.58,25.0,1,1
63,Al Woodall\WoodAl00,NYJ,29,,3,0,,3,8,37.5,15,0,0.0,2,25.0,8,1.9,-9.4,5.0,5.0,6.2,0,0,1.88,-9.38,0.0,,
64,Dick Shiner\ShinDi00,NWE,32,,1,0,,3,6,50.0,37,0,0.0,1,16.7,18,6.2,-1.3,12.3,37.0,29.9,0,0,6.17,-1.33,0.0,,
65,George Blanda\BlanGe00,OAK,47,K,14,0,,1,4,25.0,28,1,25.0,0,0.0,28,7.0,12.0,28.0,2.0,95.8,0,0,7.00,12.00,0.0,,
66,Steve Spurrier\SpurSt00,SFO,29,,3,0,,1,3,33.3,2,0,0.0,0,0.0,2,0.7,0.7,2.0,0.7,42.4,1,7,-1.25,-1.25,25.0,,
67,Don Woods\WoodDo00,SDG,23,RB,12,9,,1,3,33.3,28,1,33.3,1,33.3,28,9.3,1.0,28.0,2.3,68.7,0,0,9.33,1.00,0.0,,
68,Ronnie Coleman\ColeRo00,HOU,23,,13,4,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
69,Dave Green\GreeDa20,CIN,25,P,14,0,,1,2,50.0,22,0,0.0,0,0.0,22,11.0,11.0,22.0,1.6,89.6,0,0,11.00,11.00,0.0,,
70,David Jaynes\JaynDa00,KAN,22,,2,0,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
71,Don McCauley\McCaDo00,BAL,25,,13,0,,1,2,50.0,11,1,50.0,0,0.0,11,5.5,15.5,11.0,0.8,106.2,0,0,5.50,15.50,0.0,,
72,Terry Metcalf*\MetcTe00,STL,23,KR/PR/RB,14,13,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
73,Greg Pruitt*\PruiGr00,CLE,23,PR/RB,14,9,,2,2,100.0,115,2,100.0,0,0.0,60,57.5,77.5,57.5,8.2,158.3,0,0,57.50,77.50,0.0,,
74,Larry Walton\WaltLa00,DET,27,WR,13,13,,1,2,50.0,29,0,0.0,0,0.0,29,14.5,14.5,29.0,2.2,95.8,0,0,14.50,14.50,0.0,,
75,Jerrel Wilson\WilsJe20,KAN,33,P,14,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
76,Danny Abramowicz\AbraDa00,SFO,29,WR,14,14,,1,1,100.0,41,0,0.0,0,0.0,41,41.0,41.0,41.0,2.9,118.7,0,0,41.00,41.00,0.0,,
77,George Amundson\AmunGe00,HOU,23,,14,3,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
78,Marlin Briscoe\BrisMa00,MIA,29,,4,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,11,-5.50,-5.50,50.0,,
79,Larry Brown\BrowLa01,WAS,27,RB,11,11,,1,1,100.0,16,0,0.0,0,0.0,16,16.0,16.0,16.0,1.5,118.7,0,0,16.00,16.00,0.0,,
80,Mike Burke\BurkMi20,RAM,24,P,8,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Harold Carmichael\CarmHa00,PHI,25,WR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Duane Carrell\CarrDu20,DAL,25,P,7,0,,1,1,100.0,37,0,0.0,0,0.0,37,37.0,37.0,37.0,5.3,118.7,0,0,37.00,37.00,0.0,,
83,Don Cockroft\cockrdon01,CLE,29,K/P,14,0,,1,1,100.0,27,0,0.0,0,0.0,27,27.0,27.0,27.0,1.9,118.7,0,0,27.00,27.00,0.0,,
84,Mike Eischeid\EiscMi20,MIN,34,P,14,0,,1,1,100.0,6,0,0.0,0,0.0,6,6.0,6.0,6.0,0.4,91.7,0,0,6.00,6.00,0.0,,
85,Lenvil Elliott\ElliLe00,CIN,23,,10,2,,1,1,100.0,17,0,0.0,0,0.0,17,17.0,17.0,17.0,1.7,118.7,0,0,17.00,17.00,0.0,,
86,Neil Graff\GrafNe00,NWE,24,,14,0,,1,1,100.0,20,0,0.0,0,0.0,20,20.0,20.0,20.0,1.4,118.7,0,0,20.00,20.00,0.0,,
87,Ray Guy*\GuyxRa20,OAK,25,P,14,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
88,Gary Hammond\HammGa00,STL,25,,12,0,,1,1,100.0,81,0,0.0,0,0.0,81,81.0,81.0,81.0,6.8,118.7,0,0,81.00,81.00,0.0,,
89,Ike Hill\HillIk01,CHI,27,PR,13,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
90,Norm Hodgins\HodgNo20,CHI,22,,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
91,Jim Kiick\KiicJi00,MIA,28,RB,14,8,,1,1,100.0,13,0,0.0,0,0.0,13,13.0,13.0,13.0,0.9,118.7,0,0,13.00,13.00,0.0,,
92,MacArthur Lane\LaneMa00,GNB,32,RB,14,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Bill McClard\McClBi20,NOR,25,K,14,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
94,Nat Moore\MoorNa00,MIA,23,KR/WR,13,7,,1,1,100.0,31,0,0.0,0,0.0,31,31.0,31.0,31.0,2.4,118.7,0,0,31.00,31.00,0.0,,
95,Joel Parker\ParkJo00,NOR,22,WR,14,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,6,-3.00,-3.00,50.0,,
96,Bob Parsons\ParsBo00,CHI,24,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
97,Drew Pearson*+\PearDr00,DAL,23,WR,14,14,,1,1,100.0,46,1,100.0,0,0.0,46,46.0,66.0,46.0,3.3,158.3,0,0,46.00,66.00,0.0,,
98,Bo Rather\RathBo00,CHI,24,WR,13,10,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
99,O.J. Simpson*+\SimpO.00,BUF,27,RB,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
100,Billy Van Heusen\VanHBi20,DEN,28,P/WR,14,12,,1,1,100.0,41,0,0.0,0,0.0,41,41.0,41.0,41.0,2.9,118.7,0,0,41.00,41.00,0.0,,
101,Sam Wyche\WychSa00,DET,29,,14,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
