Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
76,Mike Kelley\KellMi21,SDG,28,qb,3,1,1-0-0,17,29,58.6,305,1,3.4,0,0.0,67,10.5,11.2,17.9,101.7,106.2,1,7,9.93,10.60,3.3,2,1
77,Kevin Sweeney\SweeKe00,DAL,24,qb,3,2,2-0-0,14,28,50.0,291,4,14.3,1,3.6,77,10.4,11.6,20.8,97.0,111.8,3,15,8.90,10.03,9.7,,
78,Doug Flutie\FlutDo00,2TM,25,,2,1,1-0-0,15,25,60.0,199,1,4.0,0,0.0,30,8.0,8.8,13.3,99.5,98.6,1,3,7.54,8.31,3.8,,
79,Mike Hold\HoldMi20,TAM,24,,2,0,,8,24,33.3,123,2,8.3,1,4.2,61,5.1,4.9,15.4,61.5,61.6,3,18,3.89,3.70,11.1,,
80,Dave Wilson\WilsDa00,NOR,28,,4,0,,13,24,54.2,243,2,8.3,0,0.0,38,10.1,11.8,18.7,60.8,117.2,2,21,8.54,10.08,7.7,0,1
81,David Archer\ArchDa00,ATL,25,qb,9,1,0-1-0,9,23,39.1,95,0,0.0,2,8.7,33,4.1,0.2,10.6,10.6,15.7,3,24,2.73,-0.73,11.5,,
82,Sean Payton\PaytSe20,CHI,24,,3,0,,8,23,34.8,79,0,0.0,1,4.3,20,3.4,1.5,9.9,26.3,27.3,7,47,1.07,-0.43,23.3,,
83,Don Strock\StroDo00,MIA,37,,12,0,,13,23,56.5,114,0,0.0,1,4.3,26,5.0,3.0,8.8,9.5,51.7,0,0,4.96,3.00,0.0,,
84,Dan Manucci\ManuDa20,BUF,30,qb,3,1,0-1-0,7,21,33.3,68,0,0.0,2,9.5,15,3.2,-1.0,9.7,22.7,3.8,3,27,1.71,-2.04,12.5,0,1
85,Dave Walter\WaltDa20,CIN,23,qb,3,2,1-1-0,10,21,47.6,113,0,0.0,0,0.0,35,5.4,5.4,11.3,37.7,64.2,2,15,4.26,4.26,8.7,,
86,Sammy Garza\GarzSa20,STL,22,qb,2,1,0-1-0,11,20,55.0,183,1,5.0,2,10.0,38,9.2,5.7,16.6,91.5,63.1,1,13,8.10,4.76,4.8,,
87,Steve Bradley\BradSt20,CHI,24,qb,1,1,0-1-0,6,18,33.3,77,2,11.1,3,16.7,18,4.3,-1.0,12.8,77.0,45.1,3,24,2.52,-2.00,14.3,,
88,Tony Robinson\RobiTo20,WAS,23,,1,0,,11,18,61.1,152,0,0.0,2,11.1,42,8.4,3.4,13.8,152.0,48.6,2,12,7.00,2.50,10.0,,
89,John Reaves\ReavJo00,TAM,37,qb,2,2,1-1-0,6,16,37.5,83,1,6.3,0,0.0,26,5.2,6.4,13.8,41.5,75.8,1,12,4.18,5.35,5.9,,
90,Jim Crocicchia\CrocJi20,NYG,23,qb,1,1,0-1-0,6,15,40.0,89,1,6.7,0,0.0,46,5.9,7.3,14.8,89.0,82.4,2,17,4.24,5.41,11.8,,
91,Alex Espinoza\EspiAl21,KAN,23,,1,0,,9,14,64.3,69,0,0.0,2,14.3,16,4.9,-1.5,7.7,69.0,36.6,2,17,3.25,-2.38,12.5,,
92,Guido Merkens\MerkGu00,PHI,32,wr,3,0,,7,14,50.0,70,0,0.0,0,0.0,17,5.0,5.0,10.0,23.3,64.6,10,62,0.33,0.33,41.7,,
93,Bubby Brister\BrisBu00,PIT,25,,2,0,,4,12,33.3,20,0,0.0,3,25.0,10,1.7,-9.6,5.0,10.0,2.8,2,14,0.43,-9.21,14.3,,
94,Sean Salisbury\SaliSe00,IND,24,,2,0,,8,12,66.7,68,0,0.0,2,16.7,11,5.7,-1.8,8.5,34.0,41.7,2,18,3.57,-2.86,14.3,,
95,Jim Harbaugh\HarbJi00,CHI,24,,6,0,,8,11,72.7,62,0,0.0,0,0.0,21,5.6,5.6,7.8,10.3,86.2,4,45,1.13,1.13,26.7,,
96,Marty Horn\HornMa20,PHI,24,,1,0,,5,11,45.5,68,0,0.0,0,0.0,23,6.2,6.2,13.6,68.0,65.7,1,7,5.08,5.08,8.3,,
97,Loren Snyder\SnydLo20,DAL,24,,2,0,,4,9,44.4,44,0,0.0,0,0.0,22,4.9,4.9,11.0,22.0,59.5,0,0,4.89,4.89,0.0,,
98,Adrian Breen\BreeAd20,CIN,22,qb,2,1,0-1-0,3,8,37.5,9,1,12.5,0,0.0,6,1.1,3.6,3.0,4.5,85.4,3,18,-0.82,1.00,27.3,,
99,Reggie Collier\CollRe20,PIT,26,,2,0,,4,7,57.1,110,2,28.6,1,14.3,49,15.7,15.0,27.5,55.0,101.8,1,3,13.38,12.75,12.5,,
100,Gary Kubiak\KubiGa00,DEN,26,,12,0,,3,7,42.9,25,0,0.0,2,28.6,17,3.6,-9.3,8.3,2.1,13.1,2,14,1.22,-8.78,22.2,,
101,Scott Stankavage\StanSc00,MIA,25,,3,0,,4,7,57.1,8,0,0.0,1,14.3,8,1.1,-5.3,2.0,2.7,22.6,0,0,1.14,-5.29,0.0,,
102,Ben Bennett\BennBe20,CIN,25,,1,0,,2,6,33.3,25,0,0.0,1,16.7,18,4.2,-3.3,12.5,25.0,7.6,0,0,4.17,-3.33,0.0,,
103,Rich Gannon\GannRi00,MIN,22,,4,0,,2,6,33.3,18,0,0.0,1,16.7,12,3.0,-4.5,9.0,4.5,2.8,0,0,3.00,-4.50,0.0,,
104,Larry Miller\MillLa20,MIN,25,,2,0,,1,6,16.7,2,0,0.0,1,16.7,2,0.3,-7.2,2.0,1.0,0.0,1,10,-1.14,-7.57,14.3,,
105,Mark Vlasic\VlasMa00,SDG,24,,1,0,,3,6,50.0,8,0,0.0,1,16.7,7,1.3,-6.2,2.7,8.0,16.7,1,13,-0.71,-7.14,14.3,,
106,Willie Gillus\GillWi21,GNB,24,,1,0,,2,5,40.0,28,0,0.0,0,0.0,15,5.6,5.6,14.0,28.0,58.7,3,14,1.75,1.75,37.5,,
107,Dean May\MayxDe20,DEN,25,,3,0,,0,5,0.0,0,0,0.0,1,20.0,0,0.0,-9.0,,0.0,0.0,1,7,-1.17,-8.67,16.7,,
108,Terry Nugent\NugeTe20,IND,26,,1,0,,3,5,60.0,47,0,0.0,0,0.0,21,9.4,9.4,15.7,47.0,91.2,1,9,6.33,6.33,16.7,,
109,Mark Stevens\StevMa20,SFO,25,,2,0,,2,4,50.0,52,1,25.0,0,0.0,39,13.0,18.0,26.0,26.0,135.4,0,0,13.00,18.00,0.0,,
110,Monte McGuire\McGuMo20,DEN,23,,2,0,,2,3,66.7,23,0,0.0,0,0.0,13,7.7,7.7,11.5,11.5,89.6,0,0,7.67,7.67,0.0,,
111,Mark Miller\MillMa20,BUF,25,,1,0,,1,3,33.3,9,0,0.0,1,33.3,9,3.0,-12.0,9.0,9.0,2.8,0,0,3.00,-12.00,0.0,,
112,Stump Mitchell\MitcSt00,STL,28,RB,12,12,,1,3,33.3,17,0,0.0,0,0.0,17,5.7,5.7,17.0,1.4,53.5,0,0,5.67,5.67,0.0,,
113,Bernard Quarles\QuarBe20,RAM,27,,1,0,,1,3,33.3,40,1,33.3,1,33.3,40,13.3,5.0,40.0,40.0,81.9,0,0,13.33,5.00,0.0,,
114,Marcus Allen*\AlleMa00,RAI,27,RB,12,12,,1,2,50.0,23,0,0.0,0,0.0,23,11.5,11.5,23.0,1.9,91.7,1,3,6.67,6.67,33.3,,
115,Walter Briggs\BrigWa20,NYJ,22,,1,0,,0,2,0.0,0,0,0.0,1,50.0,0,0.0,-22.5,,0.0,0.0,0,0,0.00,-22.50,0.0,,
116,Kevin Ingram\IngrKe20,NOR,25,,2,0,,1,2,50.0,5,1,50.0,0,0.0,5,2.5,12.5,5.0,2.5,95.8,1,6,-0.33,6.33,33.3,,
117,Steve Largent*\LargSt00,SEA,33,WR,13,13,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
118,Steve Bartalo\BartSt01,TAM,23,,9,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
119,Kelvin Bryant\BryaKe00,WAS,27,rb,11,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
120,Paul Ott Carruth\CarrPa00,GNB,26,rb,12,5,,1,1,100.0,3,1,100.0,0,0.0,3,3.0,23.0,3.0,0.3,118.7,0,0,3.00,23.00,0.0,,
121,Cris Carter\CartCr00,PHI,22,,9,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
122,Herman Fontenot\FontHe00,CLE,24,,12,0,,1,1,100.0,14,0,0.0,0,0.0,14,14.0,14.0,14.0,1.2,118.7,0,0,14.00,14.00,0.0,,
123,Otis Grant\GranOt00,PHI,26,wr,3,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
124,Drew Hill\HillDr00,HOU,31,WR,12,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
125,Dalton Hilliard\HillDa00,NOR,23,rb,12,1,,1,1,100.0,23,1,100.0,0,0.0,23,23.0,43.0,23.0,1.9,158.3,0,0,23.00,43.00,0.0,,
126,Doug Hudson\HudsDo20,KAN,23,qb,1,1,0-1-0,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,10,-5.00,-5.00,50.0,,
127,Jeff Jaeger\jaegejef01,CLE,23,K,10,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
128,Dave Jennings\JennDa20,NYJ,35,P,12,0,,1,1,100.0,16,0,0.0,0,0.0,16,16.0,16.0,16.0,1.3,118.7,0,0,16.00,16.00,0.0,,
129,Vance Johnson\JohnVa00,DEN,24,WR,11,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
130,Cedric Jones\JoneCe00,NWE,27,wr,12,4,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
131,James Jones\JoneJa00,DET,26,FB,11,11,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
132,John Kidd\KiddJo20,BUF,26,P,12,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
133,Gene Lang\LangGe00,DEN,25,FB,12,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,7,-3.50,-3.50,50.0,,
134,Hugh Millen\MillHu00,RAM,24,,1,0,,1,1,100.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,79.2,1,6,-3.00,-3.00,50.0,,
135,Frankie Neal\NealFr20,GNB,22,wr,12,3,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
136,Paul Palmer\PalmPa00,KAN,23,KR,12,1,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
137,Walter Payton\PaytWa00,CHI,33,RB,12,12,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
138,Robb Riddick\RiddRo00,BUF,30,rb,6,1,,1,1,100.0,35,0,0.0,0,0.0,35,35.0,35.0,35.0,5.8,118.7,0,0,35.00,35.00,0.0,,
139,Tim Riordan\RiorTi20,NOR,27,,1,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
140,Billy Ray Smith\SmitBi22,SDG,26,LOLB,12,12,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
141,Cliff Stoudt\StouCl00,STL,32,,12,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
142,Troy Stradford\StraTr00,MIA,23,rb,12,5,,1,1,100.0,6,0,0.0,0,0.0,6,6.0,6.0,6.0,0.5,91.7,0,0,6.00,6.00,0.0,,
143,Harry Sydney\SydnHa00,SFO,28,,14,0,,1,1,100.0,50,1,100.0,0,0.0,50,50.0,70.0,50.0,3.6,158.3,0,0,50.00,70.00,0.0,,
