Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
31,Jay Schroeder\SchrJa00,RAI,28,QB,11,9,4-5-0,91,194,46.9,1550,8,4.1,13,6.7,84,8.0,5.8,17.0,140.9,60.3,20,132,6.63,4.64,9.3,0,0
32,Billy Joe Tolliver\TollBi00,SDG,23,qb,5,5,2-3-0,89,185,48.1,1097,5,2.7,8,4.3,49,5.9,4.5,12.3,219.4,57.9,9,75,5.27,3.93,4.6,2,2
33,Jim Harbaugh\HarbJi00,CHI,26,qb,12,5,1-4-0,111,178,62.4,1204,5,2.8,9,5.1,49,6.8,5.1,10.8,100.3,70.5,18,106,5.60,4.05,9.2,,
34,Marc Wilson\WilsMa00,NWE,32,qb,14,4,1-3-0,75,150,50.0,1006,3,2.0,5,3.3,65,6.7,5.6,13.4,71.9,64.5,10,71,5.84,4.81,6.3,1,1
35,Tony Eason\EasoTo00,2TM,30,,5,5,1-4-0,79,141,56.0,1016,4,2.8,6,4.3,63,7.2,5.9,12.9,203.2,70.5,17,120,5.67,4.47,10.8,1,1
36,Tommy Kramer\KramTo00,MIN,34,qb,8,4,3-1-0,77,136,56.6,906,7,5.1,7,5.1,39,6.7,5.4,11.8,113.3,72.7,12,75,5.61,4.43,8.1,,
37,Tom Tupa\TupaTo20,PHO,23,p,14,2,0-2-0,65,134,48.5,973,3,2.2,9,6.7,77,7.3,4.7,15.0,69.5,52.2,14,94,5.94,3.61,9.5,1,1
38,John Fourcade\FourJo00,NOR,29,qb,13,3,3-0-0,61,107,57.0,930,7,6.5,4,3.7,54,8.7,8.3,15.2,71.5,92.0,13,96,6.95,6.62,10.8,1,2
39,Doug Williams\WillDo01,WAS,34,qb,4,2,1-1-0,51,93,54.8,585,1,1.1,3,3.2,46,6.3,5.1,11.5,146.3,64.1,2,10,6.05,4.84,2.1,,
40,Steve Young\YounSt00,SFO,28,qb,10,3,3-0-0,64,92,69.6,1001,8,8.7,3,3.3,50,10.9,11.2,15.6,100.1,120.8,12,84,8.82,9.06,11.5,0,1
41,Doug Flutie\FlutDo00,NWE,27,qb,5,3,1-2-0,36,91,39.6,493,2,2.2,4,4.4,36,5.4,3.9,13.7,98.6,46.6,6,52,4.55,3.10,6.2,,
42,Joe Ferguson\FergJo00,TAM,39,qb,5,2,0-2-0,44,90,48.9,533,3,3.3,6,6.7,69,5.9,3.6,12.1,106.6,50.8,5,37,5.22,3.01,5.3,,
43,Frank Reich\ReicFr00,BUF,28,qb,7,3,3-0-0,53,87,60.9,701,7,8.0,2,2.3,63,8.1,8.6,13.2,100.1,103.7,4,24,7.44,7.99,4.4,1,1
44,Chris Chandler\ChanCh00,IND,24,qb,3,3,1-2-0,39,80,48.8,537,2,2.5,3,3.8,82,6.7,5.5,13.8,179.0,63.4,3,17,6.27,5.12,3.6,,
45,Ron Jaworski\JawoRo00,KAN,38,qb,6,3,1-2-0,36,61,59.0,385,2,3.3,5,8.2,32,6.3,3.3,10.7,64.2,54.3,1,10,6.05,3.06,1.6,1,1
46,Todd Blackledge\BlacTo00,PIT,28,qb,3,2,1-1-0,22,60,36.7,282,1,1.7,3,5.0,30,4.7,2.8,12.8,94.0,36.9,4,25,4.02,2.22,6.3,,
47,Kelly Stouffer\StouKe00,SEA,25,qb,3,2,0-2-0,29,59,49.2,270,0,0.0,3,5.1,29,4.6,2.3,9.3,90.0,40.9,9,90,2.65,0.66,13.2,,
48,Erik Wilhelm\WilhEr00,CIN,24,,6,0,,30,56,53.6,425,4,7.1,2,3.6,46,7.6,7.4,14.2,70.8,87.3,3,17,6.92,6.75,5.1,,
49,Gary Kubiak\KubiGa00,DEN,28,qb,16,1,1-0-0,32,55,58.2,284,2,3.6,2,3.6,22,5.2,4.3,8.9,17.8,69.1,8,53,3.67,2.87,12.7,,
50,Hugh Millen\MillHu00,ATL,26,qb,5,1,0-1-0,31,50,62.0,432,1,2.0,2,4.0,47,8.6,7.2,13.9,86.4,79.7,10,71,6.02,4.85,16.7,,
51,Tom Ramsey\RamsTo00,IND,28,qb,7,1,0-1-0,24,50,48.0,280,1,2.0,1,2.0,47,5.6,5.1,11.7,40.0,63.7,4,26,4.70,4.24,7.4,1,0
52,Scott Secules\SecuSc00,MIA,25,,15,0,,22,50,44.0,286,1,2.0,3,6.0,44,5.7,3.4,13.0,19.1,44.2,0,0,5.72,3.42,0.0,,
53,Steve Pelluer\PellSt00,KAN,27,qb,5,3,1-1-1,26,47,55.3,301,1,2.1,0,0.0,24,6.4,6.8,11.6,60.2,82.0,8,61,4.36,4.73,14.5,,
54,Jeff Hostetler\HostJe00,NYG,28,qb,16,1,1-0-0,20,39,51.3,294,3,7.7,2,5.1,35,7.5,6.8,14.7,18.4,80.5,6,37,5.71,5.04,13.3,,
55,Cody Carlson\CarlCo00,HOU,26,,6,0,,15,31,48.4,155,0,0.0,1,3.2,23,5.0,3.5,10.3,25.8,49.8,2,20,4.09,2.73,6.1,,
56,Pat Ryan\RyanPa00,NYJ,34,qb,7,1,0-1-0,15,30,50.0,153,1,3.3,3,10.0,25,5.1,1.3,10.2,21.9,36.5,2,26,3.97,0.38,6.3,1,1
57,Kyle Mackey\MackKy00,NYJ,27,qb,4,1,0-1-0,11,25,44.0,125,0,0.0,1,4.0,22,5.0,3.2,11.4,31.3,42.9,3,18,3.82,2.21,10.7,,
58,Timm Rosenbach\RoseTi00,PHO,23,qb,2,1,0-1-0,9,22,40.9,95,0,0.0,1,4.5,24,4.3,2.3,10.6,47.5,35.2,2,19,3.17,1.29,8.3,,
59,Eric Hipple\HippEr00,DET,32,qb,1,1,0-1-0,7,18,38.9,90,0,0.0,3,16.7,30,5.0,-2.5,12.9,90.0,15.7,5,26,2.78,-3.09,21.7,,
60,Mike Pagel\PageMi00,CLE,29,,16,0,,5,14,35.7,60,1,7.1,1,7.1,18,4.3,2.5,12.0,3.8,43.8,0,0,4.29,2.50,0.0,0,1
61,David Archer\ArchDa00,SDG,27,,16,0,,5,12,41.7,62,0,0.0,1,8.3,17,5.2,1.4,12.4,3.9,23.6,2,12,3.57,0.36,14.3,,
62,Stan Humphries\HumpSt00,WAS,24,,2,0,,5,10,50.0,91,1,10.0,1,10.0,39,9.1,6.6,18.2,45.5,75.4,3,9,6.31,4.38,23.1,,
63,Steve Bono\BonoSt00,SFO,27,,1,0,,4,5,80.0,62,1,20.0,0,0.0,45,12.4,16.4,15.5,62.0,157.9,0,0,12.40,16.40,0.0,,
64,Matt Cavanaugh\CavaMa00,PHI,33,,9,0,,3,5,60.0,33,1,20.0,1,20.0,13,6.6,1.6,11.0,3.7,79.6,0,0,6.60,1.60,0.0,,
65,Mark Herrmann\HerrMa00,RAM,30,,3,0,,4,5,80.0,59,0,0.0,1,20.0,23,11.8,2.8,14.8,19.7,76.2,3,22,4.63,-1.00,37.5,,
66,Chuck Long\LongCh00,DET,26,,1,0,,2,5,40.0,42,0,0.0,0,0.0,37,8.4,8.4,21.0,42.0,70.4,0,0,8.40,8.40,0.0,,
67,Mike Elkins\ElkiMi00,KAN,23,,1,0,,1,2,50.0,5,0,0.0,1,50.0,5,2.5,-20.0,5.0,5.0,16.7,0,0,2.50,-20.00,0.0,,
68,Vince Evans\EvanVi00,RAI,34,,1,0,,2,2,100.0,50,0,0.0,0,0.0,40,25.0,25.0,25.0,50.0,118.7,2,19,7.75,7.75,50.0,,
69,Jeff Feagles\FeagJe20,NWE,23,P,16,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
70,Bobby Humphrey\HumpBo00,DEN,23,RB,16,12,,1,2,50.0,17,1,50.0,0,0.0,17,8.5,18.5,17.0,1.1,118.7,0,0,8.50,18.50,0.0,,
71,Mark Malone\MaloMa00,NYJ,31,,1,0,,2,2,100.0,13,0,0.0,0,0.0,11,6.5,6.5,6.5,13.0,93.7,0,0,6.50,6.50,0.0,,
72,Eric Metcalf\MetcEr00,CLE,21,KR/RB,16,11,,1,2,50.0,32,1,50.0,0,0.0,32,16.0,26.0,32.0,2.0,135.4,0,0,16.00,26.00,0.0,,
73,Turk Schonert\SchoTu00,CIN,32,qb,7,1,1-0-0,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,2,27,-6.75,-6.75,50.0,,
74,Robert Awalt\AwalRo00,PHO,25,TE,16,15,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
75,Albert Bentley\BentAl00,IND,29,FB,16,8,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
76,Earnest Byner\ByneEa00,WAS,27,fb/RB,16,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
77,Rich Camarillo*\camarric01,PHO,30,P,15,0,,1,1,100.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,79.2,0,0,0.00,0.00,0.0,,
78,Rodney Carter\CartRo00,PIT,25,,15,0,,1,1,100.0,15,0,0.0,0,0.0,15,15.0,15.0,15.0,1.0,118.7,2,7,2.67,2.67,66.7,,
79,Anthony Dilweg\DilwAn00,GNB,24,,1,0,,1,1,100.0,7,0,0.0,0,0.0,7,7.0,7.0,7.0,7.0,95.8,0,0,7.00,7.00,0.0,,
80,D.J. Dozier\DoziDJ00,MIN,24,rb,14,6,,1,1,100.0,19,1,100.0,0,0.0,19,19.0,39.0,19.0,1.4,158.3,0,0,19.00,39.00,0.0,,
81,Scott Fulhage\FulhSc20,ATL,28,P,16,0,,1,1,100.0,12,0,0.0,0,0.0,12,12.0,12.0,12.0,0.8,116.7,0,0,12.00,12.00,0.0,,
82,Jeff Gossett\GossJe20,RAI,32,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
83,Dalton Hilliard*\HillDa00,NOR,25,RB,16,16,,1,1,100.0,35,1,100.0,0,0.0,35,35.0,55.0,35.0,2.2,158.3,0,0,35.00,55.00,0.0,,
84,Jim Jensen\JensJi00,MIA,31,wr,16,1,,1,1,100.0,19,1,100.0,0,0.0,19,19.0,39.0,19.0,1.2,158.3,0,0,19.00,39.00,0.0,,
85,Vance Johnson\JohnVa00,DEN,26,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
86,Keith Jones\JoneKe01,ATL,23,RB,14,9,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,Ruben Rodriguez\RodrRu20,SEA,24,P,16,0,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.0,4.0,0.3,83.3,0,0,4.00,4.00,0.0,,
88,Roger Ruzek\ruzekrog01,2TM,29,,14,0,,1,1,100.0,22,1,100.0,0,0.0,22,22.0,42.0,22.0,1.6,158.3,0,0,22.00,42.00,0.0,,
89,Ricky Sanders\SandRi00,WAS,29,WR,16,12,,1,1,100.0,32,0,0.0,0,0.0,32,32.0,32.0,32.0,2.0,118.7,0,0,32.00,32.00,0.0,,
90,James Saxon\SaxoJa00,KAN,23,fb,16,2,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
91,Mike Saxon\SaxoMi20,DAL,27,P,16,0,,1,1,100.0,4,0,0.0,0,0.0,4,4.0,4.0,4.0,0.3,83.3,0,0,4.00,4.00,0.0,,
92,Vai Sikahema\SikaVa00,PHO,27,KR/PR,16,2,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Rick Strom\StroRi00,PIT,24,,3,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
94,Mosi Tatupu\TatuMo00,NWE,34,,14,0,,1,1,100.0,15,0,0.0,0,0.0,15,15.0,15.0,15.0,1.1,118.7,0,0,15.00,15.00,0.0,,
95,Tony Zendejas\zendeton01,HOU,29,K,16,0,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
